Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Pearce,16,20,4,9.81,0.0,0.0,1.0,6,6,0,0,0
Andrew Brayshaw,16,34,18,28.69,0.56,0.12,1.56,100,94,88,44,12
Bailey Banfield,12,20,2,11.67,0.83,0.67,0.5,33,8,0,58,25
Brandon Walker,13,16,3,11.0,0.0,0.0,0.54,15,0,0,0,0
Brennan Cox,16,31,8,17.31,0.06,0.0,0.25,50,31,12,6,0
Caleb Serong,16,38,24,30.62,0.25,0.5,1.88,100,100,88,25,0
Corey Wagner,2,18,12,15.0,0.0,0.0,0.0,50,0,0,0,0
Ethan Hughes,16,19,9,13.88,0.12,0.06,0.44,50,0,0,12,0
Hayden Young,16,33,14,22.19,0.06,0.06,0.69,94,69,31,6,0
Heath Chapman,3,22,6,15.0,0.0,0.0,0.67,67,33,0,0,0
Jaeger O'Meara,15,27,15,20.47,0.33,0.2,0.87,100,47,20,20,13
James Aish,14,31,11,20.29,0.21,0.21,1.0,86,43,21,21,0
Jordan Clark,16,28,14,18.69,0.06,0.06,0.88,88,38,12,6,0
Josh Corbett,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Josh Treacy,10,14,3,8.2,0.8,0.3,0.7,0,0,0,60,20
Jye Amiss,15,14,2,7.67,2.0,0.53,0.8,0,0,0,87,60
Karl Worner,1,7,7,7.0,0.0,0.0,0.0,0,0,0,0,0
Lachie Schultz,16,20,10,14.81,1.19,0.69,1.06,56,12,0,75,25
Liam Henry,9,33,10,19.44,0.11,0.33,0.44,67,44,22,11,0
Luke Jackson,16,24,8,14.5,1.06,0.88,1.19,44,12,0,62,31
Luke Ryan,16,37,16,24.44,0.0,0.0,0.69,100,69,38,0,0
Matt Taberner,4,11,7,9.0,0.75,0.0,0.25,0,0,0,50,25
Michael Walters,14,15,3,9.93,1.93,0.5,0.64,7,0,0,86,57
Nat Fyfe,9,20,6,13.89,0.33,0.22,0.44,56,11,0,33,0
Nathan Wilson,4,21,10,15.25,0.0,0.0,0.5,50,25,0,0,0
Neil Erasmus,7,17,2,10.86,0.0,0.0,0.71,43,0,0,0,0
Sam Sturt,7,9,3,6.29,0.71,0.71,0.43,0,0,0,43,29
Sam Switkowski,15,21,1,13.13,0.73,0.53,1.27,40,7,0,60,13
Sean Darcy,14,20,6,14.14,0.29,0.43,1.43,50,7,0,29,0
Will Brodie,5,26,16,20.6,0.2,0.2,0.6,100,60,20,20,0
