Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Tomlinson,2,25,12,18.5,0.0,0.0,2.5,50,50,50,0,0
Alex Neal-Bullen,11,27,16,21.4,0.2,0.2,1.6,100,60,20,20,0
Bailey Laurie,3,8,1,4.67,0.67,0.0,0.33,0,0,0,33,33
Bayley Fritsch,11,12,7,9.4,2.2,0.8,0.8,0,0,0,100,80
Ben Brown,6,9,3,5.6,1.0,0.4,0.4,0,0,0,60,20
Blake Howes,10,17,9,13.6,0.0,0.2,0.8,40,0,0,0,0
Caleb Windsor,11,19,8,14.4,0.8,0.4,0.8,40,0,0,80,0
Charlie Spargo,1,12,12,12.0,0.0,1.0,1.0,0,0,0,0,0
Christian Petracca,11,24,20,21.8,1.8,1.0,0.8,100,100,0,80,40
Christian Salem,8,32,2,17.2,0.0,0.2,0.4,60,40,40,0,0
Clayton Oliver,11,31,22,25.8,0.0,0.0,1.6,100,100,60,0,0
Daniel Turner,3,13,5,7.67,1.33,0.33,0.33,0,0,0,67,33
Ed Langdon,10,24,17,20.6,0.2,1.0,0.2,100,60,0,20,0
Harrison Petty,9,13,3,7.0,0.2,0.6,0.4,0,0,0,20,0
Jack Billings,10,20,12,16.4,0.0,0.2,1.0,80,20,0,0,0
Jack Viney,11,21,14,18.2,0.4,0.0,1.2,80,20,0,20,20
Jacob van Rooyen,10,13,7,10.0,1.2,1.0,1.4,0,0,0,80,20
Jake Bowey,4,19,14,15.5,0.0,0.0,0.5,50,0,0,0,0
Jake Lever,10,26,1,16.6,0.2,0.0,0.8,60,40,20,20,0
Josh Schache,1,4,4,4.0,0.0,2.0,1.0,0,0,0,0,0
Judd McVee,11,21,13,15.2,0.0,0.2,0.4,20,20,0,0,0
Kade Chandler,11,18,6,11.0,0.6,0.2,0.4,20,0,0,60,0
Koltyn Tholstrup,1,7,7,7.0,0.0,1.0,0.0,0,0,0,0,0
Kysaiah Pickett,9,20,9,15.8,1.4,1.4,0.8,60,20,0,100,40
Lachie Hunter,1,20,20,20.0,1.0,0.0,0.0,100,100,0,100,0
Marty Hore,3,14,7,11.0,0.0,0.0,0.0,0,0,0,0,0
Max Gawn,11,27,16,20.6,0.8,0.4,3.0,100,60,20,80,0
Shane McAdam,2,11,4,7.5,0.5,1.0,0.5,0,0,0,50,0
Steven May,10,25,8,19.8,0.2,0.0,0.4,80,60,40,20,0
Taj Woewodin,9,13,2,9.2,0.0,0.2,0.4,0,0,0,0,0
Tom McDonald,10,16,12,14.0,0.0,0.0,0.6,40,0,0,0,0
Tom Sparrow,11,22,12,16.2,0.0,0.4,1.2,80,20,0,0,0
Trent Rivers,11,24,14,19.0,0.0,0.2,0.4,80,40,0,0,0
