Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Naughton,20,15,9,12.4,2.4,1.6,1.2,20,0,0,100,60
Adam Treloar,16,34,25,30.0,0.6,0.0,1.2,100,100,100,40,20
Alex Keath,15,15,4,10.6,0.0,0.0,0.6,20,0,0,0,0
Anthony Scott,20,20,4,9.8,0.4,0.4,0.4,20,20,0,40,0
Arthur Jones,12,13,0,6.0,0.0,0.6,0.2,0,0,0,0,0
Bailey Dale,20,37,20,26.8,0.2,0.0,0.4,100,100,60,20,0
Bailey Smith,17,25,11,18.6,0.2,0.4,0.8,80,40,20,20,0
Bailey Williams,20,21,4,13.8,0.0,0.0,0.2,40,20,0,0,0
Buku Khamis,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Caleb Daniel,20,32,12,22.4,0.4,0.2,0.2,80,80,40,20,20
Cody Weightman,16,17,9,10.6,2.0,1.2,0.8,20,0,0,100,40
Ed Richards,16,28,14,20.4,0.2,0.2,0.2,80,60,20,20,0
Hayden Crozier,3,22,5,12.33,0.0,0.33,1.33,33,33,0,0,0
Jack Macrae,20,32,23,25.6,0.0,0.2,1.0,100,100,40,0,0
Jamarra Ugle Hagan,20,16,8,13.0,2.2,1.8,0.6,60,0,0,80,60
Jason Johannisen,11,26,12,18.4,0.6,0.2,0.2,80,20,20,60,0
Josh Bruce,8,14,3,8.2,0.0,0.0,1.2,0,0,0,0,0
Lachlan McNeil,11,13,5,8.8,0.2,0.4,0.0,0,0,0,20,0
Laitham Vandermeer,8,21,11,14.8,0.2,0.6,0.6,40,20,0,20,0
Liam Jones,15,14,0,6.8,0.0,0.0,0.2,0,0,0,0,0
Luke Cleary,1,8,8,8.0,0.0,0.0,0.0,0,0,0,0,0
Marcus Bontempelli,20,32,27,29.6,1.4,1.0,0.8,100,100,100,60,60
Mitch Hannan,6,14,3,7.4,0.6,0.8,0.8,0,0,0,60,0
Oskar Baker,15,22,4,13.4,0.2,0.2,0.2,40,20,0,20,0
Rhylee West,9,16,7,12.2,0.8,0.8,0.2,40,0,0,60,20
Riley Garcia,3,12,9,10.33,0.33,0.0,0.33,0,0,0,33,0
Robbie McComb,3,8,2,4.33,0.33,0.0,0.33,0,0,0,33,0
Rory Lobb,17,13,9,10.6,0.8,1.0,0.4,0,0,0,60,20
Ryan Gardner,10,11,5,7.2,0.0,0.0,0.0,0,0,0,0,0
Sam Darcy,3,6,2,3.33,0.0,0.67,0.0,0,0,0,0,0
Taylor Duryea,18,14,11,12.8,0.0,0.0,1.4,0,0,0,0,0
Tom Liberatore,19,36,28,32.2,0.2,0.2,1.0,100,100,100,20,0
Tim English,20,25,17,20.2,0.6,0.0,1.8,100,40,20,40,20
