Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Blake Hardwick,20,38,10,19.9,0.1,0.05,0.4,85,45,20,5,5
Cam Mackenzie,14,22,3,13.29,0.21,0.43,0.21,43,14,0,14,7
Chad Wingard,13,26,3,15.23,0.69,0.62,0.92,62,15,15,38,23
Changkuoth Jiath,8,21,11,17.0,0.12,0.0,0.75,88,25,0,12,0
Connor Macdonald,18,28,5,16.83,0.56,0.67,0.72,72,28,11,50,6
Conor Nash,20,32,10,23.9,0.05,0.25,0.75,90,75,55,5,0
Denver Grainger Barras,5,9,0,4.4,0.4,0.0,0.6,0,0,0,40,0
Dylan Moore,20,31,13,20.55,0.7,0.7,1.2,95,55,20,55,15
Fergus Greene,11,11,4,8.09,1.36,0.91,0.55,0,0,0,64,55
Finn Maginness,10,19,5,10.6,0.1,0.2,0.3,20,0,0,10,0
Harry Morrison,10,24,4,18.4,0.2,0.2,0.3,90,40,0,10,10
Jack Scrimshaw,13,31,7,17.38,0.23,0.0,0.46,69,31,15,23,0
Jacob Koschitzke,9,11,4,7.67,0.78,0.89,1.11,0,0,0,44,22
Jai Newcombe,20,33,15,24.5,0.5,0.4,1.7,100,85,50,45,5
James Blanck,12,11,1,6.0,0.0,0.0,0.5,0,0,0,0,0
James Sicily,16,43,14,26.94,0.12,0.19,0.94,94,88,75,12,0
James Worpel,20,35,15,26.1,0.4,0.4,1.05,100,90,65,40,0
Jarman Impey,19,33,7,20.84,0.16,0.21,0.79,84,53,26,16,0
Josh Ward,13,28,15,21.85,0.15,0.23,0.69,100,77,31,8,8
Josh Weddle,14,28,8,17.43,0.29,0.0,0.36,71,29,14,21,7
Karl Amon,18,33,18,22.44,0.39,0.11,0.44,100,72,28,33,6
Lachlan Bramble,11,24,7,16.55,0.09,0.27,0.27,64,36,0,9,0
Lloyd Meek,15,18,2,9.87,0.2,0.13,0.87,7,0,0,20,0
Luke Breust,18,16,7,10.61,2.33,1.06,0.83,17,0,0,89,67
Max Lynch,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Max Ramsden,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Mitch Lewis,14,24,6,12.86,2.5,1.36,0.64,36,14,0,93,79
Ned Long,3,10,3,7.33,0.33,0.33,0.0,0,0,0,33,0
Ned Reeves,18,15,3,7.72,0.11,0.06,0.94,6,0,0,11,0
Sam Frost,18,20,6,12.78,0.0,0.06,0.28,33,6,0,0,0
Seamus Mitchell,14,27,5,16.64,0.0,0.07,0.43,71,36,7,0,0
Tyler Brockman,15,17,5,11.13,0.87,0.53,0.33,27,0,0,53,27
Will Day,18,30,18,25.72,0.22,0.28,1.17,100,94,67,17,6
