Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Blake Hardwick,16,38,12,24.4,0.0,0.2,0.4,80,80,60,0,0
Cam Mackenzie,12,22,12,15.2,0.4,0.4,0.2,40,20,0,20,20
Chad Wingard,9,18,8,14.2,0.6,0.2,0.2,60,0,0,40,20
Changkuoth Jiath,8,21,11,15.8,0.0,0.0,1.0,80,20,0,0,0
Connor Macdonald,14,28,13,19.8,1.0,0.6,0.8,80,60,20,80,20
Conor Nash,16,27,18,23.0,0.0,0.2,1.2,100,80,40,0,0
Denver Grainger Barras,3,9,3,5.33,0.33,0.0,0.67,0,0,0,33,0
Dylan Moore,16,25,13,18.4,0.8,0.6,1.2,80,40,20,60,20
Fergus Greene,10,11,4,8.0,1.4,0.6,0.6,0,0,0,60,60
Finn Maginness,6,15,5,10.2,0.0,0.2,0.4,20,0,0,0,0
Harry Morrison,9,24,4,17.2,0.0,0.2,0.0,80,40,0,0,0
Jack Scrimshaw,10,31,17,20.8,0.0,0.0,0.4,100,20,20,0,0
Jacob Koschitzke,8,10,6,7.4,1.2,1.0,0.8,0,0,0,60,40
Jai Newcombe,16,28,19,23.2,0.2,0.0,2.6,100,80,40,20,0
James Blanck,10,11,3,6.6,0.0,0.0,0.4,0,0,0,0,0
James Sicily,12,43,21,30.6,0.0,0.2,1.4,100,100,80,0,0
James Worpel,16,35,24,28.6,0.2,0.2,1.0,100,100,80,20,0
Jarman Impey,15,33,7,24.6,0.4,0.2,0.4,80,80,80,40,0
Josh Ward,9,28,15,20.6,0.4,0.0,0.8,100,80,20,20,20
Josh Weddle,10,25,10,19.2,0.0,0.0,1.0,80,60,20,0,0
Karl Amon,16,27,18,21.8,0.2,0.0,0.6,100,60,40,20,0
Lachlan Bramble,10,24,14,19.4,0.2,0.6,0.0,80,60,0,20,0
Lloyd Meek,13,14,2,7.6,0.2,0.0,0.8,0,0,0,20,0
Luke Breust,14,15,8,11.0,2.6,1.0,0.4,20,0,0,100,80
Max Lynch,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Max Ramsden,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Mitch Lewis,10,20,9,13.2,2.2,0.8,0.6,40,20,0,80,80
Ned Long,2,10,9,9.5,0.5,0.5,0.0,0,0,0,50,0
Ned Reeves,15,10,5,7.8,0.0,0.0,1.2,0,0,0,0,0
Sam Frost,15,15,7,9.6,0.0,0.2,0.4,20,0,0,0,0
Seamus Mitchell,11,24,17,20.4,0.0,0.0,0.8,100,80,0,0,0
Tyler Brockman,12,17,8,12.0,0.4,0.8,0.4,40,0,0,40,0
Will Day,14,29,20,25.6,0.0,0.6,1.0,100,100,80,0,0
