Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Witherden,20,30,7,20.35,0.05,0.0,0.9,90,50,25,5,0
Andrew Gaff,21,32,6,20.0,0.14,0.19,0.71,81,52,19,14,0
Bailey J. Williams,21,23,5,13.1,0.24,0.05,1.71,29,14,0,24,0
Brady Hough,14,22,6,14.29,0.0,0.0,0.93,43,21,0,0,0
Callum Jamieson,4,17,3,9.75,0.0,0.25,1.0,25,0,0,0,0
Campbell Chesser,13,19,5,11.77,0.0,0.31,0.38,23,0,0,0,0
Connor West,9,14,1,10.22,0.33,0.56,1.22,0,0,0,33,0
Dom Sheed,15,43,17,24.4,0.33,0.27,0.93,100,73,53,27,7
Elijah Hewett,12,21,3,13.08,0.33,0.5,0.5,42,17,0,25,8
Elliot Yeo,9,30,7,17.56,0.0,0.0,1.0,56,33,22,0,0
Greg Clark,12,19,0,11.17,0.17,0.25,0.33,25,0,0,17,0
Harry Barnett,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Harry Edwards,2,10,6,8.0,0.0,0.0,0.0,0,0,0,0,0
Jack Darling,18,18,4,9.67,1.17,1.0,0.89,11,0,0,78,33
Jack Petruccelle,16,22,1,12.44,0.62,0.38,0.62,31,6,0,62,0
Jack Williams,8,12,2,7.38,0.5,0.5,0.38,0,0,0,50,0
Jai Culley,5,14,1,8.4,1.0,0.4,0.6,0,0,0,40,20
Jake Waterman,11,23,6,14.36,1.0,0.82,1.0,36,18,0,45,18
Jamaine Jones,11,30,4,18.18,0.27,0.18,0.73,64,45,27,18,9
Jamie Cripps,10,18,6,12.9,1.0,1.2,0.3,40,0,0,60,30
Jayden Hunt,21,34,10,19.33,0.29,0.33,0.29,76,43,14,24,5
Jeremy McGovern,7,22,10,16.29,0.0,0.0,0.71,57,43,0,0,0
Josh Rotham,11,18,2,9.55,0.0,0.0,0.55,9,0,0,0,0
Liam Duggan,20,35,14,23.5,0.05,0.05,0.45,90,65,45,5,0
Liam Ryan,3,17,9,13.0,1.33,0.33,1.33,33,0,0,67,33
Luke Edwards,12,20,3,11.33,0.0,0.0,0.75,42,8,0,0,0
Luke Foley,9,16,8,12.67,0.0,0.0,0.67,33,0,0,0,0
Luke Shuey,9,28,7,19.22,0.11,0.22,1.89,78,56,33,11,0
Noah Long,17,18,4,10.71,0.41,0.53,0.53,18,0,0,41,0
Oscar Allen,21,15,4,9.9,2.19,0.9,1.29,10,0,0,95,76
Reuben Ginbey,17,20,3,13.71,0.06,0.12,0.53,41,6,0,6,0
Rhett Bazzo,11,13,3,8.64,0.0,0.0,0.36,0,0,0,0,0
Sam Petrevski Seton,11,22,4,13.0,0.27,0.18,0.45,36,18,0,27,0
Shannon Hurn,12,30,5,20.83,0.0,0.0,0.33,83,67,33,0,0
Tim Kelly,20,36,20,27.7,0.5,0.25,0.9,100,100,85,45,5
Tom Barrass,14,21,4,12.93,0.0,0.0,0.57,36,14,0,0,0
Tom Cole,10,21,7,16.1,0.0,0.0,0.7,60,40,0,0,0
Zane Trew,3,11,9,9.67,0.0,0.0,0.0,0,0,0,0,0
