Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brad Close,8,15,11,13.67,1.0,0.67,1.0,67,0,0,67,33
Brandan Parfitt,3,13,5,9.33,0.0,0.0,1.0,0,0,0,0,0
Cameron Guthrie,6,24,20,22.0,0.0,0.0,0.67,100,100,0,0,0
Cooper Whyte,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,9,13,5,10.0,0.0,0.0,2.0,0,0,0,0,0
Gary Rohan,6,11,5,8.33,1.0,1.33,0.67,0,0,0,100,0
Gryan Miers,9,24,12,19.0,0.33,0.67,1.0,67,67,0,33,0
Isaac Smith,9,23,19,21.0,0.67,1.0,0.33,100,67,0,67,0
Jack Bowes,6,19,3,12.0,0.33,0.33,0.33,33,0,0,33,0
Jake Kolodjashnij,6,15,9,11.33,0.0,0.33,0.33,33,0,0,0,0
Jed Bews,7,14,9,11.67,0.0,0.0,0.0,0,0,0,0,0
Jeremy Cameron,9,21,15,18.67,2.33,1.0,0.67,100,67,0,100,67
Jhye Clark,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Jonathon Ceglar,3,14,12,13.33,0.0,0.0,1.0,0,0,0,0,0
Mark Blicavs,9,16,15,15.67,0.67,0.33,1.0,100,0,0,67,0
Max Holmes,9,22,17,19.0,0.67,0.0,2.0,100,33,0,67,0
Mitch Duncan,6,25,16,20.33,0.33,0.33,0.67,100,67,33,33,0
Mitchell Knevitt,4,16,15,15.33,0.33,0.33,0.0,100,0,0,33,0
Oliver Henry,9,17,7,11.0,1.67,1.0,0.67,33,0,0,100,67
Oliver Dempsey,2,11,6,8.5,0.0,1.5,0.5,0,0,0,0,0
Patrick Dangerfield,8,31,16,25.0,0.33,0.67,0.67,100,67,67,33,0
Rhys Stanley,4,16,9,11.67,0.0,0.0,1.67,33,0,0,0,0
Sam De Koning,6,14,10,12.0,0.0,0.0,0.33,0,0,0,0,0
Sam Simpson,4,14,9,11.0,1.67,0.67,0.0,0,0,0,100,67
Tanner Bruhn,6,19,11,14.33,1.33,0.0,0.0,33,0,0,100,33
Tom Stewart,8,26,24,24.67,0.0,0.0,1.0,100,100,33,0,0
Tom Atkins,9,24,17,19.33,0.33,0.0,0.67,100,33,0,33,0
Tom Hawkins,9,16,11,13.67,4.0,1.33,0.33,33,0,0,100,67
Tyson Stengle,5,10,6,8.33,1.0,0.0,0.33,0,0,0,67,33
Zach Guthrie,9,18,11,15.67,0.0,0.0,0.67,67,0,0,0,0
Zach Tuohy,8,18,11,13.67,0.33,0.33,0.67,33,0,0,33,0
