Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Tomlinson,4,19,12,15.25,0.0,0.0,0.75,50,0,0,0,0
Alex Neal Bullen,12,19,8,14.42,0.75,0.42,0.92,58,0,0,75,0
Angus Brayshaw,12,29,12,21.75,0.0,0.17,0.67,92,67,33,0,0
Bailey Laurie,2,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Bayley Fritsch,11,18,7,12.36,2.18,1.36,0.91,27,0,0,91,82
Ben Brown,3,15,2,10.67,3.0,0.33,0.67,67,0,0,100,67
Brodie Grundy,12,22,6,15.0,0.67,0.25,1.92,58,17,0,50,17
Charlie Spargo,9,15,1,10.67,1.11,0.33,0.67,22,0,0,67,44
Christian Petracca,12,35,22,28.67,0.92,0.92,0.83,100,100,83,58,17
Christian Salem,3,20,18,19.0,0.0,0.0,0.67,100,33,0,0,0
Clayton Oliver,10,41,25,33.0,0.5,0.1,1.6,100,100,100,40,10
Daniel Turner,1,9,9,9.0,0.0,0.0,1.0,0,0,0,0,0
Ed Langdon,12,25,12,19.58,0.17,0.67,0.42,83,58,8,17,0
Harrison Petty,8,17,8,10.88,0.5,0.12,0.62,12,0,0,38,12
Jack Viney,11,31,16,22.36,0.45,0.18,1.45,100,64,27,45,0
Jacob van Rooyen,10,16,5,9.4,1.5,0.4,0.9,10,0,0,100,30
Jake Bowey,12,22,10,16.25,0.17,0.08,0.58,75,8,0,17,0
Jake Lever,11,21,7,14.18,0.0,0.0,0.64,45,27,0,0,0
Jake Melksham,4,10,2,5.25,1.0,0.5,0.0,0,0,0,75,25
James Harmes,6,15,3,8.83,0.17,0.5,0.5,17,0,0,17,0
James Jordon,9,22,3,12.22,0.44,0.22,0.89,44,22,0,44,0
Joel Smith,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Josh Schache,1,9,9,9.0,1.0,0.0,1.0,0,0,0,100,0
Judd McVee,12,18,6,13.0,0.0,0.0,0.33,33,0,0,0,0
Kade Chandler,12,21,6,12.5,1.25,0.58,0.5,25,8,0,75,25
Kysaiah Pickett,10,19,6,11.2,1.9,1.2,0.6,30,0,0,100,60
Lachie Hunter,11,27,12,21.09,0.36,0.0,1.09,91,82,9,27,9
Max Gawn,9,21,1,14.33,0.78,0.78,0.89,67,11,0,56,22
Michael Hibberd,7,23,8,13.57,0.0,0.0,0.71,43,14,0,0,0
Steven May,10,23,8,16.5,0.0,0.0,0.8,60,30,0,0,0
Tom McDonald,6,16,6,9.83,1.33,0.5,0.67,17,0,0,67,33
Tom Sparrow,11,23,10,16.36,0.55,0.18,0.73,64,36,0,55,0
Trent Rivers,12,27,12,20.0,0.17,0.25,0.83,83,50,8,17,0
