Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,6,15,10,12.67,0.0,0.0,0.83,17,0,0,0,0
Brandon Zerk-Thatcher,6,15,7,10.67,0.0,0.0,1.33,17,0,0,0,0
Charlie Dixon,5,15,7,11.4,1.6,1.8,1.2,20,0,0,80,60
Connor Rozee,6,36,20,27.17,1.0,1.17,2.0,100,100,83,50,33
Dan Houston,6,28,18,23.0,0.33,0.33,0.83,100,67,50,33,0
Dante Visentini,3,10,4,7.33,0.0,0.0,1.33,0,0,0,0,0
Darcy Byrne-Jones,6,15,8,12.0,1.5,0.83,0.67,17,0,0,67,50
Dylan Williams,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,6,17,6,10.33,0.0,0.17,0.67,17,0,0,0,0
Francis Evans,3,10,2,5.33,0.67,0.0,0.33,0,0,0,67,0
Ivan Soldo,6,16,8,10.83,0.67,0.33,1.17,17,0,0,50,17
Jackson Mead,6,17,4,12.0,0.33,0.33,0.17,17,0,0,33,0
Jase Burgoyne,5,21,6,14.2,0.0,0.2,0.6,40,40,0,0,0
Jason Horne-Francis,4,31,18,23.25,1.0,0.0,1.5,100,75,25,75,25
Jed McEntee,5,9,1,5.2,0.4,0.2,0.0,0,0,0,40,0
Jeremy Finlayson,4,19,12,15.0,2.0,1.75,0.75,50,0,0,75,75
Jordon Sweet,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Josh Sinn,3,7,4,5.33,0.0,0.33,0.0,0,0,0,0,0
Kane Farrell,6,27,11,18.83,0.33,0.33,0.33,83,33,33,17,17
Lachie Jones,6,14,6,9.83,0.0,0.0,0.5,0,0,0,0,0
Miles Bergman,6,21,14,16.0,0.5,0.83,0.67,67,17,0,50,0
Mitch Georgiades,3,15,10,12.67,2.33,1.0,0.67,33,0,0,100,100
Ollie Wines,5,26,20,24.0,0.0,0.8,1.4,100,100,60,0,0
Ollie Lord,13,10,3,7.0,1.3,0.8,0.5,0,0,0,80,30
Quinton Narkle,3,13,7,10.67,1.33,0.33,0.33,0,0,0,100,33
Ryan Burton,6,23,18,20.5,0.17,0.33,0.33,100,50,0,17,0
Sam Powell-Pepper,2,11,10,10.5,1.0,1.0,0.5,0,0,0,50,50
Todd Marshall,6,15,7,10.67,1.5,1.0,1.0,33,0,0,83,33
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,4,24,7,15.5,0.0,0.5,0.5,75,25,0,0,0
Trent McKenzie,19,13,2,7.7,0.0,0.0,0.2,0,0,0,0,0
Willem Drew,6,27,16,19.67,0.5,0.17,1.17,100,33,33,33,17
Willie Rioli,6,13,6,9.67,1.17,1.0,0.83,0,0,0,67,33
Zak Butters,6,34,24,28.0,0.67,0.33,1.67,100,100,83,67,0
