Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Anthony Caminiti,13,11,8,9.33,1.0,0.33,0.67,0,0,0,67,33
Ben Paton,12,19,7,13.33,0.0,0.0,0.0,33,0,0,0,0
Brad Crouch,16,27,25,26.0,0.0,0.67,0.67,100,100,100,0,0
Bradley Hill,15,31,16,24.0,0.33,0.0,1.33,100,67,67,33,0
Callum Wilkie,16,23,15,18.0,0.0,0.0,1.0,100,33,0,0,0
Cooper Sharman,8,10,4,7.33,0.33,0.33,0.33,0,0,0,33,0
Dan Butler,16,10,8,9.33,1.0,0.67,0.67,0,0,0,67,33
Dougal Howard,16,18,12,15.67,0.0,0.33,0.33,67,0,0,0,0
Hunter Clark,11,25,1,14.67,0.0,0.33,0.67,67,33,33,0,0
Jack Billings,1,18,18,18.0,1.0,1.0,0.0,100,0,0,100,0
Jack Bytel,5,7,4,5.67,0.0,0.33,0.0,0,0,0,0,0
Jack Higgins,15,11,9,10.33,1.33,2.0,1.0,0,0,0,100,33
Jack Sinclair,16,36,30,33.0,0.33,0.67,1.0,100,100,100,33,0
Jack Steele,13,31,21,24.67,0.33,0.33,2.0,100,100,33,33,0
Jade Gresham,15,24,11,18.67,1.33,0.33,1.0,67,67,0,100,33
Jimmy Webster,9,20,15,16.67,0.0,0.0,0.67,100,33,0,0,0
Josh Battle,15,19,1,11.67,0.33,0.0,0.33,67,0,0,33,0
Marcus Windhager,11,20,12,17.0,0.0,0.0,0.67,67,33,0,0,0
Mason Wood,16,24,21,23.0,0.67,1.0,0.67,100,100,0,67,0
Mattaes Phillipou,16,15,11,12.67,0.0,0.67,0.33,33,0,0,0,0
Mitch Owens,15,14,13,13.33,2.0,0.33,1.33,0,0,0,67,67
Nasiah Wanganeen Milera,16,33,22,26.33,0.33,0.0,1.33,100,100,33,33,0
Rowan Marshall,16,30,13,23.0,0.0,0.0,2.0,67,67,67,0,0
Ryan Byrnes,16,18,7,12.33,0.33,0.0,0.0,33,0,0,33,0
Sebastian Ross,14,25,2,14.33,0.0,0.0,0.0,67,33,33,0,0
Tim Membrey,4,12,9,10.67,0.67,1.0,0.33,0,0,0,67,0
Zaine Cordy,8,7,1,3.33,0.67,0.0,0.0,0,0,0,67,0
Zak Jones,1,20,20,20.0,0.0,0.0,1.0,100,100,0,0,0
