Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Anthony Caminiti,13,13,5,8.46,1.15,0.54,0.77,0,0,0,77,38
Ben Paton,12,21,6,13.5,0.0,0.0,0.75,42,8,0,0,0
Brad Crouch,16,34,18,27.44,0.19,0.25,1.0,100,88,75,12,6
Bradley Hill,15,31,13,21.0,0.27,0.2,0.67,93,60,20,20,7
Callum Wilkie,16,28,8,19.88,0.0,0.06,0.88,94,56,6,0,0
Cooper Sharman,8,18,3,7.75,0.5,0.38,0.38,12,0,0,50,0
Dan Butler,16,16,6,10.75,1.5,0.69,0.94,6,0,0,75,50
Dougal Howard,16,18,8,13.5,0.0,0.06,0.44,38,0,0,0,0
Hunter Clark,11,27,1,20.64,0.27,0.18,1.0,91,73,36,27,0
Jack Billings,1,18,18,18.0,1.0,1.0,0.0,100,0,0,100,0
Jack Bytel,5,15,3,7.0,0.2,0.2,0.4,20,0,0,20,0
Jack Higgins,15,22,8,13.13,1.8,0.87,1.07,27,7,0,87,47
Jack Sinclair,16,37,18,29.12,0.31,0.19,0.56,100,94,81,25,6
Jack Steele,13,31,14,23.31,0.23,0.15,1.31,92,85,38,23,0
Jade Gresham,15,24,7,17.07,1.0,0.67,0.8,80,33,0,67,33
Jimmy Webster,9,20,13,15.78,0.0,0.0,0.67,67,11,0,0,0
Josh Battle,15,24,1,13.87,0.07,0.0,0.6,53,7,0,7,0
Marcus Windhager,11,20,4,12.64,0.18,0.27,0.64,36,18,0,18,0
Mason Wood,16,27,16,20.94,0.75,0.5,1.25,100,62,6,62,12
Mattaes Phillipou,16,19,7,13.75,0.5,0.44,0.62,38,0,0,38,6
Mitch Owens,15,27,7,14.8,1.4,0.87,1.93,47,13,7,67,53
Nasiah Wanganeen Milera,16,33,15,22.81,0.12,0.12,0.44,100,69,31,12,0
Rowan Marshall,16,30,10,19.88,0.06,0.38,2.0,88,50,25,6,0
Ryan Byrnes,16,27,7,17.25,0.31,0.25,0.56,69,38,6,31,0
Sebastian Ross,14,30,2,19.36,0.07,0.0,0.57,71,50,29,7,0
Tim Membrey,4,12,9,11.0,0.75,1.25,0.25,0,0,0,75,0
Zaine Cordy,8,13,1,5.62,0.75,0.0,0.38,0,0,0,62,12
Zak Jones,1,20,20,20.0,0.0,0.0,1.0,100,100,0,0,0
