Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Cadman,13,12,4,7.08,1.31,0.54,0.38,0,0,0,85,38
Brent Daniels,12,27,13,18.17,1.08,0.92,0.75,92,25,8,67,25
Callan Ward,8,23,8,17.12,0.0,0.0,1.12,62,38,0,0,0
Callum M. Brown,10,15,2,8.0,1.7,0.4,0.3,10,0,0,60,60
Connor Idun,13,28,12,18.08,0.0,0.08,0.23,77,31,8,0,0
Conor Stone,2,5,3,4.0,0.5,0.0,1.0,0,0,0,50,0
Darcy Jones,4,15,3,9.5,1.0,0.5,0.0,25,0,0,75,25
Finn Callaghan,12,32,13,21.83,0.08,0.33,0.67,92,67,25,8,0
Harry Himmelberg,13,30,11,21.15,0.0,0.08,0.62,92,69,23,0,0
Harry Perryman,10,23,15,18.3,0.2,0.0,0.8,100,30,0,10,10
Harvey Thomas,13,21,4,11.69,0.38,0.31,0.23,31,8,0,31,8
Jack Buckley,11,17,8,14.09,0.09,0.0,1.0,55,0,0,9,0
Jacob Wehr,11,20,10,13.91,0.0,0.18,0.82,36,9,0,0,0
Jake Riccardi,13,19,4,10.85,1.46,0.62,0.54,15,0,0,69,38
James Peatling,8,24,3,14.12,0.5,0.12,1.5,50,25,0,50,0
Jesse Hogan,13,18,6,12.23,2.54,1.23,1.15,23,0,0,100,77
Josh Kelly,10,32,21,25.2,1.2,0.4,0.4,100,100,50,80,30
Kieren Briggs,13,23,8,15.92,0.0,0.54,1.38,69,23,0,0,0
Lachie Whitfield,13,36,18,28.77,0.0,0.08,0.85,100,85,85,0,0
Lachie Ash,9,26,6,19.67,0.0,0.11,0.44,89,56,22,0,0
Leek Aleer,5,15,5,10.4,0.0,0.0,1.2,20,0,0,0,0
Nick Haynes,7,25,6,17.57,0.0,0.14,0.43,71,43,14,0,0
Ryan Angwin,3,19,10,15.33,0.33,0.67,1.0,67,0,0,33,0
Sam Taylor,11,17,2,12.18,0.0,0.0,0.91,36,0,0,0,0
Stephen Coniglio,8,31,12,24.25,0.38,0.25,1.12,88,88,50,25,12
Toby Bedford,13,19,3,10.46,0.54,0.38,0.77,15,0,0,38,15
Toby Greene,12,24,11,17.0,1.5,1.42,0.67,83,17,0,75,42
Toby McMullin,4,11,2,6.75,0.0,0.25,0.25,0,0,0,0,0
Tom Green,13,37,3,28.08,0.31,0.23,0.46,92,92,77,31,0
Xavier O'Halloran,11,16,6,12.73,0.64,0.36,0.36,36,0,0,36,9
