Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Francis,13,11,8,9.67,0.0,0.0,1.33,0,0,0,0,0
Angus Sheldrick,7,29,14,21.33,0.33,1.0,1.33,67,67,33,33,0
Braeden Campbell,20,26,10,18.67,0.0,0.33,0.67,67,67,33,0,0
Callum Mills,17,28,14,19.33,0.0,1.33,1.0,67,33,33,0,0
Chad Warner,18,28,22,25.33,1.33,0.0,2.0,100,100,67,100,33
Corey Warner,3,8,1,4.0,0.33,0.0,0.33,0,0,0,33,0
Dane Rampe,12,16,10,12.0,0.0,0.0,0.67,33,0,0,0,0
Dylan Stephens,11,16,3,9.33,0.0,0.33,1.0,33,0,0,0,0
Errol Gulden,21,37,19,29.33,1.0,0.67,0.67,100,67,67,67,33
Harry Cunningham,21,21,9,14.33,0.33,0.0,0.67,33,33,0,33,0
Hayden McLean,19,16,10,13.67,2.0,0.33,2.0,67,0,0,67,67
Isaac Heeney,20,17,7,13.67,2.0,0.0,1.0,67,0,0,100,100
Jake Lloyd,20,31,23,27.0,0.0,0.0,1.67,100,100,67,0,0
James Rowbottom,21,24,18,20.33,0.33,0.0,1.0,100,33,0,33,0
Joel Amartey,13,11,3,7.33,2.33,0.67,0.67,0,0,0,100,67
Justin McInerney,18,23,15,19.33,0.33,0.33,1.33,100,67,0,33,0
Lachlan McAndrew,2,9,3,6.0,0.0,0.5,0.5,0,0,0,0,0
Lance Franklin,13,12,3,8.67,1.67,1.0,1.33,0,0,0,67,67
Lewis Melican,7,15,5,10.0,0.0,0.0,0.67,33,0,0,0,0
Logan McDonald,17,12,9,10.33,1.33,0.33,0.67,0,0,0,67,33
Luke Parker,20,26,12,19.33,0.0,0.0,0.33,67,67,33,0,0
Marc Sheather,3,5,2,3.67,0.33,0.0,0.33,0,0,0,33,0
Matt Roberts,6,14,3,8.67,0.33,0.0,0.67,0,0,0,33,0
Nick Blakey,21,24,13,18.67,0.0,0.0,0.67,67,33,0,0,0
Oliver Florent,21,21,12,16.0,0.33,0.0,0.67,67,33,0,33,0
Peter Ladhams,9,24,6,13.67,1.0,0.33,0.67,33,33,0,67,33
Robbie Fox,17,13,12,12.67,0.0,0.0,0.67,0,0,0,0,0
Ryan Clarke,8,16,7,11.33,1.0,0.67,0.33,33,0,0,67,33
Sam Wicks,8,14,11,12.33,1.33,1.33,0.67,0,0,0,67,33
Tom Hickey,9,13,6,8.67,0.0,0.0,2.67,0,0,0,0,0
Tom McCartin,12,16,10,12.33,0.0,0.0,0.67,33,0,0,0,0
Tom Papley,21,24,18,20.33,1.33,0.67,1.0,100,33,0,100,33
Will Gould,4,8,3,5.67,0.0,0.0,0.67,0,0,0,0,0
Will Hayward,20,16,7,10.67,1.67,0.67,0.67,33,0,0,67,33
