Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Keays,21,29,11,19.38,1.0,0.86,0.62,81,38,24,62,33
Brayden Cook,1,16,16,16.0,0.0,1.0,0.0,100,0,0,0,0
Brodie Smith,20,32,14,21.05,0.2,0.15,0.45,95,60,20,20,0
Chayce Jones,18,28,9,17.44,0.39,0.28,0.72,78,44,6,33,6
Darcy Fogarty,19,19,6,11.53,1.74,1.11,0.53,26,0,0,74,53
Harry Schoenberg,9,23,5,13.44,0.11,0.33,0.56,44,22,0,11,0
Izak Rankine,18,23,8,15.94,1.94,1.39,0.72,56,33,0,89,61
Jackson Hately,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Jake Soligo,19,25,4,15.53,0.42,0.47,0.53,68,32,5,37,5
James Borlase,2,18,3,10.5,0.0,0.0,0.5,50,0,0,0,0
Jordan Dawson,21,35,18,27.62,0.29,0.62,1.67,100,95,67,29,0
Jordon Butts,17,18,2,8.41,0.0,0.0,0.59,6,0,0,0,0
Josh Rachele,19,23,7,15.21,0.95,1.16,1.11,68,21,0,63,21
Josh Worrell,10,20,9,14.9,0.0,0.0,0.8,50,10,0,0,0
Lachlan Gollant,3,9,7,8.0,1.0,1.33,2.0,0,0,0,67,33
Lachlan Murphy,20,22,4,14.75,0.55,0.4,1.15,60,5,0,50,5
Lachlan Sholl,16,27,11,17.19,0.25,0.31,0.31,69,31,12,19,6
Luke Nankervis,4,16,9,13.5,0.0,0.0,0.0,50,0,0,0,0
Luke Pedlar,19,17,7,11.63,1.32,0.63,1.16,21,0,0,79,47
Matt Crouch,5,33,12,26.0,0.2,0.0,2.2,80,80,60,20,0
Max Michalanney,20,19,5,10.5,0.0,0.0,0.75,10,0,0,0,0
Mitchell Hinge,20,31,1,19.65,0.05,0.2,1.1,90,50,20,5,0
Nick Murray,17,16,2,9.76,0.0,0.06,0.24,18,0,0,0,0
Patrick Parnell,4,25,0,10.25,0.0,0.0,0.75,50,25,25,0,0
Riley Thilthorpe,19,18,5,11.11,0.95,0.42,0.84,26,0,0,58,21
Rory Laird,20,39,18,28.45,0.15,0.45,1.9,100,95,70,15,0
Rory Sloane,21,30,12,18.57,0.29,0.1,0.86,76,29,14,24,5
Sam Berry,4,12,5,10.0,0.0,0.25,1.0,0,0,0,0,0
Shane McAdam,6,13,7,9.33,1.83,0.67,0.33,0,0,0,100,33
Taylor Walker,20,21,7,12.7,3.25,1.45,0.8,35,15,0,95,85
Tom Doedee,11,24,1,15.0,0.0,0.0,0.55,55,27,0,0,0
Wayne Milera,20,32,11,19.65,0.1,0.0,0.55,85,45,15,10,0
