Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Harry Sheezel,10,20/05/2023,Swans,Loss 90-93,25,2,2
2022,Harry Sheezel,10,20/05/2022,Swans,Loss 90-93,25,2,2
2021,Harry Sheezel,10,20/05/2021,Swans,Loss 90-93,25,2,2
2023,Bailey Scott,10,20/05/2023,Swans,Loss 90-93,33,1,0
2022,Bailey Scott,10,20/05/2022,Swans,Loss 90-93,33,1,0
2021,Bailey Scott,10,20/05/2021,Swans,Loss 90-93,33,1,0
2023,Liam Shiels,10,20/05/2023,Swans,Loss 90-93,12,0,0
2022,Liam Shiels,10,20/05/2022,Swans,Loss 90-93,12,0,0
2021,Liam Shiels,10,20/05/2021,Swans,Loss 90-93,12,0,0
2023,Jy Simpkin,10,20/05/2023,Swans,Loss 90-93,28,2,0
2022,Jy Simpkin,10,20/05/2022,Swans,Loss 90-93,28,2,0
2021,Jy Simpkin,10,20/05/2021,Swans,Loss 90-93,28,2,0
2023,Luke McDonald,10,20/05/2023,Swans,Loss 90-93,20,0,0
2022,Luke McDonald,10,20/05/2022,Swans,Loss 90-93,20,0,0
2021,Luke McDonald,10,20/05/2021,Swans,Loss 90-93,20,0,0
2023,Will Phillips,10,20/05/2023,Swans,Loss 90-93,16,0,0
2022,Will Phillips,10,20/05/2022,Swans,Loss 90-93,16,0,0
2021,Will Phillips,10,20/05/2021,Swans,Loss 90-93,16,0,0
2023,George Wardlaw,10,20/05/2023,Swans,Loss 90-93,16,0,0
2022,George Wardlaw,10,20/05/2022,Swans,Loss 90-93,16,0,0
2021,George Wardlaw,10,20/05/2021,Swans,Loss 90-93,16,0,0
2023,Nick Larkey,10,20/05/2023,Swans,Loss 90-93,14,2,1
2022,Nick Larkey,10,20/05/2022,Swans,Loss 90-93,14,2,1
2021,Nick Larkey,10,20/05/2021,Swans,Loss 90-93,14,2,1
2023,Hugh Greenwood,10,20/05/2023,Swans,Loss 90-93,23,0,0
2022,Hugh Greenwood,10,20/05/2022,Swans,Loss 90-93,23,0,0
2021,Hugh Greenwood,10,20/05/2021,Swans,Loss 90-93,23,0,0
2023,Eddie Ford,10,20/05/2023,Swans,Loss 90-93,21,1,0
2022,Eddie Ford,10,20/05/2022,Swans,Loss 90-93,21,1,0
2021,Eddie Ford,10,20/05/2021,Swans,Loss 90-93,21,1,0
2023,Tom Powell,10,20/05/2023,Swans,Loss 90-93,12,1,0
2022,Tom Powell,10,20/05/2022,Swans,Loss 90-93,12,1,0
2021,Tom Powell,10,20/05/2021,Swans,Loss 90-93,12,1,0
2023,Jaidyn Stephenson,10,20/05/2023,Swans,Loss 90-93,5,1,0
2022,Jaidyn Stephenson,10,20/05/2022,Swans,Loss 90-93,5,1,0
2021,Jaidyn Stephenson,10,20/05/2021,Swans,Loss 90-93,5,1,0
2023,Griffin Logue,10,20/05/2023,Swans,Loss 90-93,11,0,0
2022,Griffin Logue,10,20/05/2022,Swans,Loss 90-93,11,0,0
2021,Griffin Logue,10,20/05/2021,Swans,Loss 90-93,11,0,0
2023,Callum Coleman-Jones,10,20/05/2023,Swans,Loss 90-93,16,2,0
2022,Callum Coleman-Jones,10,20/05/2022,Swans,Loss 90-93,16,2,0
2021,Callum Coleman-Jones,10,20/05/2021,Swans,Loss 90-93,16,2,0
2023,Miller Bergman,10,20/05/2023,Swans,Loss 90-93,11,0,0
2022,Miller Bergman,10,20/05/2022,Swans,Loss 90-93,11,0,0
2021,Miller Bergman,10,20/05/2021,Swans,Loss 90-93,11,0,0
2023,Paul Curtis,10,20/05/2023,Swans,Loss 90-93,5,1,1
2022,Paul Curtis,10,20/05/2022,Swans,Loss 90-93,5,1,1
2021,Paul Curtis,10,20/05/2021,Swans,Loss 90-93,5,1,1
2023,Blake Drury,10,20/05/2023,Swans,Loss 90-93 ,6,0,0
2022,Blake Drury,10,20/05/2022,Swans,Loss 90-93 ,6,0,0
2021,Blake Drury,10,20/05/2021,Swans,Loss 90-93 ,6,0,0
