Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Francis,3,16,9,12.33,0.0,0.0,0.33,33,0,0,0,0
Braeden Campbell,14,17,1,10.07,0.14,0.21,0.43,21,0,0,14,0
Brodie Grundy,16,31,8,19.69,0.06,0.19,2.06,88,50,12,6,0
Caiden Cleary,2,4,1,2.5,0.5,0.0,0.5,0,0,0,50,0
Caleb Mitchell,2,10,0,5.0,0.0,0.0,0.0,0,0,0,0,0
Chad Warner,16,28,19,23.88,1.62,0.69,0.88,100,94,44,88,50
Corey Warner,2,11,5,8.0,0.0,2.0,0.5,0,0,0,0,0
Dane Rampe,13,24,3,12.23,0.0,0.0,0.23,15,8,0,0,0
Errol Gulden,16,41,20,28.0,0.62,0.69,0.75,100,100,81,50,12
Harry Cunningham,14,18,0,11.21,0.07,0.0,0.29,36,0,0,7,0
Hayden McLean,16,18,5,10.75,1.06,0.75,0.94,12,0,0,69,38
Isaac Heeney,16,32,20,25.75,1.44,0.69,2.0,100,100,62,81,50
Jake Lloyd,16,32,13,19.12,0.19,0.06,0.81,75,44,19,19,0
James Jordon,16,20,10,15.94,0.44,0.56,0.5,69,6,0,44,0
James Rowbottom,16,32,9,19.06,0.25,0.31,1.56,88,38,6,19,6
Joel Amartey,16,10,3,6.94,2.0,1.12,0.94,0,0,0,81,56
Justin McInerney,16,26,16,20.62,0.38,0.44,1.19,100,69,6,38,0
Lewis Melican,16,14,3,8.31,0.0,0.0,0.44,0,0,0,0,0
Logan McDonald,16,15,5,10.62,1.5,1.12,0.44,12,0,0,88,38
Matt Roberts,13,27,3,14.77,0.08,0.08,0.23,54,23,8,8,0
Nick Blakey,16,32,10,21.06,0.19,0.12,0.69,94,56,31,19,0
Oliver Florent,16,28,12,20.19,0.25,0.25,0.62,94,50,19,25,0
Robbie Fox,10,16,3,10.3,0.4,0.2,0.9,10,0,0,40,0
Sam Wicks,14,17,2,9.93,0.71,0.36,0.36,14,0,0,50,21
Taylor Adams,12,23,8,17.33,0.5,0.33,0.92,75,33,0,42,8
Tom McCartin,13,19,5,11.15,0.0,0.0,0.69,15,0,0,0,0
Tom Papley,16,24,10,15.75,1.62,1.62,0.62,62,12,0,94,38
Will Hayward,16,18,8,12.44,1.75,0.56,0.81,25,0,0,75,62
