Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,12,15,7,12.0,0.0,0.0,0.33,33,0,0,0,0
Brynn Teakle,4,12,7,9.0,0.33,0.33,1.67,0,0,0,33,0
Charlie Dixon,7,15,9,12.33,1.33,1.0,0.67,33,0,0,67,67
Connor Rozee,12,31,27,29.0,0.67,1.0,1.33,100,100,100,67,0
Dan Houston,12,33,20,26.0,1.0,0.33,0.33,100,100,67,67,33
Darcy Byrne Jones,11,14,12,12.67,0.67,1.33,0.67,0,0,0,67,0
Dylan Williams,9,22,13,18.0,0.0,0.0,0.67,67,33,0,0,0
Francis Evans,5,14,2,6.67,0.67,0.33,0.33,0,0,0,33,33
Jackson Mead,5,10,4,7.67,0.67,0.0,0.33,0,0,0,67,0
Jase Burgoyne,2,8,5,6.5,0.0,0.0,0.0,0,0,0,0,0
Jason Horne Francis,12,23,18,21.33,1.0,0.67,3.0,100,67,0,100,0
Jed McEntee,9,13,8,10.0,0.67,0.33,0.33,0,0,0,67,0
Jeremy Finlayson,10,17,9,14.33,2.67,2.0,0.67,67,0,0,100,67
Josh Sinn,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Kane Farrell,10,23,14,17.33,0.0,0.0,0.33,67,33,0,0,0
Lachie Jones,5,12,8,10.33,0.33,0.0,1.0,0,0,0,33,0
Miles Bergman,12,17,9,13.0,0.0,1.0,1.0,33,0,0,0,0
Mitch Georgiades,2,14,13,13.5,1.0,2.5,1.0,0,0,0,100,0
Ollie Wines,12,26,21,23.67,0.67,0.33,1.0,100,100,33,67,0
Ollie Lord,6,10,6,8.67,1.0,1.0,0.0,0,0,0,67,33
Orazio Fantasia,3,9,5,7.67,0.67,1.67,0.67,0,0,0,67,0
Riley Bonner,7,16,14,15.33,0.0,0.67,0.33,67,0,0,0,0
Ryan Burton,10,13,7,10.0,1.0,0.67,0.67,0,0,0,100,0
Sam Powell Pepper,12,18,12,15.67,0.33,1.33,1.0,67,0,0,33,0
Scott Lycett,8,18,13,14.67,0.0,0.0,3.33,33,0,0,0,0
Tom Jonas,8,10,2,5.67,0.33,0.0,0.67,0,0,0,33,0
Todd Marshall,9,16,0,9.67,2.0,0.67,0.0,33,0,0,67,33
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,9,21,12,15.0,0.67,0.33,0.67,33,33,0,67,0
Trent McKenzie,10,13,7,10.0,0.0,0.0,0.0,0,0,0,0,0
Willem Drew,12,22,10,16.33,0.33,0.67,0.33,67,33,0,33,0
Willie Rioli,10,14,7,11.33,2.0,1.0,0.67,0,0,0,67,67
Xavier Duursma,7,19,5,11.67,0.67,0.0,2.0,33,0,0,67,0
Zak Butters,12,41,26,33.0,1.33,0.67,2.33,100,100,100,100,33
