Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Keays,16,29,20,26.0,1.33,1.0,1.33,100,100,67,67,67
Brodie Smith,15,24,19,21.33,0.33,0.33,0.33,100,67,0,33,0
Chayce Jones,14,23,16,18.33,0.33,0.0,1.0,100,33,0,33,0
Darcy Fogarty,14,11,6,8.67,2.0,0.67,0.0,0,0,0,100,33
Harry Schoenberg,5,9,5,6.33,0.0,0.0,0.0,0,0,0,0,0
Izak Rankine,16,21,11,16.33,2.67,0.67,0.33,67,33,0,100,67
Jake Soligo,16,16,4,10.33,0.33,0.33,0.0,33,0,0,33,0
Jordan Dawson,16,35,28,30.33,0.0,0.0,1.67,100,100,100,0,0
Jordon Butts,14,18,3,9.67,0.0,0.0,0.0,33,0,0,0,0
Josh Rachele,16,23,11,16.33,0.0,1.67,1.33,67,33,0,0,0
Josh Worrell,5,16,13,14.33,0.0,0.0,1.33,33,0,0,0,0
Lachlan Gollant,3,9,7,8.0,1.0,1.33,2.0,0,0,0,67,33
Lachlan Murphy,15,18,4,9.67,1.0,0.33,0.33,33,0,0,100,0
Lachlan Sholl,15,21,11,16.0,0.0,0.67,0.0,67,33,0,0,0
Luke Pedlar,15,11,8,10.0,1.67,0.33,0.33,0,0,0,100,67
Matt Crouch,1,12,12,12.0,0.0,0.0,0.0,0,0,0,0,0
Max Michalanney,16,11,5,8.33,0.0,0.0,0.33,0,0,0,0,0
Mitchell Hinge,15,27,23,25.33,0.0,0.67,1.33,100,100,67,0,0
Nick Murray,15,9,2,5.67,0.0,0.0,0.0,0,0,0,0,0
Patrick Parnell,4,25,0,13.67,0.0,0.0,0.67,67,33,33,0,0
Riley Thilthorpe,14,15,8,12.33,1.33,0.0,0.0,33,0,0,100,33
Rory Laird,16,31,24,28.67,0.0,0.0,2.33,100,100,67,0,0
Rory Sloane,16,30,12,20.33,0.33,0.0,0.0,67,33,33,33,0
Sam Berry,4,12,5,9.33,0.0,0.0,1.0,0,0,0,0,0
Shane McAdam,1,7,7,7.0,1.0,1.0,0.0,0,0,0,100,0
Taylor Walker,15,16,12,13.67,3.33,2.0,0.67,33,0,0,100,100
Tom Doedee,11,17,1,9.0,0.0,0.0,0.0,33,0,0,0,0
Wayne Milera,15,18,16,17.33,0.0,0.0,0.67,100,0,0,0,0
