Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brandon Starcevich,13,12,4,8.67,0.0,0.0,1.33,0,0,0,0,0
Callum Ah Chee,2,5,0,2.5,0.0,0.0,0.5,0,0,0,0,0
Cam Rayner,13,15,14,14.33,1.33,1.0,0.67,33,0,0,100,33
Charlie Cameron,13,11,7,8.67,2.0,0.33,0.33,0,0,0,67,67
Conor McKenna,13,18,14,15.67,0.33,0.0,0.0,67,0,0,33,0
Daniel Rich,7,24,13,19.0,0.33,0.0,0.33,67,67,0,33,0
Darcy Fort,4,13,8,10.0,0.33,1.0,0.67,0,0,0,33,0
Darcy Gardiner,2,8,6,7.0,0.0,0.0,1.5,0,0,0,0,0
Darcy Wilmot,13,19,12,16.33,0.0,0.0,0.33,67,0,0,0,0
Dayne Zorko,9,25,13,20.0,0.33,1.0,0.67,67,67,33,33,0
Deven Robertson,5,19,1,11.67,0.33,0.33,0.67,67,0,0,33,0
Eric Hipwood,13,11,3,8.0,2.0,1.0,0.0,0,0,0,67,67
Harris Andrews,13,16,5,9.33,0.0,0.0,2.0,33,0,0,0,0
Harry Sharp,3,17,10,13.33,0.67,0.0,0.67,33,0,0,67,0
Hugh McCluggage,12,30,16,21.33,0.67,0.33,1.33,100,33,33,67,0
Jack Gunston,11,17,5,9.33,0.33,0.67,0.67,33,0,0,33,0
Jack Payne,12,15,10,11.67,0.0,0.0,1.0,33,0,0,0,0
James Madden,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
James Tunstill,1,7,7,7.0,0.0,0.0,0.0,0,0,0,0,0
Jarrod Berry,13,18,11,14.67,0.67,0.0,1.0,67,0,0,33,33
Jarryd Lyons,3,7,2,5.33,0.0,0.0,0.67,0,0,0,0,0
Jaspa Fletcher,1,13,13,13.0,1.0,2.0,0.0,0,0,0,100,0
Jaxon Prior,3,12,2,6.67,0.33,0.33,0.33,0,0,0,33,0
Joe Daniher,13,12,8,10.0,1.33,1.67,1.0,0,0,0,67,67
Josh Dunkley,13,29,28,28.33,0.33,0.0,4.0,100,100,100,33,0
Kai Lohmann,1,14,14,14.0,0.0,1.0,0.0,0,0,0,0,0
Keidean Coleman,12,20,6,14.67,0.0,0.33,0.67,67,33,0,0,0
Lachie Neale,13,30,26,28.33,0.0,0.33,2.33,100,100,100,0,0
Lincoln McCarthy,13,18,14,15.33,0.33,0.67,0.67,33,0,0,33,0
Noah Answerth,4,16,4,9.0,0.0,0.0,0.67,33,0,0,0,0
Oscar McInerney,13,18,8,13.0,0.33,0.0,1.0,33,0,0,33,0
Ryan Lester,6,11,10,10.67,0.0,0.0,0.67,0,0,0,0,0
Will Ashcroft,13,23,17,20.0,0.33,0.67,0.33,100,67,0,33,0
Zac Bailey,13,26,19,23.33,0.67,2.0,1.33,100,67,67,33,33
