Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Davies,3,17,9,12.67,0.0,0.33,1.33,33,0,0,0,0
Alex Sexton,11,32,14,21.64,0.09,0.18,0.64,91,64,27,9,0
Bailey Humphrey,14,16,3,9.93,0.71,0.93,0.79,21,0,0,43,7
Ben Ainsworth,16,28,8,15.56,0.94,0.56,0.38,56,19,6,69,25
Ben King,15,11,3,7.8,2.87,0.93,1.2,0,0,0,93,87
Ben Long,10,15,3,10.1,1.7,0.8,0.8,10,0,0,90,60
Bodhi Uwland,14,23,6,14.21,0.0,0.07,0.5,57,14,0,0,0
Brandon Ellis,4,15,7,10.5,0.25,0.5,0.25,25,0,0,25,0
Brayden Fiorini,11,27,14,19.36,0.45,0.27,0.27,82,45,9,36,9
Charlie Ballard,16,23,9,12.38,0.0,0.0,0.56,12,6,0,0,0
Connor Budarick,3,21,7,15.33,0.0,0.0,0.67,67,33,0,0,0
Darcy Macpherson,2,2,1,1.5,0.0,0.0,0.0,0,0,0,0,0
David Swallow,15,19,2,9.4,0.6,0.07,0.27,13,0,0,33,20
Ethan Read ,4,5,4,4.5,0.75,0.25,0.5,0,0,0,50,25
Jack Lukosius,16,22,6,13.44,1.06,0.94,0.69,38,12,0,50,31
Jake Rogers,6,22,2,9.5,0.33,0.0,0.17,17,17,0,33,0
Jarrod Witts,11,19,6,13.91,0.27,0.18,1.91,36,0,0,27,0
Jed Walter,10,11,1,5.9,0.9,1.0,1.0,0,0,0,60,30
Joel Jeffrey,8,29,9,18.38,0.12,0.12,0.0,75,50,12,12,0
Levi Casboult,3,10,8,9.0,0.0,0.33,1.0,0,0,0,0,0
Lloyd Johnston,3,14,8,11.0,0.67,0.33,0.67,0,0,0,67,0
Mac Andrew,13,25,8,16.23,0.08,0.08,1.38,62,23,8,8,0
Malcolm Rosas,4,13,3,8.0,2.0,1.0,1.0,0,0,0,100,75
Matt Rowell,16,35,15,23.38,0.44,0.12,2.38,100,75,38,38,6
Ned Moyle,5,18,9,14.8,0.2,0.0,1.2,60,0,0,20,0
Nick Holman,14,17,6,9.5,0.5,0.64,0.21,7,0,0,36,14
Noah Anderson,16,42,18,29.19,0.62,0.31,1.31,100,94,69,50,12
Rory Atkins,3,20,8,12.33,0.0,0.33,0.0,33,33,0,0,0
Sam Clohesy,13,23,13,16.23,0.46,0.0,0.69,62,15,0,31,15
Sam Day,5,12,7,9.0,2.0,0.8,0.2,0,0,0,100,60
Sam Flanders,15,42,22,31.33,0.2,0.13,1.2,100,100,93,20,0
Sam Collins,16,18,9,13.12,0.0,0.0,0.81,31,0,0,0,0
Thomas Berry,16,22,6,11.88,0.19,0.31,1.19,25,12,0,19,0
Touk Miller,16,33,14,25.94,0.25,0.38,1.31,88,88,69,25,0
Wil Powell,11,28,13,18.82,0.09,0.18,0.82,82,45,9,9,0
Will Graham,10,22,9,13.7,0.4,0.2,1.5,30,10,0,40,0
