Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Tomlinson,9,19,7,13.44,0.0,0.11,0.89,33,0,0,0,0
Alex Neal-Bullen,25,22,12,16.4,0.9,0.4,1.3,70,20,0,70,10
Angus Brayshaw,24,37,2,23.8,0.2,0.3,1.0,90,90,50,20,0
Bailey Laurie,5,14,4,7.2,0.0,0.2,0.2,0,0,0,0,0
Bayley Fritsch,17,18,1,11.3,2.2,1.8,1.1,30,0,0,90,90
Ben Brown,7,15,2,9.43,1.57,0.57,0.86,29,0,0,71,29
Charlie Spargo,14,15,1,9.7,0.5,0.5,0.5,10,0,0,40,10
Christian Petracca,25,29,20,25.6,1.6,1.5,0.9,100,100,60,80,40
Christian Salem,16,24,8,17.9,0.0,0.0,0.7,70,50,0,0,0
Clayton Oliver,15,37,14,28.4,0.3,0.1,1.5,90,90,90,30,0
Daniel Turner,2,11,9,10.0,0.0,0.0,0.5,0,0,0,0,0
Ed Langdon,25,25,15,19.6,0.3,0.2,0.3,100,50,10,30,0
Harrison Petty,14,17,3,9.7,1.1,0.1,0.4,20,0,0,40,30
Jack Billings,3,18,12,15.0,0.33,1.0,0.33,67,0,0,33,0
Jack Viney,24,32,20,27.1,0.2,0.1,1.4,100,100,90,20,0
Jacob van Rooyen,20,11,6,8.0,1.3,0.5,1.0,0,0,0,70,30
Jake Bowey,23,19,10,15.7,0.1,0.0,0.6,80,0,0,10,0
Jake Lever,24,19,8,13.9,0.0,0.0,0.4,40,0,0,0,0
Jake Melksham,13,15,6,9.2,1.8,1.0,0.7,10,0,0,80,70
Joel Smith,14,11,0,5.6,0.8,0.1,0.3,0,0,0,50,20
Josh Schache,2,9,1,5.0,0.5,0.5,0.5,0,0,0,50,0
Judd McVee,25,15,9,12.4,0.0,0.0,0.5,10,0,0,0,0
Kade Chandler,23,16,6,11.2,0.9,0.4,0.5,20,0,0,50,20
Kysaiah Pickett,23,20,4,11.6,1.5,1.2,0.6,20,10,0,80,50
Lachie Hunter,24,33,16,22.5,0.2,0.1,0.9,100,70,40,20,0
Max Gawn,22,29,11,19.3,0.3,0.7,1.8,80,40,30,20,10
Shane McAdam,7,13,7,9.71,1.71,0.57,0.57,0,0,0,100,29
Steven May,23,29,13,17.5,0.0,0.1,0.7,60,30,10,0,0
Taj Woewodin,4,12,7,9.25,0.5,0.25,0.75,0,0,0,50,0
Tom McDonald,8,16,6,9.0,1.12,0.5,0.5,12,0,0,62,25
Tom Sparrow,23,26,12,17.7,0.5,0.6,0.6,60,30,10,40,10
Trent Rivers,25,27,12,19.2,0.0,0.1,0.6,90,50,10,0,0
