Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Hall,6,30,15,23.33,0.0,0.0,0.33,100,83,50,0,0
Aidan Corr,17,27,6,14.65,0.0,0.0,0.71,47,18,6,0,0
Aiden Bonar,2,15,9,12.0,0.0,0.0,0.0,50,0,0,0,0
Bailey Scott,21,34,11,21.33,0.24,0.24,0.33,86,57,24,24,0
Ben Cunnington,9,27,7,19.78,0.33,0.22,0.78,78,67,22,22,11
Ben McKay,17,19,5,12.59,0.0,0.0,0.59,35,0,0,0,0
Blake Drury,3,13,6,8.67,0.0,0.33,0.67,0,0,0,0,0
Callum Coleman Jones,9,16,3,9.11,0.44,0.33,0.56,11,0,0,22,22
Cameron Zurhaar,16,26,9,16.12,1.25,1.19,1.25,56,25,12,62,38
Charlie Comben,7,13,1,7.86,0.57,1.14,1.0,0,0,0,43,14
Charlie Lazzaro,5,15,1,5.4,0.0,0.0,0.0,20,0,0,0,0
Cooper Harvey,3,13,5,9.33,0.33,0.0,0.33,0,0,0,33,0
Curtis Taylor,14,18,8,13.79,0.5,0.43,0.79,43,0,0,43,7
Daniel Howe,9,23,8,15.0,0.11,0.11,0.67,44,22,0,11,0
Darcy Tucker,16,24,3,16.12,0.31,0.12,0.5,75,25,0,31,0
Eddie Ford,12,21,9,13.08,0.75,0.17,0.5,25,8,0,58,8
Flynn Perez,3,16,7,12.33,0.33,0.0,0.33,33,0,0,33,0
George Wardlaw,8,22,5,14.62,0.12,0.12,1.62,50,25,0,12,0
Griffin Logue,15,17,1,12.47,0.07,0.07,0.4,33,0,0,7,0
Harry Sheezel,21,37,11,26.48,0.14,0.29,0.48,95,86,67,10,5
Hugh Greenwood,12,25,7,14.5,0.17,0.17,0.58,42,25,8,8,8
Jack Mahony,2,16,9,12.5,0.0,0.0,0.0,50,0,0,0,0
Jack Ziebell,21,36,4,22.14,0.05,0.1,1.1,86,71,38,5,0
Jackson Archer,5,11,4,8.4,0.0,0.0,1.2,0,0,0,0,0
Jaidyn Stephenson,21,14,5,10.76,1.24,0.48,0.33,0,0,0,62,43
Josh Goater,8,20,5,12.88,0.0,0.12,0.62,50,12,0,0,0
Jy Simpkin,16,29,3,20.25,0.5,0.12,1.06,75,69,38,44,6
Kayne Turner,10,15,5,9.2,0.2,0.2,0.3,20,0,0,20,0
Lachie Young,4,17,9,13.0,0.0,0.25,0.5,25,0,0,0,0
Liam Shiels,16,29,3,17.69,0.19,0.19,0.75,69,25,19,19,0
Luke Davies Uniacke,14,33,20,27.36,0.57,0.43,1.29,100,100,79,50,7
Luke McDonald,21,25,5,18.1,0.05,0.0,0.76,81,38,10,5,0
Miller Bergman,11,18,4,11.27,0.0,0.0,0.64,18,0,0,0,0
Nick Larkey,21,14,4,8.67,2.67,0.95,1.05,0,0,0,95,76
Paul Curtis,19,17,2,9.16,0.74,0.68,0.37,11,0,0,47,16
Phoenix Spicer,6,10,2,6.5,0.17,0.33,0.67,0,0,0,17,0
Tarryn Thomas,10,24,10,18.8,0.9,0.1,0.8,70,50,0,40,30
Todd Goldstein,18,24,4,13.61,0.22,0.11,1.72,50,6,0,17,6
Tom Powell,12,24,8,15.83,0.58,0.25,0.17,67,25,0,50,8
Tristan Xerri,7,19,5,12.14,0.43,0.0,1.71,14,0,0,29,14
Will Phillips,14,29,8,18.5,0.21,0.14,0.86,93,29,14,21,0
