Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Miller,7,15,2,8.0,0.14,0.14,0.57,14,0,0,14,0
Daniel Rioli,13,29,17,22.77,0.08,0.23,0.85,100,92,31,8,0
Dion Prestia,12,29,11,21.5,0.42,0.17,0.58,92,83,17,25,8
Dustin Martin,12,27,13,20.83,1.08,1.0,0.58,83,50,25,67,25
Dylan Grimes,13,14,6,9.38,0.0,0.0,1.31,0,0,0,0,0
Hugo Ralphsmith,10,19,1,12.9,0.1,0.2,0.0,50,0,0,10,0
Ivan Soldo,1,11,11,11.0,1.0,1.0,2.0,0,0,0,100,0
Jack Graham,10,21,9,14.6,0.5,0.3,0.7,50,20,0,50,0
Jack Riewoldt,12,15,4,9.42,1.92,1.33,0.75,8,0,0,75,58
Jack Ross,9,26,4,17.56,0.22,0.0,0.56,78,33,11,22,0
Jacob Hopper,8,32,10,22.88,0.5,0.38,1.62,88,75,25,50,0
Jayden Short,10,32,17,23.2,0.4,0.3,0.8,100,80,30,20,10
Judson Clarke,11,20,2,8.55,0.91,0.09,0.45,18,9,0,82,9
Kamdyn McIntosh,13,19,9,14.77,0.08,0.31,0.38,54,0,0,8,0
Liam Baker,13,35,14,21.92,0.15,0.46,0.85,92,69,31,15,0
Marlion Pickett,13,23,7,14.69,0.31,0.23,0.92,54,15,0,23,8
Maurice Rioli,5,11,3,6.8,0.4,0.2,0.8,0,0,0,20,20
Nathan Broad,9,24,13,17.56,0.11,0.0,0.78,78,22,0,11,0
Nick Vlastuin,11,26,11,19.18,0.0,0.09,0.91,91,64,9,0,0
Noah Balta,13,20,8,14.23,0.0,0.0,0.54,46,8,0,0,0
Noah Cumberland,7,21,2,7.43,0.86,0.86,1.43,14,14,0,43,29
Rhyan Mansell,12,13,3,8.25,0.83,0.33,0.92,0,0,0,67,17
Samson Ryan,12,11,2,7.5,1.0,0.42,0.33,0,0,0,75,17
Shai Bolton,13,33,16,22.38,1.23,0.92,0.77,100,69,23,85,23
Tom J. Lynch,4,11,6,8.5,2.25,1.5,0.5,0,0,0,100,75
Thomson Dow,1,6,6,6.0,0.0,1.0,1.0,0,0,0,0,0
Tim Taranto,13,36,27,31.54,0.92,0.69,0.69,100,100,100,54,23
Toby Nankervis,8,22,14,17.25,0.12,0.0,1.12,75,25,0,12,0
Trent Cotchin,12,28,7,15.58,0.33,0.17,0.42,50,17,8,17,8
Tylar Young,9,14,1,8.33,0.0,0.0,0.33,0,0,0,0,0
Tyler Sonsie,3,15,4,11.33,0.0,0.0,0.33,67,0,0,0,0
