Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alwyn Davey Jnr,4,10,1,7.25,0.5,0.0,0.5,0,0,0,50,0
Andrew McGrath,7,31,16,24.0,0.2,0.0,1.4,100,80,40,20,0
Archie Perkins,4,24,16,20.25,0.75,0.5,1.75,100,75,0,50,25
Ben Hobbs,6,21,13,16.6,0.2,0.0,1.4,60,20,0,20,0
Ben McKay,7,18,11,14.2,0.0,0.0,1.0,40,0,0,0,0
Darcy Parish,5,26,21,23.4,0.4,0.6,0.4,100,100,40,40,0
Dylan Shiel,12,19,2,11.0,0.0,0.0,0.4,40,0,0,0,0
Dyson Heppell,7,30,13,22.6,0.0,0.0,0.4,80,60,60,0,0
Elijah Tsatas,3,14,4,10.0,0.0,0.33,0.0,0,0,0,0,0
Harrison Jones,6,13,11,12.2,1.6,0.8,0.8,0,0,0,100,60
Jade Gresham,7,26,8,14.4,1.0,0.6,0.8,40,20,20,60,20
Jake Kelly,6,20,12,15.8,0.0,0.0,0.2,80,20,0,0,0
Jake Stringer,7,19,9,12.4,1.6,1.4,1.0,20,0,0,100,40
Jayden Laverde,6,17,10,13.0,0.0,0.0,0.2,20,0,0,0,0
Jordan Ridley,17,29,16,20.4,0.0,0.0,0.6,100,40,20,0,0
Jye Caldwell,7,26,20,23.4,0.2,0.2,1.2,100,100,20,20,0
Jye Menzie,5,10,4,6.2,0.2,0.6,0.4,0,0,0,20,0
Kaine Baldwin,4,14,0,8.75,0.0,0.0,0.5,0,0,0,0,0
Kyle Langford,7,14,9,12.0,2.4,1.6,1.4,0,0,0,80,80
Mason Redman,6,25,15,19.6,0.0,0.2,0.4,100,60,20,0,0
Matt Guelfi,1,12,12,12.0,2.0,0.0,1.0,0,0,0,100,100
Nic Martin,7,44,25,32.4,0.6,0.4,0.2,100,100,100,60,0
Nick Bryan,8,15,4,9.0,0.0,0.4,0.6,20,0,0,0,0
Nick Hind,6,11,5,6.4,0.0,0.6,0.4,0,0,0,0,0
Nik Cox,7,18,13,16.0,0.0,0.0,0.6,80,0,0,0,0
Peter Wright,3,9,8,8.33,2.0,0.33,0.67,0,0,0,100,100
Sam Draper,6,11,5,8.6,0.2,0.6,0.8,0,0,0,20,0
Sam Durham,6,22,11,18.8,0.2,0.0,1.0,80,60,0,20,0
Sam Weideman,16,10,6,8.0,0.4,0.2,0.6,0,0,0,20,20
Todd Goldstein,7,12,7,9.0,0.2,0.0,2.0,0,0,0,20,0
Will Setterfield,3,29,19,24.0,0.0,0.33,1.0,100,67,33,0,0
Xavier Duursma,7,26,13,20.4,0.6,0.0,1.4,80,80,20,40,20
Zach Reid,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Zach Merrett,7,36,27,30.4,0.2,0.6,2.0,100,100,100,20,0
