Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brandon Ryan,1,2,2,2.0,1.0,0.0,0.0,0,0,0,100,0
Brandon Starcevich,13,19,2,10.4,0.1,0.0,0.6,10,0,0,10,0
Callum Ah Chee,17,20,9,13.2,1.2,0.7,0.5,30,10,0,80,20
Cam Rayner,18,20,7,13.5,1.5,0.9,1.1,40,20,0,80,50
Charlie Cameron,18,16,4,10.1,1.7,1.0,0.6,10,0,0,90,50
Conor McKenna,12,25,7,16.5,0.0,0.2,0.3,80,20,10,0,0
Darcy Fort,2,11,10,10.5,0.5,0.5,1.0,0,0,0,50,0
Darcy Gardiner,7,13,3,8.14,0.43,0.29,0.86,0,0,0,29,14
Darcy Wilmot,18,25,12,19.9,0.0,0.1,0.6,90,50,10,0,0
Darragh Joyce,3,15,12,14.0,0.0,0.0,0.67,67,0,0,0,0
Dayne Zorko,18,35,18,25.6,0.1,0.1,1.0,100,80,60,10,0
Deven Robertson,2,10,6,8.0,0.0,0.0,0.0,0,0,0,0,0
Eric Hipwood,17,20,8,12.5,1.9,1.2,1.0,30,10,0,80,40
Harris Andrews,18,17,9,12.8,0.0,0.0,0.8,20,0,0,0,0
Harry Sharp,4,18,2,11.25,0.5,0.25,0.0,25,0,0,50,0
Henry Smith,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Hugh McCluggage,18,32,16,23.8,1.0,0.7,1.1,100,70,50,60,30
Jack Payne,14,16,6,11.9,0.0,0.0,0.4,30,0,0,0,0
James Tunstill,3,11,4,6.67,0.0,0.0,0.0,0,0,0,0,0
Jarrod Berry,18,30,16,20.5,0.3,0.2,1.1,100,50,10,30,0
Jarryd Lyons,3,25,11,18.33,0.0,0.0,1.0,67,33,33,0,0
Jaspa Fletcher,18,17,7,13.7,0.0,0.2,0.6,50,0,0,0,0
Jaxon Prior,1,8,8,8.0,0.0,0.0,0.0,0,0,0,0,0
Joe Daniher,18,21,14,17.6,2.3,1.7,0.8,90,30,0,90,80
Josh Dunkley,18,35,15,26.0,0.4,0.2,1.7,100,90,60,40,0
Kai Lohmann,18,18,8,12.2,1.5,1.0,0.4,20,0,0,80,40
Keidean Coleman,1,8,8,8.0,0.0,0.0,0.0,0,0,0,0,0
Lachie Neale,17,38,18,30.2,0.7,0.2,1.3,100,90,80,30,30
Lincoln McCarthy,8,17,0,12.25,1.0,1.12,0.75,38,0,0,75,25
Logan Morris,10,12,1,7.2,1.4,0.6,0.6,0,0,0,80,50
Noah Answerth,11,24,0,10.9,0.0,0.0,0.3,30,10,0,0,0
Oscar McInerney,17,22,6,14.3,0.6,0.3,1.9,50,10,0,30,20
Ryan Lester,18,21,10,14.1,0.0,0.1,1.1,40,10,0,0,0
Shadeau Brain,5,11,2,7.0,0.0,0.0,0.0,0,0,0,0,0
Will Ashcroft,4,21,15,18.5,0.5,0.5,0.5,100,50,0,50,0
Zac Bailey,13,26,10,16.7,0.8,0.7,0.6,60,30,10,60,20
