Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,2,15,10,12.5,0.0,0.0,0.5,50,0,0,0,0
Blake Hardwick,12,23,6,13.7,1.2,0.3,1.1,40,20,0,50,20
Calsher Dear,5,9,5,6.8,1.2,0.6,1.2,0,0,0,80,40
Cam Mackenzie,12,21,3,13.8,0.5,0.5,0.5,70,10,0,30,20
Chad Wingard,14,26,0,15.8,0.8,0.4,0.6,70,20,20,40,30
Changkuoth Jiath,3,9,7,8.0,0.0,0.0,1.0,0,0,0,0,0
Connor Macdonald,12,24,7,14.9,0.9,1.1,0.5,50,10,0,70,10
Conor Nash,12,32,10,18.3,0.1,0.1,1.1,80,20,10,10,0
Denver Grainger-Barras,7,9,0,5.57,0.57,0.14,0.71,0,0,0,57,0
Dylan Moore,12,27,14,18.8,1.8,0.3,2.0,70,40,20,80,40
Finn Maginness,8,20,4,14.12,0.5,0.5,0.12,50,12,0,25,12
Harry Morrison,4,26,7,14.5,0.25,0.0,0.25,25,25,25,25,0
Henry Hustwaite,4,12,2,6.5,0.0,0.0,0.75,0,0,0,0,0
Jack Ginnivan,12,23,11,15.5,1.2,1.3,1.3,50,30,0,90,30
Jack Gunston,8,16,2,10.0,1.38,1.75,0.5,12,0,0,62,38
Jack Scrimshaw,11,26,11,18.2,0.0,0.0,0.7,80,50,10,0,0
Jai Newcombe,12,32,10,23.9,0.3,0.2,0.9,90,90,40,30,0
Jai Serong,4,14,2,8.5,0.0,0.0,0.5,0,0,0,0,0
James Blanck,15,11,3,6.1,0.0,0.0,0.7,0,0,0,0,0
James Sicily,10,27,11,20.5,0.1,0.0,2.0,90,60,20,10,0
James Worpel,12,36,13,20.0,0.1,0.3,0.8,70,40,20,10,0
Jarman Impey,12,27,12,18.7,0.0,0.3,0.6,80,50,10,0,0
Josh Ward,6,19,7,14.17,0.17,0.17,0.17,67,0,0,17,0
Josh Weddle,12,16,8,12.7,0.2,0.3,0.5,20,0,0,20,0
Karl Amon,12,31,14,23.1,0.2,0.1,0.4,90,70,50,10,10
Lloyd Meek,9,18,10,14.22,0.56,0.11,1.56,56,0,0,44,11
Luke Breust,7,12,5,7.43,0.57,0.57,0.43,0,0,0,57,0
Mabior Chol,10,11,7,9.1,1.4,0.8,1.2,0,0,0,70,50
Massimo D'Ambrosio,11,28,9,19.1,0.0,0.2,0.6,90,40,20,0,0
Max Ramsden,3,9,2,5.67,0.33,0.0,1.0,0,0,0,33,0
Mitch Lewis,3,10,7,8.33,1.0,0.67,0.0,0,0,0,100,0
Ned Reeves,3,10,8,9.33,0.33,0.0,1.0,0,0,0,33,0
Nick Watson,6,16,3,9.67,0.67,1.83,0.17,17,0,0,50,17
Sam Butler,2,7,3,5.0,0.0,0.0,0.0,0,0,0,0,0
Sam Frost,12,17,7,10.4,0.0,0.0,0.7,10,0,0,0,0
Seamus Mitchell,8,13,4,8.75,0.0,0.0,0.25,0,0,0,0,0
Will Day,6,27,11,20.17,0.33,0.5,1.5,67,67,33,33,0
