Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Witherden,10,28,7,18.8,0.1,0.0,0.9,90,40,20,10,0
Andrew Gaff,11,32,10,20.09,0.0,0.18,0.73,82,45,18,0,0
Bailey J. Williams,11,21,6,12.45,0.09,0.09,1.64,18,9,0,9,0
Brady Hough,5,21,6,11.6,0.0,0.0,0.8,20,20,0,0,0
Callum Jamieson,3,14,3,7.33,0.0,0.0,0.67,0,0,0,0,0
Campbell Chesser,4,12,5,8.25,0.0,0.5,0.25,0,0,0,0,0
Connor West,8,14,4,11.38,0.38,0.62,1.38,0,0,0,38,0
Dom Sheed,7,30,17,24.29,0.43,0.29,1.43,100,86,57,29,14
Elijah Hewett,3,14,3,8.33,0.0,0.67,0.0,0,0,0,0,0
Elliot Yeo,3,24,12,16.0,0.0,0.0,0.67,33,33,0,0,0
Greg Clark,8,19,7,13.25,0.12,0.25,0.38,38,0,0,12,0
Harry Edwards,2,10,6,8.0,0.0,0.0,0.0,0,0,0,0,0
Jack Darling,9,14,4,9.33,1.11,1.33,0.78,0,0,0,67,33
Jack Petruccelle,8,14,1,9.75,0.62,0.25,1.25,0,0,0,62,0
Jai Culley,5,14,1,8.4,1.0,0.4,0.6,0,0,0,40,20
Jake Waterman,10,23,6,14.5,1.1,0.9,1.1,40,20,0,50,20
Jamaine Jones,10,30,4,18.5,0.3,0.2,0.8,60,50,30,20,10
Jamie Cripps,3,17,6,11.67,1.33,1.67,0.33,33,0,0,67,33
Jayden Hunt,11,34,12,19.82,0.36,0.36,0.45,82,45,9,27,9
Jeremy McGovern,3,22,10,17.67,0.0,0.0,1.0,67,67,0,0,0
Josh Rotham,8,13,2,8.12,0.0,0.0,0.62,0,0,0,0,0
Liam Duggan,11,35,14,22.09,0.0,0.0,0.55,82,55,27,0,0
Liam Ryan,3,17,9,13.0,1.33,0.33,1.33,33,0,0,67,33
Luke Edwards,7,17,3,11.71,0.0,0.0,1.0,43,0,0,0,0
Luke Foley,6,15,9,12.67,0.0,0.0,0.67,33,0,0,0,0
Luke Shuey,4,27,9,18.25,0.25,0.5,2.25,75,50,25,25,0
Noah Long,7,18,7,10.43,0.29,0.29,0.29,14,0,0,29,0
Oscar Allen,11,15,6,10.64,2.64,1.09,1.27,9,0,0,100,91
Reuben Ginbey,11,20,9,14.0,0.09,0.09,0.73,45,9,0,9,0
Rhett Bazzo,4,13,3,6.75,0.0,0.0,0.5,0,0,0,0,0
Sam Petrevski Seton,6,22,4,12.67,0.33,0.0,0.67,33,33,0,33,0
Shannon Hurn,7,27,12,21.86,0.0,0.0,0.29,86,71,43,0,0
Tim Kelly,11,36,22,28.73,0.45,0.27,0.91,100,100,82,36,9
Tom Barrass,10,21,4,12.7,0.0,0.0,0.7,40,10,0,0,0
Tom Cole,4,20,11,16.0,0.0,0.0,0.25,50,25,0,0,0
Zane Trew,2,9,9,9.0,0.0,0.0,0.0,0,0,0,0,0
