Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Davies,4,19,10,14.25,0.0,0.25,1.0,50,0,0,0,0
Alex Sexton,5,8,3,4.4,0.6,0.6,0.2,0,0,0,60,0
Bailey Humphrey,6,20,1,10.33,0.67,0.83,1.0,33,17,0,50,17
Ben Ainsworth,7,24,11,16.86,1.0,0.86,0.86,71,14,0,71,29
Ben King,9,15,4,8.22,2.44,0.67,1.11,11,0,0,100,67
Ben Long,8,19,9,12.88,0.0,0.0,0.25,25,0,0,0,0
Bodhi Uwland,2,20,5,12.5,0.0,0.0,1.0,50,50,0,0,0
Brandon Ellis,5,25,11,17.0,0.4,0.4,0.4,60,40,20,40,0
Brayden Fiorini,7,24,8,16.14,0.43,0.57,0.86,57,43,0,43,0
Charlie Ballard,9,24,6,14.22,0.11,0.0,0.67,44,11,0,11,0
Charlie Constable,2,26,19,22.5,0.0,0.0,0.5,100,50,50,0,0
Darcy Macpherson,9,31,14,22.78,0.0,0.11,0.44,89,67,33,0,0
David Swallow,9,25,14,18.22,0.67,0.33,0.67,89,44,11,33,22
Elijah Hollands,4,15,10,13.0,0.25,0.25,0.25,50,0,0,25,0
Hewago Paul Oea,3,13,10,11.33,0.0,0.33,0.67,0,0,0,0,0
Jack Lukosius,9,20,10,14.22,1.22,1.67,1.0,44,11,0,67,22
James Tsitas,2,4,2,3.0,1.0,0.0,0.0,0,0,0,50,50
Jarrod Witts,7,25,12,15.86,0.43,0.14,2.14,57,14,14,43,0
Joel Jeffrey,4,11,5,8.0,1.0,1.0,0.75,0,0,0,100,0
Jy Farrar,2,18,14,16.0,0.0,0.5,2.0,50,0,0,0,0
Lachie Weller,6,30,18,24.83,0.0,0.17,0.17,100,83,50,0,0
Levi Casboult,6,18,4,10.33,0.83,0.33,0.5,17,0,0,50,33
Mabior Chol,6,13,3,7.0,1.17,1.0,0.5,0,0,0,67,50
Mac Andrew,4,12,7,9.5,0.0,0.0,0.25,0,0,0,0,0
Malcolm Rosas,8,13,3,8.62,0.88,1.0,0.5,0,0,0,50,12
Matt Rowell,9,29,12,21.56,0.11,0.11,1.89,89,56,33,11,0
Ned Moyle,2,5,4,4.5,0.0,0.0,0.0,0,0,0,0,0
Nick Holman,7,19,8,13.57,0.86,0.57,0.86,43,0,0,71,14
Noah Anderson,9,38,17,27.78,0.78,0.89,0.56,100,89,78,67,11
Rory Atkins,3,25,18,21.67,0.0,0.33,0.33,100,67,33,0,0
Sam Day,1,10,10,10.0,1.0,1.0,1.0,0,0,0,100,0
Sam Flanders,4,19,7,12.5,0.5,0.0,0.25,25,0,0,25,25
Sam Collins,9,17,8,12.67,0.0,0.0,0.78,33,0,0,0,0
Sean Lemmens,5,13,7,10.2,0.0,0.2,0.8,0,0,0,0,0
Thomas Berry,2,10,10,10.0,0.0,0.0,1.5,0,0,0,0,0
Touk Miller,6,32,13,25.17,0.0,0.0,1.5,83,83,67,0,0
Wil Powell,7,28,13,20.0,0.0,0.14,0.57,86,57,29,0,0
