Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brandon Starcevich,9,15,5,11.4,0.0,0.0,0.8,20,0,0,0,0
Cam Rayner,9,20,9,14.4,1.0,0.2,0.4,60,20,0,80,20
Charlie Cameron,9,15,9,12.4,3.4,1.0,1.2,20,0,0,80,80
Conor McKenna,9,15,14,14.4,0.4,0.6,0.2,40,0,0,40,0
Daniel Rich,5,27,13,20.0,0.2,0.0,1.0,60,60,40,20,0
Darcy Fort,3,13,9,11.33,0.33,0.67,0.67,0,0,0,33,0
Darcy Wilmot,9,16,8,11.4,0.2,0.4,1.0,40,0,0,20,0
Dayne Zorko,7,25,16,19.8,0.4,0.8,1.0,100,40,20,40,0
Deven Robertson,3,6,1,2.67,0.0,0.0,0.33,0,0,0,0,0
Eric Hipwood,9,15,7,11.6,2.0,1.4,1.0,20,0,0,100,60
Harris Andrews,9,20,9,15.0,0.0,0.0,0.8,40,20,0,0,0
Harry Sharp,2,17,13,15.0,0.5,0.0,1.0,50,0,0,50,0
Hugh McCluggage,9,27,21,23.2,0.2,1.2,0.8,100,100,40,20,0
Jack Gunston,8,15,6,9.4,1.0,0.8,0.0,20,0,0,60,40
Jack Payne,9,14,9,11.6,0.0,0.0,0.8,0,0,0,0,0
James Tunstill,1,7,7,7.0,0.0,0.0,0.0,0,0,0,0,0
Jarrod Berry,9,29,10,16.4,0.4,0.0,0.0,60,20,20,20,20
Jarryd Lyons,3,7,2,5.33,0.0,0.0,0.67,0,0,0,0,0
Jaxon Prior,2,12,2,7.0,0.5,0.0,0.5,0,0,0,50,0
Joe Daniher,9,18,14,15.8,3.4,1.4,0.6,80,0,0,100,80
Josh Dunkley,9,33,21,25.8,0.0,0.4,1.8,100,100,60,0,0
Keidean Coleman,8,20,14,15.6,0.0,0.0,0.8,40,20,0,0,0
Lachie Neale,9,37,20,29.2,0.0,0.6,1.0,100,100,60,0,0
Lincoln McCarthy,9,17,8,11.2,1.2,0.4,0.4,20,0,0,80,20
Noah Answerth,4,16,4,8.0,0.0,0.0,0.75,25,0,0,0,0
Oscar McInerney,9,16,10,12.4,0.2,0.2,1.6,20,0,0,20,0
Ryan Lester,3,19,9,13.67,0.0,0.33,1.67,33,0,0,0,0
Will Ashcroft,9,28,13,22.2,0.6,0.2,0.8,80,60,40,40,20
Zac Bailey,9,21,12,16.4,1.8,1.0,0.4,60,20,0,80,60
