Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Tomlinson,7,17,7,12.8,0.0,0.0,1.2,40,0,0,0,0
Alex Neal Bullen,19,22,12,17.4,0.8,0.2,1.2,60,40,0,80,0
Angus Brayshaw,19,29,22,25.2,0.0,0.4,1.2,100,100,60,0,0
Bailey Laurie,2,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Bayley Fritsch,14,18,1,9.8,1.8,2.0,0.6,20,0,0,80,80
Ben Brown,7,12,2,7.2,0.6,0.6,0.8,0,0,0,60,0
Brodie Grundy,16,15,11,13.0,0.4,0.2,1.2,20,0,0,40,0
Charlie Spargo,13,13,2,8.6,0.4,0.6,0.4,0,0,0,40,0
Christian Petracca,19,34,20,27.0,1.8,2.2,1.2,100,100,80,60,40
Christian Salem,10,24,12,19.0,0.0,0.0,0.4,80,40,0,0,0
Clayton Oliver,10,37,28,32.0,0.4,0.0,1.6,100,100,100,40,0
Daniel Turner,1,9,9,9.0,0.0,0.0,1.0,0,0,0,0,0
Ed Langdon,19,25,15,21.6,0.4,0.2,1.0,100,80,20,40,0
Harrison Petty,13,17,3,9.8,1.2,0.0,0.4,20,0,0,20,20
Jack Viney,18,41,25,30.0,0.4,0.2,2.4,100,100,100,40,0
Jacob van Rooyen,15,10,7,8.4,1.4,0.2,0.6,0,0,0,80,20
Jake Bowey,17,19,15,17.4,0.4,0.0,0.4,100,0,0,40,0
Jake Lever,18,19,8,14.4,0.0,0.0,0.2,60,0,0,0,0
Jake Melksham,9,13,6,9.0,2.2,0.6,0.4,0,0,0,100,80
James Harmes,8,19,5,12.6,0.2,1.0,0.8,40,0,0,20,0
James Jordon,15,23,9,14.6,0.0,0.2,0.4,40,20,0,0,0
Joel Smith,8,5,0,3.6,0.2,0.2,0.2,0,0,0,20,0
Josh Schache,1,9,9,9.0,1.0,0.0,1.0,0,0,0,100,0
Judd McVee,19,15,9,12.6,0.0,0.0,0.4,20,0,0,0,0
Kade Chandler,17,16,8,12.0,0.8,0.8,0.2,20,0,0,40,20
Kysaiah Pickett,17,20,4,13.4,1.6,1.2,1.0,40,20,0,80,60
Lachie Hunter,18,30,16,22.6,0.4,0.4,1.2,100,80,40,40,0
Max Gawn,16,29,13,21.2,0.6,0.8,1.8,80,60,40,40,20
Michael Hibberd,9,15,5,11.2,0.0,0.0,0.6,40,0,0,0,0
Steven May,17,29,13,19.0,0.0,0.0,0.6,60,40,20,0,0
Taj Woewodin,4,12,7,9.25,0.5,0.25,0.75,0,0,0,50,0
Tom McDonald,6,16,6,9.2,1.6,0.4,0.6,20,0,0,80,40
Tom Sparrow,17,26,14,19.8,0.4,0.4,0.8,80,40,20,20,20
Trent Rivers,19,22,17,19.6,0.0,0.0,0.6,100,60,0,0,0
