Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Hall,6,30,15,23.33,0.0,0.0,0.33,100,83,50,0,0
Aidan Corr,15,27,6,15.33,0.0,0.0,0.8,53,20,7,0,0
Aiden Bonar,2,15,9,12.0,0.0,0.0,0.0,50,0,0,0,0
Bailey Scott,19,34,11,20.58,0.21,0.21,0.26,84,53,16,21,0
Ben Cunnington,8,27,7,19.25,0.12,0.25,0.88,75,62,25,12,0
Ben McKay,15,19,5,12.47,0.0,0.0,0.47,33,0,0,0,0
Blake Drury,3,13,6,8.67,0.0,0.33,0.67,0,0,0,0,0
Callum Coleman Jones,9,16,3,9.11,0.44,0.33,0.56,11,0,0,22,22
Cameron Zurhaar,16,26,9,16.12,1.25,1.19,1.25,56,25,12,62,38
Charlie Comben,7,13,1,7.86,0.57,1.14,1.0,0,0,0,43,14
Charlie Lazzaro,3,15,1,7.0,0.0,0.0,0.0,33,0,0,0,0
Cooper Harvey,3,13,5,9.33,0.33,0.0,0.33,0,0,0,33,0
Curtis Taylor,12,18,10,13.92,0.5,0.5,0.75,42,0,0,42,8
Daniel Howe,9,23,8,15.0,0.11,0.11,0.67,44,22,0,11,0
Darcy Tucker,14,24,3,16.43,0.36,0.14,0.29,79,29,0,36,0
Eddie Ford,10,21,9,13.7,0.5,0.1,0.5,30,10,0,50,0
Flynn Perez,3,16,7,12.33,0.33,0.0,0.33,33,0,0,33,0
George Wardlaw,7,22,5,14.71,0.14,0.14,1.29,57,29,0,14,0
Griffin Logue,15,17,1,12.47,0.07,0.07,0.4,33,0,0,7,0
Harry Sheezel,19,37,11,26.79,0.16,0.32,0.53,95,89,68,11,5
Hugh Greenwood,12,25,7,14.5,0.17,0.17,0.58,42,25,8,8,8
Jack Mahony,2,16,9,12.5,0.0,0.0,0.0,50,0,0,0,0
Jack Ziebell,19,36,4,21.37,0.05,0.11,1.16,84,68,32,5,0
Jackson Archer,3,11,4,7.67,0.0,0.0,1.67,0,0,0,0,0
Jaidyn Stephenson,19,14,5,10.68,1.26,0.42,0.32,0,0,0,63,42
Josh Goater,6,20,5,13.17,0.0,0.17,0.5,67,17,0,0,0
Jy Simpkin,14,29,3,19.57,0.43,0.07,1.14,71,64,36,36,7
Kayne Turner,8,12,5,7.75,0.25,0.25,0.25,0,0,0,25,0
Lachie Young,4,17,9,13.0,0.0,0.25,0.5,25,0,0,0,0
Liam Shiels,16,29,3,17.69,0.19,0.19,0.75,69,25,19,19,0
Luke Davies Uniacke,12,33,20,27.33,0.58,0.42,1.42,100,100,75,50,8
Luke McDonald,19,25,5,18.42,0.05,0.0,0.84,84,42,11,5,0
Miller Bergman,11,18,4,11.27,0.0,0.0,0.64,18,0,0,0,0
Nick Larkey,19,14,4,8.74,2.63,0.89,1.11,0,0,0,95,79
Paul Curtis,17,17,2,9.24,0.76,0.59,0.41,12,0,0,47,18
Phoenix Spicer,6,10,2,6.5,0.17,0.33,0.67,0,0,0,17,0
Tarryn Thomas,8,24,10,17.88,1.12,0.12,0.88,62,38,0,50,38
Todd Goldstein,16,24,4,14.06,0.12,0.12,1.81,50,6,0,12,0
Tom Powell,12,24,8,15.83,0.58,0.25,0.17,67,25,0,50,8
Tristan Xerri,5,19,5,12.2,0.6,0.0,2.0,20,0,0,40,20
Will Phillips,13,29,8,18.62,0.23,0.08,0.92,92,31,15,23,0
