Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Anthony Caminiti,17,13,5,8.76,1.12,0.47,0.82,0,0,0,76,35
Ben Paton,12,21,6,13.5,0.0,0.0,0.75,42,8,0,0,0
Brad Crouch,21,34,18,27.38,0.33,0.24,0.95,100,86,76,19,10
Bradley Hill,19,31,4,19.89,0.21,0.16,0.68,89,58,16,16,5
Callum Wilkie,21,28,8,20.1,0.0,0.05,0.76,95,57,5,0,0
Cooper Sharman,13,18,3,8.77,0.85,0.31,0.69,8,0,0,62,15
Dan Butler,21,17,6,11.0,1.43,0.52,1.0,10,0,0,67,48
Dougal Howard,18,18,7,12.83,0.0,0.06,0.44,33,0,0,0,0
Hunter Clark,16,27,1,18.5,0.25,0.12,0.88,75,56,25,25,0
Jack Billings,3,18,12,15.0,0.33,1.0,0.33,67,0,0,33,0
Jack Bytel,6,15,3,7.83,0.17,0.17,0.33,17,0,0,17,0
Jack Higgins,19,22,8,13.37,1.74,1.16,1.16,32,5,0,89,47
Jack Peris,1,13,13,13.0,0.0,0.0,1.0,0,0,0,0,0
Jack Sinclair,21,37,18,28.57,0.29,0.14,0.67,100,95,76,24,5
Jack Steele,18,33,11,23.06,0.22,0.17,1.28,89,83,33,22,0
Jade Gresham,20,24,7,17.25,1.0,0.65,0.7,80,35,0,65,30
Jimmy Webster,14,20,11,15.43,0.0,0.0,0.5,64,7,0,0,0
Josh Battle,20,24,1,14.4,0.05,0.0,0.7,60,5,0,5,0
Marcus Windhager,16,30,4,15.44,0.12,0.31,0.69,50,25,12,12,0
Mason Wood,21,36,14,21.62,0.67,0.43,1.19,95,62,19,57,10
Mattaes Phillipou,21,19,7,13.19,0.52,0.38,0.71,33,0,0,43,5
Mitch Owens,20,27,7,15.0,1.2,0.75,1.75,45,15,5,60,45
Nasiah Wanganeen Milera,21,33,15,23.71,0.14,0.1,0.38,100,76,38,14,0
Rowan Marshall,21,30,10,19.71,0.29,0.33,1.86,86,48,19,29,0
Ryan Byrnes,19,27,7,16.79,0.26,0.21,0.53,68,32,5,26,0
Sebastian Ross,15,30,2,19.73,0.07,0.0,0.67,73,53,33,7,0
Tim Membrey,5,15,9,11.8,0.6,1.2,0.4,20,0,0,60,0
Zaine Cordy,11,14,1,6.55,0.64,0.0,0.45,0,0,0,55,9
Zak Jones,4,21,2,15.0,0.0,0.5,0.5,75,50,0,0,0
