Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Keays,19,29,11,19.53,0.95,0.84,0.58,79,42,26,58,32
Brayden Cook,1,16,16,16.0,0.0,1.0,0.0,100,0,0,0,0
Brodie Smith,18,32,14,21.06,0.22,0.11,0.44,94,61,17,22,0
Chayce Jones,17,28,9,17.71,0.41,0.24,0.71,82,47,6,35,6
Darcy Fogarty,17,18,6,11.18,1.76,1.06,0.59,24,0,0,76,53
Harry Schoenberg,7,23,5,12.29,0.0,0.43,0.57,43,14,0,0,0
Izak Rankine,18,23,8,15.94,1.94,1.39,0.72,56,33,0,89,61
Jackson Hately,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Jake Soligo,17,25,4,15.24,0.41,0.47,0.53,65,29,6,35,6
Jordan Dawson,19,35,18,28.05,0.26,0.63,1.63,100,95,74,26,0
Jordon Butts,17,18,2,8.41,0.0,0.0,0.59,6,0,0,0,0
Josh Rachele,17,23,8,16.18,1.0,1.24,1.18,76,24,0,65,24
Josh Worrell,8,20,12,15.88,0.0,0.0,0.88,62,12,0,0,0
Lachlan Gollant,3,9,7,8.0,1.0,1.33,2.0,0,0,0,67,33
Lachlan Murphy,18,22,4,14.78,0.56,0.39,1.17,61,6,0,50,6
Lachlan Sholl,16,27,11,17.19,0.25,0.31,0.31,69,31,12,19,6
Luke Nankervis,2,16,15,15.5,0.0,0.0,0.0,100,0,0,0,0
Luke Pedlar,18,17,7,11.72,1.28,0.67,1.17,22,0,0,78,44
Matt Crouch,3,32,12,22.0,0.0,0.0,2.0,67,67,33,0,0
Max Michalanney,18,16,5,10.0,0.0,0.0,0.78,6,0,0,0,0
Mitchell Hinge,18,27,1,18.89,0.06,0.17,0.94,89,44,17,6,0
Nick Murray,17,16,2,9.76,0.0,0.06,0.24,18,0,0,0,0
Patrick Parnell,4,25,0,10.25,0.0,0.0,0.75,50,25,25,0,0
Riley Thilthorpe,17,18,5,11.12,1.0,0.29,0.94,24,0,0,59,24
Rory Laird,18,39,18,28.39,0.17,0.39,1.89,100,94,72,17,0
Rory Sloane,19,30,12,19.21,0.32,0.05,0.79,84,32,16,26,5
Sam Berry,4,12,5,10.0,0.0,0.25,1.0,0,0,0,0,0
Shane McAdam,4,13,7,9.5,1.0,0.75,0.25,0,0,0,100,0
Taylor Walker,18,21,7,12.33,3.39,1.39,0.78,33,17,0,94,83
Tom Doedee,11,24,1,15.0,0.0,0.0,0.55,55,27,0,0,0
Wayne Milera,18,32,11,19.22,0.11,0.0,0.56,83,44,11,11,0
