Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,2,15,10,12.5,0.0,0.0,0.5,50,0,0,0,0
Blake Hardwick,21,38,12,21.1,0.0,0.1,0.3,90,50,30,0,0
Cam Mackenzie,14,22,3,12.0,0.3,0.3,0.1,30,10,0,20,10
Chad Wingard,14,26,0,15.8,0.8,0.4,0.6,70,20,20,40,30
Changkuoth Jiath,8,21,11,17.0,0.12,0.0,0.75,88,25,0,12,0
Connor Macdonald,19,28,13,19.8,0.6,0.7,0.7,90,50,20,50,10
Conor Nash,21,32,18,24.4,0.0,0.1,1.0,100,80,50,0,0
Denver Grainger Barras,6,9,0,5.17,0.5,0.17,0.67,0,0,0,50,0
Dylan Moore,21,27,13,20.1,0.9,0.4,1.5,90,60,20,70,20
Fergus Greene,11,11,4,8.3,1.4,1.0,0.5,0,0,0,60,60
Finn Maginness,11,19,5,10.2,0.1,0.2,0.3,20,0,0,10,0
Harry Morrison,11,24,4,18.1,0.2,0.1,0.4,90,40,0,10,10
Jack Scrimshaw,14,31,13,19.3,0.1,0.0,0.4,90,30,10,10,0
Jacob Koschitzke,10,16,4,8.5,0.8,1.0,1.1,10,0,0,50,20
Jai Newcombe,21,40,19,26.7,0.4,0.2,1.8,100,90,60,40,0
James Blanck,13,11,3,6.3,0.0,0.0,0.5,0,0,0,0,0
James Sicily,17,43,17,28.3,0.0,0.1,1.5,100,90,70,0,0
James Worpel,21,35,23,28.0,0.4,0.6,0.7,100,100,80,40,0
Jarman Impey,20,33,7,22.8,0.3,0.3,0.9,90,60,50,30,0
Josh Ward,14,28,15,21.0,0.2,0.0,0.6,100,80,20,10,10
Josh Weddle,15,25,10,18.0,0.1,0.0,0.5,80,30,10,10,0
Karl Amon,19,33,18,24.7,0.3,0.1,0.6,100,80,50,30,0
Lachlan Bramble,11,24,7,16.4,0.1,0.3,0.3,60,40,0,10,0
Lloyd Meek,15,18,2,10.2,0.2,0.0,0.7,10,0,0,20,0
Luke Breust,19,16,7,10.6,2.8,1.0,0.8,20,0,0,100,80
Max Lynch,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Max Ramsden,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Mitch Lewis,15,20,8,12.5,2.3,1.1,0.6,30,10,0,90,80
Ned Long,3,10,3,7.33,0.33,0.33,0.0,0,0,0,33,0
Ned Reeves,19,10,5,8.3,0.1,0.1,1.1,0,0,0,10,0
Sam Frost,18,19,7,11.3,0.0,0.1,0.2,20,0,0,0,0
Seamus Mitchell,14,27,5,17.6,0.0,0.0,0.6,80,50,10,0,0
Tyler Brockman,15,17,8,11.4,0.7,0.6,0.3,30,0,0,50,20
Will Day,19,29,18,24.9,0.3,0.5,1.1,100,90,60,20,10
