Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aidan Corr,10,21,8,15.0,0.0,0.0,1.0,67,33,0,0,0
Bailey Scott,10,27,18,23.0,0.0,0.33,0.33,100,67,33,0,0
Bigoa Nyuon,3,19,11,14.33,0.0,0.0,0.67,33,0,0,0,0
Blake Drury,5,12,6,9.67,0.0,0.0,0.33,0,0,0,0,0
Callum Coleman-Jones,3,9,3,6.0,0.0,0.0,1.0,0,0,0,0,0
Cameron Zurhaar,9,16,6,10.67,1.67,0.33,1.33,33,0,0,100,33
Charlie Comben,7,16,11,13.33,0.0,0.0,0.67,33,0,0,0,0
Charlie Lazzaro,8,11,6,8.0,0.33,0.0,0.33,0,0,0,33,0
Colby McKercher,9,32,30,30.67,0.0,0.33,0.0,100,100,100,0,0
Cooper Harvey,3,13,5,9.33,0.33,0.0,0.33,0,0,0,33,0
Curtis Taylor,1,10,10,10.0,1.0,0.0,0.0,0,0,0,100,0
Darcy Tucker,10,23,9,15.33,0.33,0.33,1.33,33,33,0,33,0
Dylan Stephens,7,18,10,13.67,0.0,0.0,0.0,33,0,0,0,0
Eddie Ford,7,20,5,10.0,1.67,0.0,0.0,33,33,0,100,33
George Wardlaw,9,22,15,19.0,0.33,1.0,0.67,100,67,0,33,0
Griffin Logue,15,16,1,9.67,0.0,0.0,0.33,33,0,0,0,0
Harry Sheezel,10,32,21,25.67,0.0,0.0,0.33,100,100,33,0,0
Hugh Greenwood,3,12,5,9.33,0.33,0.33,0.33,0,0,0,33,0
Jackson Archer,2,11,4,7.5,0.0,0.0,1.0,0,0,0,0,0
Jaidyn Stephenson,7,16,6,12.67,1.0,0.0,1.0,67,0,0,67,33
Josh Goater,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Jy Simpkin,7,17,14,15.67,0.67,0.0,1.33,67,0,0,67,0
Kallan Dawson,4,13,8,11.0,0.0,0.0,0.67,0,0,0,0,0
Liam Shiels,5,17,11,14.33,0.0,0.67,1.33,67,0,0,0,0
Luke Davies-Uniacke,10,35,21,27.67,1.0,0.33,1.0,100,100,67,67,33
Luke McDonald,9,17,13,15.33,0.0,0.0,0.33,67,0,0,0,0
Miller Bergman,1,8,8,8.0,0.0,0.0,0.0,0,0,0,0,0
Nick Larkey,10,18,8,13.0,1.33,1.33,1.33,33,0,0,100,33
Paul Curtis,10,13,6,10.0,1.0,1.33,0.33,0,0,0,67,33
Riley Hardeman,3,12,7,10.0,0.0,0.0,0.33,0,0,0,0,0
Tarryn Thomas,12,25,22,23.0,0.67,1.0,1.33,100,100,33,33,33
Toby Pink,5,7,3,5.0,0.33,0.33,1.0,0,0,0,33,0
Tom Powell,10,26,17,22.67,0.33,0.0,0.67,100,67,67,33,0
Tristan Xerri,10,19,12,15.33,0.33,0.0,1.67,67,0,0,33,0
Will Phillips,3,19,8,13.67,0.0,0.0,1.0,33,0,0,0,0
Zac Fisher,10,34,30,31.67,0.0,0.0,0.67,100,100,100,0,0
Zane Duursma,9,9,4,7.33,1.0,0.67,1.0,0,0,0,67,33
