Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Cerra,22,24,20,21.33,0.33,0.33,2.0,100,100,0,33,0
Adam Saad,25,24,12,19.67,0.0,0.0,0.0,67,67,0,0,0
Alex Cincotta,19,9,8,8.33,0.0,0.0,0.67,0,0,0,0,0
Blake Acres,25,26,17,20.33,1.0,0.33,0.33,100,33,33,67,33
Brodie Kemp,17,16,13,14.33,0.0,0.0,0.67,33,0,0,0,0
Caleb Marchbank,8,20,12,16.0,0.0,0.0,1.67,67,33,0,0,0
Charlie Curnow,26,15,8,10.67,1.0,1.0,0.33,33,0,0,100,0
Corey Durdin,11,9,9,9.0,0.33,0.33,0.67,0,0,0,33,0
David Cuningham,12,24,9,14.0,0.33,0.67,0.33,33,33,0,33,0
Elijah Hollands,9,12,7,9.0,0.0,0.0,0.67,0,0,0,0,0
George Hewett,22,25,18,21.0,0.0,0.0,1.33,100,67,33,0,0
Harry McKay,21,16,10,12.33,0.67,1.33,1.67,33,0,0,33,33
Jack Carroll,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Jack Martin,13,12,7,9.67,1.67,0.33,0.67,0,0,0,100,67
Jack Silvagni,16,19,6,14.67,1.67,0.33,0.67,67,0,0,67,33
Jacob Weitering,26,19,15,17.0,0.0,0.0,0.33,100,0,0,0,0
Jesse Motlop,21,11,0,5.67,0.67,0.0,0.0,0,0,0,33,33
Jordan Boyd,9,17,10,13.0,0.0,0.33,0.67,33,0,0,0,0
Lachlan Cowan,7,11,9,9.67,0.0,0.0,1.0,0,0,0,0,0
Lachie Fogarty,12,14,7,11.0,0.0,0.33,0.33,0,0,0,0,0
Lewis Young,15,13,6,10.67,0.0,0.67,0.0,0,0,0,0,0
Marc Pittonet,18,14,5,9.67,0.0,0.0,1.33,0,0,0,0,0
Matthew Cottrell,17,17,8,12.0,1.0,1.0,1.0,33,0,0,67,33
Matthew Owies,18,10,5,7.67,1.33,0.33,1.0,0,0,0,100,33
Matthew Kennedy,16,18,6,12.33,0.67,1.0,0.33,33,0,0,67,0
Mitch McGovern,22,24,16,20.0,0.0,0.0,1.67,100,67,0,0,0
Nic Newman,24,30,23,25.33,0.0,0.0,1.0,100,100,33,0,0
Oliver Hollands,19,15,4,10.0,0.0,0.33,0.0,33,0,0,0,0
Orazio Fantasia,3,9,5,7.67,0.67,1.67,0.67,0,0,0,67,0
Patrick Cripps,24,27,13,20.33,1.0,0.33,1.33,67,67,33,67,33
Sam Docherty,23,21,19,19.67,0.67,0.33,0.67,100,33,0,67,0
Sam Walsh,18,34,29,32.0,0.67,0.0,0.67,100,100,100,33,33
Tom De Koning,19,15,8,12.67,0.67,0.0,1.33,67,0,0,33,33
