Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Cerra,7,25,15,21.57,0.43,0.43,0.86,100,86,14,43,0
Adam Saad,10,25,6,18.3,0.0,0.1,0.6,90,40,10,0,0
Alex Cincotta,8,13,4,9.12,0.88,0.0,0.12,0,0,0,50,38
Blake Acres,15,33,16,23.2,0.47,0.47,0.67,100,80,33,40,7
Brodie Kemp,13,21,9,14.69,0.08,0.08,0.54,46,8,0,8,0
Caleb Marchbank,2,11,8,9.5,0.0,0.0,1.0,0,0,0,0,0
Charlie Curnow,15,16,7,12.4,3.0,1.8,1.2,13,0,0,100,100
Corey Durdin,11,11,1,5.45,0.55,0.36,0.18,0,0,0,36,18
David Cuningham,3,14,12,12.67,0.33,0.67,0.67,0,0,0,33,0
Elijah Hollands,13,22,8,16.85,0.92,0.23,0.62,69,31,0,62,23
George Hewett,15,31,5,21.07,0.33,0.0,0.8,87,73,27,33,0
Harry McKay,15,19,8,13.6,2.27,1.07,1.33,33,0,0,93,67
Jack Carroll,11,20,1,9.36,0.27,0.18,0.27,27,18,0,27,0
Jack Martin,1,6,6,6.0,1.0,0.0,1.0,0,0,0,100,0
Jacob Weitering,13,21,5,13.92,0.0,0.08,0.46,46,8,0,0,0
Jaxon Binns,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Jordan Boyd,15,19,12,14.8,0.07,0.13,0.6,47,0,0,7,0
Lachlan Cowan,9,19,4,12.33,0.11,0.11,0.11,33,0,0,11,0
Lachie Fogarty,9,17,10,13.11,0.56,0.22,0.56,33,0,0,33,11
Lewis Young,5,17,7,12.8,0.0,0.0,0.8,40,0,0,0,0
Marc Pittonet,7,20,8,15.71,0.29,0.29,1.71,71,14,0,29,0
Matthew Cottrell,9,16,8,11.33,0.89,0.33,0.56,11,0,0,78,11
Matthew Owies,15,12,3,8.87,1.4,0.53,0.6,0,0,0,80,33
Matthew Kennedy,15,31,4,18.27,0.67,0.27,0.93,67,53,13,60,7
Mitch McGovern,12,26,9,16.67,0.25,0.08,1.25,75,17,8,25,0
Nic Newman,15,32,16,22.87,0.07,0.13,1.0,100,67,33,7,0
Oliver Hollands,14,21,7,12.07,0.21,0.14,0.86,21,7,0,21,0
Orazio Fantasia,12,13,5,8.42,0.5,0.58,0.5,0,0,0,25,8
Patrick Cripps,15,41,19,28.4,0.73,0.13,2.0,100,93,53,60,13
Sam Docherty,1,10,10,10.0,0.0,0.0,0.0,0,0,0,0,0
Sam Walsh,11,35,20,30.36,0.45,0.55,1.09,100,100,82,36,9
Tom De Koning,14,25,6,15.93,0.64,0.71,1.14,57,21,14,43,14
Zac Williams,14,23,9,14.07,0.79,0.36,0.5,50,7,0,36,21
