Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Blake Hardwick,14,38,22,28.33,0.0,0.33,0.0,100,100,67,0,0
Cam Mackenzie,12,16,12,13.33,0.0,0.33,0.33,33,0,0,0,0
Chad Wingard,7,17,8,12.33,0.33,0.33,0.33,33,0,0,33,0
Changkuoth Jiath,8,21,15,17.33,0.0,0.0,1.33,100,33,0,0,0
Connor Macdonald,12,28,13,20.33,1.0,0.0,0.33,67,67,33,67,33
Conor Nash,14,25,21,23.33,0.0,0.0,1.67,100,100,33,0,0
Denver Grainger Barras,2,9,3,6.0,0.0,0.0,0.5,0,0,0,0,0
Dylan Moore,14,25,17,21.33,1.0,1.0,1.67,100,67,33,67,33
Fergus Greene,8,10,4,6.67,1.0,0.0,0.33,0,0,0,33,33
Finn Maginness,4,11,10,10.33,0.0,0.33,0.33,0,0,0,0,0
Harry Morrison,7,24,16,19.33,0.0,0.33,0.0,100,33,0,0,0
Jack Scrimshaw,8,31,19,23.0,0.0,0.0,0.67,100,33,33,0,0
Jacob Koschitzke,8,8,6,6.67,1.0,0.67,1.33,0,0,0,33,33
Jai Newcombe,14,28,19,22.33,0.33,0.0,2.67,100,67,33,33,0
James Blanck,8,11,4,8.0,0.0,0.0,0.33,0,0,0,0,0
James Sicily,12,43,30,35.0,0.0,0.33,2.0,100,100,100,0,0
James Worpel,14,35,28,31.0,0.0,0.0,0.67,100,100,100,0,0
Jarman Impey,14,33,28,30.0,0.33,0.0,0.33,100,100,100,33,0
Josh Ward,7,20,15,18.33,0.0,0.0,0.67,100,67,0,0,0
Josh Weddle,8,25,10,17.67,0.0,0.0,1.33,67,33,33,0,0
Karl Amon,14,25,18,21.0,0.33,0.0,0.67,100,67,33,33,0
Lachlan Bramble,10,20,14,16.67,0.0,1.0,0.0,67,33,0,0,0
Lloyd Meek,12,14,2,6.67,0.33,0.0,0.33,0,0,0,33,0
Luke Breust,13,15,8,11.33,2.67,1.0,0.33,33,0,0,100,67
Max Lynch,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Max Ramsden,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Mitch Lewis,8,20,11,15.33,3.0,1.0,0.33,67,33,0,100,100
Ned Long,2,10,9,9.5,0.5,0.5,0.0,0,0,0,50,0
Ned Reeves,13,10,7,8.0,0.0,0.0,0.67,0,0,0,0,0
Sam Frost,13,15,8,10.67,0.0,0.33,0.67,33,0,0,0,0
Seamus Mitchell,9,24,20,21.67,0.0,0.0,1.33,100,100,0,0,0
Tyler Brockman,11,17,9,13.67,0.33,0.33,0.0,67,0,0,33,0
Will Day,12,29,20,25.33,0.0,0.0,1.0,100,100,67,0,0
