Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Pearce,15,20,4,10.07,0.0,0.0,1.0,7,7,0,0,0
Andrew Brayshaw,15,34,18,28.47,0.6,0.13,1.6,100,93,87,47,13
Bailey Banfield,12,20,2,11.67,0.83,0.67,0.5,33,8,0,58,25
Brandon Walker,12,16,8,11.67,0.0,0.0,0.58,17,0,0,0,0
Brennan Cox,15,31,8,17.73,0.07,0.0,0.27,53,33,13,7,0
Caleb Serong,15,38,24,31.07,0.27,0.47,2.0,100,100,93,27,0
Corey Wagner,2,18,12,15.0,0.0,0.0,0.0,50,0,0,0,0
Ethan Hughes,15,19,9,14.07,0.13,0.07,0.4,53,0,0,13,0
Hayden Young,15,33,14,22.0,0.07,0.07,0.67,93,67,27,7,0
Heath Chapman,3,22,6,15.0,0.0,0.0,0.67,67,33,0,0,0
Jaeger O'Meara,14,27,15,20.64,0.36,0.14,0.93,100,50,21,21,14
James Aish,13,31,11,20.38,0.23,0.15,1.0,85,46,23,23,0
Jordan Clark,15,28,14,18.2,0.07,0.07,0.93,87,33,7,7,0
Josh Corbett,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Josh Treacy,9,14,3,8.56,0.89,0.33,0.67,0,0,0,67,22
Jye Amiss,14,14,2,7.79,2.07,0.57,0.79,0,0,0,86,64
Lachie Schultz,15,20,10,14.6,1.27,0.67,1.13,53,13,0,80,27
Liam Henry,8,33,10,19.38,0.12,0.38,0.38,62,38,25,12,0
Luke Jackson,15,24,8,14.8,1.07,0.93,1.07,47,13,0,60,33
Luke Ryan,15,37,16,23.73,0.0,0.0,0.53,100,67,33,0,0
Matt Taberner,4,11,7,9.0,0.75,0.0,0.25,0,0,0,50,25
Michael Walters,13,15,3,10.08,1.92,0.46,0.69,8,0,0,85,54
Nat Fyfe,9,20,6,13.89,0.33,0.22,0.44,56,11,0,33,0
Nathan Wilson,4,21,10,15.25,0.0,0.0,0.5,50,25,0,0,0
Neil Erasmus,6,16,2,9.83,0.0,0.0,0.83,33,0,0,0,0
Sam Sturt,7,9,3,6.29,0.71,0.71,0.43,0,0,0,43,29
Sam Switkowski,14,21,1,13.14,0.71,0.57,1.29,43,7,0,57,14
Sean Darcy,13,20,6,14.15,0.31,0.46,1.46,54,8,0,31,0
Will Brodie,5,26,16,20.6,0.2,0.2,0.6,100,60,20,20,0
