Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Cerra,11,39,18,26.73,0.27,0.36,2.09,100,91,55,27,0
Adam Saad,10,29,16,21.7,0.0,0.0,0.3,100,60,30,0,0
Alex Cincotta,4,24,9,17.5,0.0,0.25,0.5,75,50,0,0,0
Blake Acres,10,36,16,24.9,0.2,0.1,0.6,100,80,50,20,0
Brodie Kemp,3,22,14,17.33,0.33,0.0,0.0,67,33,0,33,0
Charlie Curnow,11,18,9,13.91,3.36,2.18,1.64,55,0,0,100,82
Corey Durdin,10,11,7,8.8,1.0,0.6,0.5,0,0,0,80,20
Ed Curnow,11,26,2,15.27,0.18,0.36,0.27,55,27,9,18,0
George Hewett,10,32,6,20.3,0.1,0.0,0.7,80,60,40,10,0
Harry McKay,11,17,6,11.18,1.27,1.45,1.27,27,0,0,73,36
Jack Carroll,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Jack Martin,1,6,6,6.0,0.0,1.0,1.0,0,0,0,0,0
Jack Silvagni,10,19,5,13.8,0.8,0.9,0.9,40,0,0,50,20
Jacob Weitering,11,22,8,15.0,0.0,0.0,0.82,55,18,0,0,0
Jesse Motlop,10,17,5,10.0,1.0,0.1,1.2,10,0,0,60,40
Jordan Boyd,2,14,11,12.5,0.0,0.0,1.5,0,0,0,0,0
Josh Honey,5,10,5,8.0,0.4,0.6,0.2,0,0,0,40,0
Lachie Cowan,6,12,7,9.83,0.0,0.0,0.83,0,0,0,0,0
Lachie Plowman,1,12,12,12.0,0.0,0.0,2.0,0,0,0,0,0
Lewis Young,10,22,11,14.9,0.0,0.0,0.7,50,20,0,0,0
Marc Pittonet,10,13,1,10.1,0.0,0.1,1.3,0,0,0,0,0
Matthew Cottrell,3,23,11,16.67,0.33,0.33,1.0,67,33,0,33,0
Matthew Owies,6,13,4,9.17,1.83,0.5,0.67,0,0,0,83,67
Matthew Kennedy,9,27,7,18.89,0.22,0.33,0.33,78,56,22,22,0
Mitch McGovern,10,27,8,15.8,0.0,0.0,0.5,60,30,10,0,0
Nic Newman,11,34,6,20.82,0.09,0.09,0.91,82,55,18,9,0
Oliver Hollands,11,22,10,14.82,0.18,0.18,1.0,36,27,0,18,0
Patrick Cripps,11,42,17,27.0,0.09,0.82,1.64,100,73,73,9,0
Sam Docherty,9,39,19,26.89,0.33,0.0,1.0,100,89,67,33,0
Sam Walsh,7,38,25,30.0,0.43,0.14,0.71,100,100,100,43,0
Tom De Koning,6,13,9,11.5,0.33,0.33,1.5,0,0,0,33,0
Zac Fisher,7,28,7,18.29,0.29,0.57,0.29,71,43,14,29,0
