Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brad Close,10,17,8,12.4,1.1,0.5,0.9,40,0,0,60,30
Brandan Parfitt,5,14,5,10.8,0.2,0.0,0.8,0,0,0,20,0
Cameron Guthrie,6,28,15,22.33,0.0,0.0,0.67,100,83,33,0,0
Cooper Whyte,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,11,14,5,10.18,0.0,0.0,0.73,0,0,0,0,0
Gary Rohan,6,11,5,7.67,1.33,0.67,0.5,0,0,0,100,33
Gryan Miers,11,25,10,18.27,0.09,0.82,0.82,82,36,9,9,0
Isaac Smith,11,27,18,21.91,0.55,0.64,0.36,100,73,9,45,9
Jack Bowes,6,22,3,15.17,0.33,0.5,0.5,50,33,0,33,0
Jack Henry,2,11,10,10.5,1.5,0.0,0.0,0,0,0,100,50
Jake Kolodjashnij,8,17,7,12.75,0.0,0.25,0.5,50,0,0,0,0
Jed Bews,9,14,2,10.11,0.0,0.11,0.0,0,0,0,0,0
Jeremy Cameron,11,25,10,17.82,3.27,1.55,1.09,91,36,9,91,82
Jhye Clark,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Jonathon Ceglar,5,17,12,13.8,0.0,0.0,1.0,20,0,0,0,0
Mark Blicavs,11,22,9,16.0,0.64,0.36,1.18,82,9,0,55,9
Max Holmes,10,26,13,19.4,0.5,0.1,1.0,90,50,10,50,0
Mitch Duncan,6,31,14,20.33,0.17,0.17,0.67,83,50,33,17,0
Mitchell Knevitt,6,16,3,11.67,0.17,0.33,0.33,50,0,0,17,0
Oisin Mullin,1,15,15,15.0,0.0,1.0,1.0,100,0,0,0,0
Oliver Henry,10,17,7,11.7,1.7,1.1,1.1,30,0,0,90,80
Oliver Dempsey,3,11,3,6.67,0.0,1.0,0.33,0,0,0,0,0
Patrick Dangerfield,8,31,16,23.5,0.5,0.5,1.5,100,75,38,50,0
Rhys Stanley,4,16,9,12.75,0.0,0.0,1.75,50,0,0,0,0
Sam De Koning,7,14,7,10.57,0.0,0.0,0.29,0,0,0,0,0
Sam Simpson,5,14,6,10.6,1.4,0.6,0.4,0,0,0,80,60
Tanner Bruhn,8,19,10,14.62,0.62,0.0,0.75,50,0,0,50,12
Tom Stewart,10,31,3,22.1,0.0,0.0,0.7,90,80,30,0,0
Tom Atkins,11,24,12,17.27,0.18,0.09,1.36,73,36,0,18,0
Tom Hawkins,11,16,5,11.27,2.73,1.09,0.45,18,0,0,91,64
Tyson Stengle,7,17,6,11.57,1.29,0.14,0.29,29,0,0,71,57
Zach Guthrie,11,19,11,14.27,0.0,0.0,0.73,36,0,0,0,0
Zach Tuohy,10,21,11,16.1,0.4,0.3,0.6,70,10,0,30,10
