Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Braeden Campbell,5,17,14,15.33,0.0,0.33,1.0,67,0,0,0,0
Brodie Grundy,5,23,19,20.67,0.0,0.0,2.0,100,67,0,0,0
Caleb Mitchell,2,10,0,5.0,0.0,0.0,0.0,0,0,0,0,0
Chad Warner,5,28,19,23.0,1.0,0.67,1.33,100,67,33,67,33
Corey Warner,2,11,5,8.0,0.0,2.0,0.5,0,0,0,0,0
Dane Rampe,4,14,3,8.67,0.0,0.0,0.0,0,0,0,0,0
Errol Gulden,5,25,24,24.67,1.67,1.0,1.0,100,100,67,100,67
Harry Cunningham,4,18,0,7.67,0.0,0.0,0.0,33,0,0,0,0
Hayden McLean,5,15,8,12.33,1.0,1.0,0.0,33,0,0,67,33
Isaac Heeney,5,32,26,28.33,1.67,0.33,2.33,100,100,100,100,67
Jake Lloyd,5,32,13,22.33,0.0,0.33,0.33,67,67,33,0,0
James Jordon,5,18,12,16.0,0.33,0.0,0.0,67,0,0,33,0
James Rowbottom,5,19,10,16.0,0.0,0.0,1.0,67,0,0,0,0
Joel Amartey,5,10,5,7.33,2.0,0.67,1.0,0,0,0,100,100
Justin McInerney,5,22,21,21.33,0.0,0.33,1.67,100,100,0,0,0
Lewis Melican,5,9,6,8.0,0.0,0.0,0.67,0,0,0,0,0
Logan McDonald,5,14,7,10.0,2.0,1.0,0.33,0,0,0,100,67
Matt Roberts,5,27,17,21.0,0.33,0.33,0.67,100,33,33,33,0
Nick Blakey,5,25,18,22.33,0.67,0.33,0.0,100,67,33,67,0
Oliver Florent,5,20,19,19.33,0.0,0.33,1.33,100,33,0,0,0
Robbie Fox,4,16,11,13.0,0.67,0.33,1.0,33,0,0,67,0
Sam Wicks,3,11,2,6.0,0.67,0.0,0.33,0,0,0,67,0
Taylor Adams,1,17,17,17.0,1.0,1.0,1.0,100,0,0,100,0
Tom McCartin,5,14,11,12.67,0.0,0.0,1.0,0,0,0,0,0
Tom Papley,5,24,10,17.33,1.67,1.67,1.0,67,33,0,67,33
Will Hayward,5,18,9,12.67,1.67,1.0,0.33,33,0,0,67,67
