Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Pearce,14,20,3,11.93,0.07,0.0,1.29,29,7,0,7,0
Andrew Brayshaw,15,38,18,27.2,0.27,0.6,1.13,100,93,73,27,0
Bailey Banfield,15,22,7,14.13,1.2,0.67,0.73,33,7,0,73,27
Brandon Walker,13,19,9,13.31,0.08,0.0,0.85,31,0,0,8,0
Brennan Cox,1,4,4,4.0,1.0,0.0,0.0,0,0,0,100,0
Caleb Serong,15,46,23,30.8,0.2,0.27,1.4,100,100,93,20,0
Cooper Simpson,2,6,5,5.5,0.0,0.0,0.0,0,0,0,0,0
Corey Wagner,4,21,8,13.25,0.0,0.0,0.25,50,25,0,0,0
Ethan Hughes,6,18,10,13.0,0.0,0.0,0.67,17,0,0,0,0
Ethan Stanley,2,5,3,4.0,0.0,0.5,0.5,0,0,0,0,0
Hayden Young,15,32,17,24.6,0.53,0.2,0.8,100,93,47,33,13
Heath Chapman,8,24,11,16.38,0.0,0.0,0.38,62,25,0,0,0
Hugh Davies,2,7,1,4.0,0.0,0.0,0.0,0,0,0,0,0
Jaeger O'Meara,14,26,4,14.43,0.36,0.5,0.43,57,14,7,29,7
James Aish,15,29,4,18.67,0.0,0.27,0.47,80,40,27,0,0
Jeremy Sharp,15,29,4,18.4,0.53,0.67,0.67,73,40,27,47,7
Jordan Clark,15,36,16,25.53,0.07,0.13,1.07,100,87,53,7,0
Josh Corbett,5,11,4,6.6,0.6,0.6,0.2,0,0,0,40,20
Joshua Draper,13,16,3,8.92,0.0,0.0,0.31,8,0,0,0,0
Josh Treacy,15,18,6,11.8,2.0,0.67,1.0,13,0,0,100,60
Jye Amiss,14,13,0,7.57,1.57,1.36,1.14,0,0,0,71,50
Karl Worner,3,16,5,11.0,0.0,0.0,0.33,33,0,0,0,0
Luke Jackson,15,25,7,17.33,0.93,0.67,0.87,73,40,7,47,40
Luke Ryan,15,39,15,24.93,0.0,0.07,0.73,100,73,53,0,0
Matthew Johnson,14,25,9,16.57,0.21,0.5,0.64,57,43,7,21,0
Matt Taberner,4,10,3,6.75,1.5,0.5,0.5,0,0,0,100,50
Michael Walters,13,21,2,9.46,0.85,0.85,0.54,23,8,0,62,15
Michael Frederick,12,15,3,9.67,1.0,0.83,0.08,17,0,0,75,25
Nat Fyfe,15,37,8,20.6,0.2,0.33,0.8,87,60,20,20,0
Nathan O'Driscoll,10,20,5,13.5,0.1,0.2,0.7,40,20,0,10,0
Neil Erasmus,3,9,2,5.33,0.0,0.0,0.0,0,0,0,0,0
Oscar McDonald,1,10,10,10.0,0.0,0.0,0.0,0,0,0,0,0
Sam Sturt,5,13,6,9.6,2.2,0.4,0.6,0,0,0,100,80
Sam Switkowski,12,25,8,13.83,0.5,0.58,1.08,25,8,8,50,0
Sean Darcy,8,20,9,12.75,0.75,0.12,1.75,12,12,0,62,12
Tom Emmett,11,11,5,8.18,0.36,0.27,0.82,0,0,0,27,9
Will Brodie,5,26,16,20.6,0.2,0.2,0.6,100,60,20,20,0
