Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,7,15,6,11.71,0.0,0.0,0.86,14,0,0,0,0
Brandon Zerk-Thatcher,8,15,7,10.75,0.0,0.0,1.25,25,0,0,0,0
Charlie Dixon,7,15,7,11.71,1.86,1.43,1.29,29,0,0,86,57
Connor Rozee,8,36,15,24.62,0.88,1.0,1.75,100,75,62,50,25
Dan Houston,8,28,18,23.0,0.25,0.25,0.88,100,75,50,25,0
Dante Visentini,3,10,4,7.33,0.0,0.0,1.33,0,0,0,0,0
Darcy Byrne-Jones,8,17,8,12.12,1.25,0.88,0.5,25,0,0,62,38
Dylan Williams,3,10,6,8.67,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,8,17,6,10.5,0.0,0.12,0.88,12,0,0,0,0
Francis Evans,3,10,2,5.33,0.67,0.0,0.33,0,0,0,67,0
Ivan Soldo,6,16,8,10.83,0.67,0.33,1.17,17,0,0,50,17
Jackson Mead,8,17,4,11.0,0.25,0.25,0.12,12,0,0,25,0
Jase Burgoyne,7,27,6,15.86,0.0,0.57,0.57,43,43,14,0,0
Jason Horne-Francis,6,31,15,21.33,1.0,0.33,1.5,100,67,17,67,33
Jed McEntee,6,9,1,5.83,0.33,0.33,0.0,0,0,0,33,0
Jeremy Finlayson,4,19,12,15.0,2.0,1.75,0.75,50,0,0,75,75
Jordon Sweet,3,13,5,9.67,0.0,0.0,1.0,0,0,0,0,0
Josh Sinn,3,7,4,5.33,0.0,0.33,0.0,0,0,0,0,0
Kane Farrell,8,27,11,18.38,0.25,0.25,0.5,75,38,25,12,12
Lachie Jones,8,17,6,11.38,0.0,0.0,0.88,25,0,0,0,0
Miles Bergman,8,21,14,16.88,0.38,0.75,0.75,75,25,0,38,0
Mitch Georgiades,5,15,8,11.6,1.6,1.6,0.6,20,0,0,80,60
Ollie Wines,7,26,20,23.57,0.14,0.57,1.14,100,100,43,14,0
Ollie Lord,13,10,3,7.31,1.15,0.77,0.77,0,0,0,77,23
Quinton Narkle,3,13,7,10.67,1.33,0.33,0.33,0,0,0,100,33
Ryan Burton,7,23,15,19.71,0.14,0.29,0.29,100,43,0,14,0
Sam Powell-Pepper,3,11,7,9.33,1.0,1.33,0.67,0,0,0,67,33
Todd Marshall,8,15,6,9.75,1.25,1.12,1.0,25,0,0,75,25
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,6,24,7,15.5,0.0,1.17,1.0,83,17,0,0,0
Trent McKenzie,19,16,2,9.21,0.0,0.0,0.26,5,0,0,0,0
Willem Drew,8,27,16,20.0,0.38,0.12,1.0,100,38,25,25,12
Willie Rioli,8,13,6,10.12,1.25,1.0,0.88,0,0,0,75,38
Zak Butters,8,34,24,28.5,0.5,0.38,1.38,100,100,88,50,0
