Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,4,14,11,12.75,0.0,0.0,0.75,0,0,0,0,0
Brandon Zerk-Thatcher,4,15,10,12.25,0.0,0.0,1.25,25,0,0,0,0
Charlie Dixon,4,15,10,12.5,1.5,2.25,1.0,25,0,0,75,50
Connor Rozee,4,36,26,29.25,1.5,1.25,2.0,100,100,100,75,50
Dan Houston,4,25,18,20.75,0.5,0.5,0.5,100,50,25,50,0
Dante Visentini,3,10,4,7.33,0.0,0.0,1.33,0,0,0,0,0
Darcy Byrne-Jones,4,14,11,12.25,2.25,0.5,0.75,0,0,0,100,75
Dylan Williams,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,4,17,6,10.75,0.0,0.25,0.5,25,0,0,0,0
Francis Evans,3,10,2,5.33,0.67,0.0,0.33,0,0,0,67,0
Ivan Soldo,4,16,9,12.25,1.0,0.5,1.25,25,0,0,75,25
Jackson Mead,4,17,12,14.0,0.25,0.25,0.25,25,0,0,25,0
Jase Burgoyne,3,13,6,9.67,0.0,0.33,0.33,0,0,0,0,0
Jason Horne-Francis,2,31,20,25.5,1.0,0.0,1.5,100,100,50,50,50
Jed McEntee,3,9,1,6.0,0.67,0.0,0.0,0,0,0,67,0
Jeremy Finlayson,4,19,12,15.0,2.0,1.75,0.75,50,0,0,75,75
Josh Sinn,3,7,4,5.33,0.0,0.33,0.0,0,0,0,0,0
Kane Farrell,4,27,11,17.75,0.5,0.5,0.0,75,25,25,25,25
Lachie Jones,4,14,6,10.25,0.0,0.0,0.5,0,0,0,0,0
Miles Bergman,4,21,14,16.25,0.25,0.75,0.5,50,25,0,25,0
Mitch Georgiades,1,15,15,15.0,2.0,2.0,0.0,100,0,0,100,100
Ollie Wines,3,26,23,24.67,0.0,1.0,1.0,100,100,67,0,0
Ollie Lord,13,10,3,7.31,1.15,0.77,0.77,0,0,0,77,23
Quinton Narkle,3,13,7,10.67,1.33,0.33,0.33,0,0,0,100,33
Ryan Burton,4,23,19,20.75,0.0,0.25,0.5,100,50,0,0,0
Sam Powell-Pepper,25,21,7,13.72,1.24,1.24,0.84,36,8,0,76,40
Todd Marshall,4,15,9,12.25,1.5,1.25,1.25,50,0,0,75,25
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,4,24,7,15.5,0.0,0.5,0.5,75,25,0,0,0
Trent McKenzie,19,16,2,9.21,0.0,0.0,0.26,5,0,0,0,0
Willem Drew,4,27,16,21.5,0.75,0.25,1.0,100,50,50,50,25
Willie Rioli,4,13,7,10.75,1.5,1.25,1.0,0,0,0,75,50
Zak Butters,4,34,26,28.25,0.5,0.25,1.75,100,100,100,50,0
