Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brad Close,12,18,7,13.33,1.25,0.42,0.75,33,0,0,92,17
Brandan Parfitt,8,21,13,18.38,0.12,0.12,0.38,88,50,0,12,0
Cameron Guthrie,4,27,9,16.75,0.0,0.0,1.0,75,25,25,0,0
Connor O'Sullivan,1,11,11,11.0,0.0,1.0,1.0,0,0,0,0,0
Gary Rohan,4,12,4,6.75,0.75,0.0,0.0,0,0,0,50,25
Gryan Miers,12,29,12,21.17,0.83,0.25,0.58,92,83,17,50,25
Jack Bowes,9,29,5,18.22,0.56,0.67,0.56,67,67,11,44,11
Jack Henry,12,15,7,10.42,0.0,0.0,0.33,8,0,0,0,0
Jake Kolodjashnij,11,17,7,14.09,0.09,0.09,0.45,64,0,0,9,0
Jed Bews,15,15,2,10.47,0.0,0.07,0.2,13,0,0,0,0
Jeremy Cameron,11,27,9,17.55,2.0,1.36,0.55,91,27,9,82,55
Jhye Clark,10,15,1,10.5,0.2,0.1,0.6,20,0,0,20,0
Mark Blicavs,11,22,9,14.55,0.18,0.18,0.45,45,18,0,18,0
Mark O'Connor,10,17,5,12.4,0.2,0.3,0.7,50,0,0,20,0
Max Holmes,12,32,20,25.83,0.67,0.25,0.42,100,100,50,58,8
Mitch Duncan,10,27,14,21.6,0.2,0.5,0.2,90,70,20,20,0
Mitchell Knevitt,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
Oisin Mullin,6,15,7,10.83,0.0,0.0,0.67,17,0,0,0,0
Oliver Henry,12,11,2,8.17,1.75,0.58,0.83,0,0,0,83,58
Oliver Dempsey,12,27,10,16.67,0.83,0.5,1.0,50,25,17,50,17
Patrick Dangerfield,4,25,16,21.0,0.5,0.5,0.75,100,75,25,50,0
Rhys Stanley,7,13,3,8.29,0.0,0.14,1.29,0,0,0,0,0
Sam De Koning,11,18,5,13.0,0.0,0.0,0.73,36,0,0,0,0
Shannon Neale,4,12,7,9.5,2.0,0.5,0.25,0,0,0,100,75
Shaun Mannagh,2,13,5,9.0,0.5,1.0,0.0,0,0,0,50,0
Tanner Bruhn,10,27,9,19.0,0.3,0.4,1.4,80,50,20,30,0
Ted Clohesy,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Tom Stewart,11,28,10,20.55,0.0,0.09,0.55,91,73,9,0,0
Toby Conway,5,21,9,13.6,0.2,0.0,1.4,20,20,0,20,0
Tom Atkins,11,27,6,17.09,0.0,0.18,1.45,73,36,9,0,0
Tom Hawkins,10,12,6,9.6,1.4,0.6,0.2,0,0,0,60,40
Tyson Stengle,12,18,7,14.08,2.0,0.75,0.5,42,0,0,92,67
Zach Guthrie,12,24,12,18.42,0.33,0.08,0.5,83,33,0,33,0
Zach Tuohy,9,24,9,15.56,0.67,0.44,0.44,56,11,0,44,11
