Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Naughton,11,20,3,13.64,2.0,0.82,0.82,45,27,0,91,55
Adam Treloar,11,41,27,32.45,0.36,0.36,1.36,100,100,100,36,0
Alex Keath,3,15,7,10.67,0.0,0.0,0.67,33,0,0,0,0
Anthony Scott,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
Arthur Jones,13,14,0,7.62,0.31,0.62,0.69,0,0,0,23,8
Bailey Dale,11,39,3,23.73,0.27,0.27,0.27,91,82,45,18,9
Bailey Smith,19,37,11,23.53,0.21,0.42,0.47,95,68,37,21,0
Bailey Williams,11,29,15,20.18,0.27,0.18,0.64,100,36,18,18,9
Buku Khamis,8,19,8,11.5,0.12,0.12,0.75,12,0,0,12,0
Caleb Daniel,7,20,2,13.0,0.14,0.29,0.43,43,14,0,14,0
Caleb Poulter,2,8,4,6.0,0.0,1.0,0.5,0,0,0,0,0
Charlie Clarke,1,6,6,6.0,0.0,1.0,0.0,0,0,0,0,0
Cody Weightman,7,14,1,9.14,2.0,0.43,0.86,0,0,0,71,57
Ed Richards,10,34,15,21.4,0.1,0.3,0.5,100,50,20,10,0
Harvey Gallagher,11,19,8,12.73,0.55,0.55,0.55,36,0,0,45,9
Jack Macrae,9,30,6,20.67,0.11,0.11,0.78,89,67,22,11,0
Jamarra Ugle-Hagan,9,14,4,11.0,1.78,1.67,0.89,0,0,0,100,56
James Harmes,7,27,11,18.43,1.0,0.29,0.71,71,43,14,43,29
James O'Donnell,6,21,6,12.0,0.0,0.0,0.33,17,17,0,0,0
Jason Johannisen,9,31,15,21.67,0.0,0.11,0.33,100,56,33,0,0
Joel Freijah,3,17,12,14.33,0.0,0.0,1.0,33,0,0,0,0
Lachlan Bramble,11,27,12,18.36,0.09,0.18,0.36,82,36,9,9,0
Lachlan McNeil,1,14,14,14.0,0.0,0.0,0.0,0,0,0,0,0
Laitham Vandermeer,11,23,2,10.64,0.64,0.36,0.45,9,9,0,55,9
Liam Jones,11,18,6,12.64,0.0,0.09,0.73,36,0,0,0,0
Luke Cleary,2,12,10,11.0,0.0,0.0,0.0,0,0,0,0,0
Marcus Bontempelli,11,35,16,25.27,1.27,0.55,0.73,100,73,64,64,45
Nick Coffield,2,10,1,5.5,0.0,0.0,0.5,0,0,0,0,0
Oskar Baker,5,19,8,15.6,0.6,0.2,0.2,80,0,0,20,20
Rhylee West,10,17,10,12.8,1.1,1.2,1.3,20,0,0,90,20
Riley Garcia,6,19,12,15.83,0.67,0.83,0.83,67,0,0,33,33
Rory Lobb,3,14,7,9.67,0.33,0.33,1.33,0,0,0,33,0
Ryan Gardner,10,16,4,8.9,0.1,0.0,0.5,10,0,0,10,0
Ryley Sanders,7,23,5,16.14,0.0,0.14,0.14,71,57,0,0,0
Sam Darcy,10,15,7,11.6,1.9,0.7,0.6,10,0,0,100,50
Taylor Duryea,9,25,5,15.56,0.0,0.22,0.67,44,22,11,0,0
Tom Liberatore,6,35,18,25.0,0.33,0.0,2.33,100,83,50,33,0
Tim English,11,23,13,17.09,0.64,0.64,1.36,73,18,0,45,18
