Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Pearce,11,12,7,10.0,0.0,0.0,1.33,0,0,0,0,0
Andrew Brayshaw,11,33,29,31.0,0.33,0.33,1.0,100,100,100,33,0
Bailey Banfield,10,20,14,16.33,1.33,1.33,0.67,67,33,0,100,33
Brandon Walker,8,9,8,8.67,0.0,0.0,0.33,0,0,0,0,0
Brennan Cox,11,20,14,16.33,0.0,0.0,0.0,67,33,0,0,0
Caleb Serong,11,33,26,29.0,0.67,0.67,2.0,100,100,100,67,0
Corey Wagner,2,18,12,15.0,0.0,0.0,0.0,50,0,0,0,0
Ethan Hughes,11,17,9,14.0,0.33,0.0,0.33,67,0,0,33,0
Hayden Young,11,27,22,24.0,0.0,0.0,1.67,100,100,33,0,0
Heath Chapman,3,22,6,15.0,0.0,0.0,0.67,67,33,0,0,0
Jaeger O'Meara,11,27,24,25.67,0.0,0.0,1.67,100,100,67,0,0
James Aish,11,24,12,19.33,0.67,0.0,0.67,67,67,0,67,0
Jordan Clark,11,18,14,16.33,0.0,0.0,0.0,67,0,0,0,0
Josh Corbett,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Josh Treacy,5,14,4,9.0,1.67,0.0,0.33,0,0,0,100,67
Jye Amiss,10,14,9,10.67,2.67,0.33,1.0,0,0,0,100,100
Lachie Schultz,11,20,10,14.67,2.0,0.67,0.67,33,33,0,100,33
Liam Henry,4,18,11,14.0,0.33,0.67,0.67,33,0,0,33,0
Luke Jackson,11,19,15,17.0,1.33,1.0,0.67,100,0,0,67,33
Luke Ryan,11,22,19,21.0,0.0,0.0,0.0,100,67,0,0,0
Matt Taberner,4,11,7,9.0,0.67,0.0,0.0,0,0,0,33,33
Michael Walters,9,14,12,12.67,1.33,0.0,0.67,0,0,0,67,33
Nat Fyfe,5,20,6,14.33,0.0,0.33,1.0,67,33,0,0,0
Nathan Wilson,4,18,10,13.33,0.0,0.0,0.67,33,0,0,0,0
Neil Erasmus,3,16,4,11.67,0.0,0.0,0.67,67,0,0,0,0
Sam Sturt,4,7,5,6.33,0.67,0.67,0.33,0,0,0,33,33
Sam Switkowski,10,18,13,15.0,0.67,1.33,1.67,33,0,0,67,0
Sean Darcy,11,18,6,10.67,0.33,0.0,1.0,33,0,0,33,0
Will Brodie,5,26,16,22.0,0.0,0.0,0.67,100,67,33,0,0
