Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alwyn Davey Jnr,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0
Andrew McGrath,2,33,25,29.0,0.0,0.0,1.0,100,100,100,0,0
Archie Perkins,2,24,21,22.5,1.0,0.0,2.0,100,100,0,50,50
Ben Hobbs,1,16,16,16.0,0.0,1.0,1.0,100,0,0,0,0
Ben McKay,2,10,9,9.5,0.0,0.0,0.0,0,0,0,0,0
Darcy Parish,18,39,24,30.83,0.17,0.33,1.06,100,100,83,17,0
Dylan Shiel,12,28,2,18.67,0.5,0.08,0.42,75,50,25,25,25
Dyson Heppell,2,21,21,21.0,0.0,0.0,0.5,100,100,0,0,0
Elijah Tsatas,2,14,12,13.0,0.0,0.5,0.0,0,0,0,0,0
Harrison Jones,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Jade Gresham,2,23,12,17.5,2.0,0.5,0.5,50,50,0,100,50
Jake Kelly,1,15,15,15.0,0.0,0.0,1.0,100,0,0,0,0
Jake Stringer,2,14,11,12.5,3.5,1.0,0.0,0,0,0,100,100
Jayden Laverde,1,12,12,12.0,0.0,0.0,0.0,0,0,0,0,0
Jordan Ridley,17,32,4,20.29,0.06,0.06,0.59,94,59,18,6,0
Jye Caldwell,2,16,13,14.5,0.5,0.0,1.5,50,0,0,50,0
Jye Menzie,2,10,6,8.0,0.5,0.5,1.0,0,0,0,50,0
Kaine Baldwin,4,14,0,8.75,0.0,0.0,0.5,0,0,0,0,0
Kyle Langford,2,14,7,10.5,2.5,0.5,0.0,0,0,0,100,100
Mason Redman,1,22,22,22.0,0.0,1.0,3.0,100,100,0,0,0
Matt Guelfi,1,12,12,12.0,2.0,0.0,1.0,0,0,0,100,100
Nic Martin,2,31,25,28.0,0.0,0.5,0.5,100,100,100,0,0
Nick Bryan,8,15,4,9.0,0.12,0.25,0.62,12,0,0,12,0
Nick Hind,1,10,10,10.0,0.0,0.0,0.0,0,0,0,0,0
Nik Cox,2,12,12,12.0,0.5,0.5,1.0,0,0,0,50,0
Peter Wright,2,9,8,8.5,2.0,0.0,0.0,0,0,0,100,100
Sam Draper,1,12,12,12.0,1.0,1.0,2.0,0,0,0,100,0
Sam Durham,2,18,16,17.0,0.5,0.5,1.5,100,0,0,50,0
Sam Weideman,16,14,3,9.12,0.94,0.94,0.81,0,0,0,38,38
Todd Goldstein,2,9,7,8.0,0.5,0.0,1.5,0,0,0,50,0
Will Setterfield,2,29,24,26.5,0.0,0.5,1.5,100,100,50,0,0
Xavier Duursma,2,15,12,13.5,0.0,0.0,0.0,50,0,0,0,0
Zach Reid,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Zach Merrett,2,32,31,31.5,1.0,0.0,2.0,100,100,100,50,50
