Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Blake Hardwick,17,38,12,22.0,0.0,0.1,0.3,90,60,30,0,0
Cam Mackenzie,12,22,5,14.6,0.3,0.4,0.1,50,20,0,20,10
Chad Wingard,10,18,3,12.9,0.4,0.7,0.9,50,0,0,30,10
Changkuoth Jiath,8,21,11,17.0,0.12,0.0,0.75,88,25,0,12,0
Connor Macdonald,15,28,5,17.2,0.9,0.6,1.0,60,40,20,80,10
Conor Nash,17,32,18,25.7,0.0,0.2,1.0,100,90,70,0,0
Denver Grainger Barras,4,9,3,5.5,0.5,0.0,0.75,0,0,0,50,0
Dylan Moore,17,31,13,21.0,0.6,0.8,0.9,90,50,30,50,10
Fergus Greene,11,11,4,8.3,1.4,1.0,0.5,0,0,0,60,60
Finn Maginness,7,19,5,11.71,0.0,0.29,0.29,29,0,0,0,0
Harry Morrison,9,24,4,18.11,0.0,0.22,0.33,89,33,0,0,0
Jack Scrimshaw,11,31,7,16.8,0.2,0.0,0.2,70,20,10,20,0
Jacob Koschitzke,8,11,4,7.5,0.75,1.0,1.12,0,0,0,38,25
Jai Newcombe,17,33,19,25.0,0.4,0.3,2.1,100,90,50,40,0
James Blanck,10,11,1,6.1,0.0,0.0,0.4,0,0,0,0,0
James Sicily,13,43,14,25.7,0.2,0.2,0.9,90,80,60,20,0
James Worpel,17,35,24,27.7,0.3,0.4,0.8,100,100,80,30,0
Jarman Impey,16,33,7,21.5,0.3,0.3,0.8,80,60,40,30,0
Josh Ward,10,28,15,22.6,0.2,0.3,0.8,100,80,40,10,10
Josh Weddle,11,28,10,18.4,0.3,0.0,0.5,70,40,20,20,10
Karl Amon,17,33,18,23.2,0.2,0.2,0.3,100,70,40,20,0
Lachlan Bramble,10,24,7,16.7,0.1,0.3,0.3,60,40,0,10,0
Lloyd Meek,14,18,2,10.2,0.2,0.1,0.6,10,0,0,20,0
Luke Breust,15,15,7,9.9,2.3,1.0,0.8,10,0,0,90,70
Max Lynch,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Max Ramsden,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Mitch Lewis,11,24,6,12.6,2.6,1.0,0.7,30,20,0,90,80
Ned Long,2,10,9,9.5,0.5,0.5,0.0,0,0,0,50,0
Ned Reeves,16,15,5,8.5,0.0,0.1,1.1,10,0,0,0,0
Sam Frost,16,20,7,12.3,0.0,0.1,0.2,40,10,0,0,0
Seamus Mitchell,11,27,11,18.8,0.0,0.1,0.6,80,50,10,0,0
Tyler Brockman,13,17,8,11.6,0.7,0.5,0.3,30,0,0,50,20
Will Day,15,30,20,26.5,0.1,0.3,0.9,100,100,80,10,0
