Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Miller,7,15,2,8.0,0.14,0.14,0.57,14,0,0,14,0
Daniel Rioli,11,29,20,23.55,0.09,0.27,0.91,100,100,36,9,0
Dion Prestia,10,29,11,20.8,0.4,0.2,0.5,90,80,10,20,10
Dustin Martin,10,27,13,20.4,1.3,1.0,0.6,80,50,20,80,30
Dylan Grimes,11,14,6,9.36,0.0,0.0,1.45,0,0,0,0,0
Hugo Ralphsmith,8,19,4,13.88,0.12,0.25,0.0,50,0,0,12,0
Ivan Soldo,1,11,11,11.0,1.0,1.0,2.0,0,0,0,100,0
Jack Graham,8,20,10,14.5,0.5,0.38,0.88,50,12,0,50,0
Jack Riewoldt,10,12,4,9.0,1.6,1.0,0.8,0,0,0,70,50
Jack Ross,7,26,4,17.29,0.14,0.0,0.57,71,43,14,14,0
Jacob Hopper,8,32,10,22.88,0.5,0.38,1.62,88,75,25,50,0
Jayden Short,8,32,17,23.62,0.12,0.38,1.0,100,75,38,12,0
Judson Clarke,9,20,2,8.78,0.78,0.0,0.44,22,11,0,78,0
Kamdyn McIntosh,11,19,9,14.73,0.0,0.36,0.36,55,0,0,0,0
Liam Baker,11,35,14,22.27,0.18,0.36,0.91,91,64,36,18,0
Marlion Pickett,11,23,7,15.82,0.18,0.27,0.91,64,18,0,18,0
Maurice Rioli,5,11,3,6.8,0.4,0.2,0.8,0,0,0,20,20
Nathan Broad,7,24,13,17.29,0.14,0.0,1.0,71,29,0,14,0
Nick Vlastuin,10,22,11,18.5,0.0,0.1,0.9,90,60,0,0,0
Noah Balta,11,20,8,14.09,0.0,0.0,0.64,45,9,0,0,0
Noah Cumberland,6,21,2,8.33,1.0,0.83,1.33,17,17,0,50,33
Rhyan Mansell,10,13,3,8.1,0.8,0.3,1.1,0,0,0,60,20
Samson Ryan,10,11,2,7.3,1.1,0.2,0.4,0,0,0,80,20
Shai Bolton,11,31,16,21.36,1.27,0.91,0.82,100,64,18,82,27
Tom J. Lynch,4,11,6,8.5,2.25,1.5,0.5,0,0,0,100,75
Thomson Dow,1,6,6,6.0,0.0,1.0,1.0,0,0,0,0,0
Tim Taranto,11,34,27,30.82,0.82,0.82,0.73,100,100,100,45,18
Toby Nankervis,6,22,14,17.67,0.0,0.0,1.5,83,33,0,0,0
Trent Cotchin,10,23,7,14.5,0.4,0.2,0.5,50,10,0,20,10
Tylar Young,7,14,5,9.43,0.0,0.0,0.43,0,0,0,0,0
Tyler Sonsie,3,15,4,11.33,0.0,0.0,0.33,67,0,0,0,0
