Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,17,16,7,12.0,0.0,0.0,0.4,20,0,0,0,0
Brynn Teakle,4,14,7,10.25,0.25,0.5,1.25,0,0,0,25,0
Charlie Dixon,11,16,7,12.2,1.6,0.9,0.8,30,0,0,70,50
Connor Rozee,17,31,23,26.8,1.1,0.7,0.8,100,100,80,70,30
Dan Houston,17,41,17,26.6,0.5,0.2,0.8,100,90,60,40,10
Dante Visentini,1,4,4,4.0,0.0,0.0,1.0,0,0,0,0,0
Darcy Byrne Jones,16,17,7,12.1,0.8,1.3,0.4,20,0,0,70,10
Dylan Williams,14,24,13,18.6,0.0,0.1,0.5,90,30,0,0,0
Francis Evans,5,14,2,5.4,0.4,0.2,0.2,0,0,0,20,20
Jackson Mead,6,10,4,7.5,0.33,0.17,0.33,0,0,0,33,0
Jase Burgoyne,4,14,2,7.25,0.0,0.0,0.0,0,0,0,0,0
Jason Horne Francis,16,25,10,17.1,0.7,0.3,2.1,60,40,10,60,10
Jed McEntee,14,13,4,8.9,0.9,0.1,0.4,0,0,0,70,20
Jeremy Finlayson,15,20,8,13.5,2.2,2.1,0.5,40,10,0,90,60
Josh Sinn,3,7,4,5.33,0.0,0.33,0.0,0,0,0,0,0
Kane Farrell,15,25,9,16.5,0.1,0.2,0.5,70,30,10,10,0
Lachie Jones,8,19,5,12.12,0.5,0.12,0.5,25,0,0,25,12
Miles Bergman,17,21,6,11.8,0.0,0.3,0.6,30,10,0,0,0
Mitch Georgiades,2,14,13,13.5,1.0,2.5,1.0,0,0,0,100,0
Ollie Wines,17,28,13,22.2,0.3,0.2,1.2,90,80,30,30,0
Ollie Lord,7,10,5,8.71,0.86,1.0,1.0,0,0,0,71,14
Orazio Fantasia,3,9,5,7.67,0.67,1.67,0.67,0,0,0,67,0
Riley Bonner,10,20,2,12.5,0.2,0.6,0.1,40,10,0,10,10
Ryan Burton,14,20,7,13.3,0.6,0.2,0.8,40,10,0,60,0
Sam Hayes,1,10,10,10.0,0.0,0.0,1.0,0,0,0,0,0
Sam Powell Pepper,17,18,7,12.7,1.0,1.3,0.9,20,0,0,70,30
Scott Lycett,11,18,2,11.4,0.0,0.0,2.2,10,0,0,0,0
Tom Jonas,9,12,2,7.0,0.11,0.0,0.67,0,0,0,11,0
Todd Marshall,14,16,0,9.4,1.8,0.9,0.7,20,0,0,70,60
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,14,30,8,18.0,0.4,0.3,0.7,60,50,20,40,0
Trent McKenzie,14,13,2,9.1,0.0,0.0,0.4,0,0,0,0,0
Willem Drew,17,27,10,17.5,0.3,0.3,0.7,60,30,10,30,0
Willie Rioli,12,14,6,9.4,1.3,1.3,0.6,0,0,0,60,50
Xavier Duursma,8,22,5,15.25,0.38,0.0,1.12,50,38,0,38,0
Zak Butters,17,41,17,27.7,0.8,0.3,1.6,100,90,70,70,10
