Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ash Johnson,14,11,3,7.2,2.0,0.0,0.6,0,0,0,80,60
Beau McCreery,17,12,3,8.6,0.2,0.2,0.2,0,0,0,20,0
Billy Frampton,12,15,3,8.4,0.8,0.0,0.2,20,0,0,60,20
Brayden Maynard,16,27,10,19.6,0.0,0.0,1.0,80,60,40,0,0
Brody Mihocek,15,15,8,9.8,1.4,1.8,0.2,20,0,0,60,40
Daniel McStay,6,16,1,8.8,0.8,0.4,0.6,20,0,0,60,20
Darcy Cameron,10,23,10,16.6,0.2,0.6,1.8,60,20,0,20,0
Darcy Moore,17,22,13,17.8,0.0,0.0,1.8,80,40,0,0,0
Harvey Harrison,4,12,2,7.75,0.75,0.25,0.25,0,0,0,75,0
Isaac Quaynor,17,27,15,20.8,0.0,0.0,0.4,100,60,20,0,0
Jack Crisp,17,28,14,22.4,0.6,0.4,0.4,80,60,60,60,0
Jack Ginnivan,8,15,1,7.6,1.0,0.4,0.4,20,0,0,60,40
Jamie Elliott,15,11,9,9.8,3.0,0.8,0.2,0,0,0,80,80
Jeremy Howe,5,20,8,14.2,0.0,0.0,0.0,60,20,0,0,0
John Noble,17,30,14,22.4,0.2,0.0,1.2,80,80,40,20,0
Jordan De Goey,13,35,19,26.0,0.4,0.6,0.8,100,80,60,40,0
Josh Carmichael,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Josh Daicos,17,33,17,26.4,0.6,0.2,1.0,100,80,60,60,0
Mason Cox,12,10,4,6.8,1.0,1.0,1.2,0,0,0,80,20
Nathan Kreuger,2,5,2,3.5,0.0,0.0,0.0,0,0,0,0,0
Nathan Murphy,16,14,7,10.2,0.0,0.0,1.4,0,0,0,0,0
Nick Daicos,17,37,27,33.0,1.2,0.8,1.6,100,100,100,100,20
Patrick Lipinski,5,23,14,17.6,0.8,0.2,0.8,80,40,0,60,20
Reef McInnes,5,7,1,3.6,0.6,0.2,0.2,0,0,0,40,20
Scott Pendlebury,16,27,14,22.4,0.2,0.2,0.6,80,80,40,20,0
Steele Sidebottom,12,24,4,18.0,0.0,0.0,0.2,80,60,0,0,0
Taylor Adams,16,27,14,20.6,0.8,0.2,1.0,80,60,20,60,20
Tom Mitchell,17,30,14,25.0,0.2,0.2,1.8,80,80,60,20,0
Tom Wilson,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Trent Bianco,1,9,9,9.0,0.0,0.0,0.0,0,0,0,0,0
Trey Ruscoe,1,11,11,11.0,0.0,0.0,1.0,0,0,0,0,0
Will Hoskin Elliott,16,19,2,11.0,0.4,0.4,0.2,40,0,0,40,0
Will Kelly,2,8,5,6.5,0.0,0.0,0.0,0,0,0,0,0
