Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,14,22,16,18.0,0.0,0.0,2.0,100,33,0,0,0
Brandon Zerk-Thatcher,15,13,6,10.0,0.0,0.0,0.33,0,0,0,0,0
Charlie Dixon,10,11,1,7.33,0.0,0.67,0.33,0,0,0,0,0
Connor Rozee,12,28,14,22.33,0.0,0.0,1.0,67,67,67,0,0
Dan Houston,15,35,14,23.33,0.0,0.33,1.67,67,67,33,0,0
Dante Visentini,2,10,8,9.0,0.0,0.0,1.0,0,0,0,0,0
Darcy Byrne-Jones,15,11,7,8.67,0.33,1.33,0.67,0,0,0,33,0
Dylan Williams,4,12,10,10.67,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,14,13,8,10.33,0.33,0.0,0.0,0,0,0,33,0
Francis Evans,6,11,1,7.33,0.0,0.67,0.67,0,0,0,0,0
Ivan Soldo,8,13,6,9.0,0.33,0.67,1.0,0,0,0,33,0
Jackson Mead,15,18,15,16.67,0.33,0.0,0.67,100,0,0,33,0
Jase Burgoyne,12,15,14,14.67,0.33,0.0,1.33,67,0,0,33,0
Jason Horne-Francis,13,28,18,22.33,0.33,2.0,2.33,100,67,33,33,0
Jed McEntee,12,8,6,7.33,0.67,0.0,0.0,0,0,0,67,0
Jeremy Finlayson,10,16,5,10.0,1.0,1.0,0.33,33,0,0,100,0
Jordon Sweet,6,11,8,9.33,0.0,0.33,0.67,0,0,0,0,0
Josh Sinn,4,14,10,12.33,0.33,0.0,0.67,0,0,0,33,0
Kane Farrell,15,30,24,26.33,0.0,0.33,0.0,100,100,67,0,0
Lachie Jones,11,13,10,11.33,0.0,0.0,0.67,0,0,0,0,0
Miles Bergman,15,22,14,17.0,0.33,0.33,0.33,67,33,0,33,0
Mitch Georgiades,12,13,9,10.33,2.0,1.33,1.33,0,0,0,67,67
Ollie Wines,14,18,17,17.67,0.0,0.0,0.67,100,0,0,0,0
Ollie Lord,3,7,4,5.67,1.0,0.33,0.33,0,0,0,67,33
Quinton Narkle,3,13,4,9.0,0.33,1.33,0.0,0,0,0,33,0
Ryan Burton,11,13,9,10.67,0.0,0.0,0.67,0,0,0,0,0
Sam Powell-Pepper,3,11,7,9.33,1.0,1.33,0.67,0,0,0,67,33
Todd Marshall,15,9,7,8.0,0.67,2.0,0.67,0,0,0,67,0
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,12,18,10,15.0,0.0,0.33,0.33,67,0,0,0,0
Trent McKenzie,19,8,3,5.33,0.0,0.0,0.0,0,0,0,0,0
Will Lorenz,1,4,4,4.0,0.0,0.0,0.0,0,0,0,0,0
Willem Drew,15,24,9,16.33,0.0,0.67,1.0,67,33,0,0,0
Willie Rioli,11,14,0,8.67,2.33,1.33,0.67,0,0,0,67,67
Zak Butters,15,35,17,24.67,0.67,0.33,0.67,100,67,33,67,0
