Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aaron Cadman,15,12,4,7.27,1.2,0.6,0.4,0,0,0,80,33
Brent Daniels,16,29,13,18.44,0.88,0.88,0.81,88,25,12,56,19
Callan Ward,12,30,8,18.58,0.67,0.0,1.08,67,42,8,33,33
Callum M. Brown,12,15,2,8.08,1.42,0.42,0.33,8,0,0,50,50
Connor Idun,17,28,12,19.0,0.0,0.06,0.24,82,47,6,0,0
Conor Stone,2,5,3,4.0,0.5,0.0,1.0,0,0,0,50,0
Darcy Jones,6,18,3,11.17,1.0,0.33,0.0,33,0,0,83,17
Finn Callaghan,16,32,13,22.31,0.06,0.31,0.81,94,75,25,6,0
Harry Himmelberg,17,30,11,20.88,0.0,0.12,0.71,94,71,18,0,0
Harry Perryman,13,23,11,18.23,0.15,0.0,0.62,92,38,0,8,8
Harvey Thomas,17,21,4,12.41,0.47,0.24,0.24,41,6,0,41,6
Isaac Cumming,3,19,13,15.33,1.0,0.0,0.33,33,0,0,67,33
Jack Buckley,15,17,8,13.67,0.07,0.0,0.93,40,0,0,7,0
Jacob Wehr,11,20,10,13.91,0.0,0.18,0.82,36,9,0,0,0
Jake Riccardi,17,19,4,11.0,1.47,0.65,0.41,18,0,0,76,41
James Peatling,11,24,2,11.55,0.36,0.09,1.27,36,18,0,36,0
Jesse Hogan,17,18,6,11.76,2.65,0.94,1.18,24,0,0,100,76
Josh Kelly,12,32,21,24.92,1.25,0.42,0.5,100,100,42,83,33
Kieren Briggs,17,23,8,15.88,0.06,0.65,1.24,65,24,0,6,0
Lachie Whitfield,17,41,18,29.71,0.0,0.06,0.82,100,88,88,0,0
Lachie Ash,12,26,6,20.33,0.0,0.08,0.42,92,67,25,0,0
Leek Aleer,8,16,5,10.25,0.0,0.0,1.12,25,0,0,0,0
Max Gruzewski,2,4,2,3.0,1.0,0.0,0.5,0,0,0,50,50
Nick Haynes,7,25,6,17.57,0.0,0.14,0.43,71,43,14,0,0
Ryan Angwin,4,19,4,12.5,0.25,0.5,1.0,50,0,0,25,0
Sam Taylor,11,17,2,12.18,0.0,0.0,0.91,36,0,0,0,0
Stephen Coniglio,11,31,12,23.36,0.36,0.36,1.0,91,73,45,27,9
Toby Bedford,17,19,3,11.41,0.53,0.35,0.82,24,0,0,41,12
Toby Greene,16,24,11,16.69,1.75,1.25,0.75,81,12,0,81,50
Toby McMullin,8,16,2,8.25,0.25,0.12,0.5,12,0,0,25,0
Tom Green,17,38,3,29.88,0.29,0.18,0.41,94,94,82,29,0
Xavier O'Halloran,12,16,6,12.42,0.58,0.33,0.42,33,0,0,33,8
