Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ben Keays,15,29,11,20.4,0.7,0.9,0.7,60,50,50,50,20
Brodie Smith,14,32,14,21.6,0.2,0.1,0.3,90,50,20,20,0
Chayce Jones,13,23,9,18.3,0.3,0.3,0.9,90,50,0,20,10
Darcy Fogarty,13,16,6,10.5,1.6,0.7,0.5,20,0,0,70,50
Harry Schoenberg,4,16,5,9.75,0.0,0.0,0.25,25,0,0,0,0
Izak Rankine,15,23,8,17.0,1.8,1.2,0.7,60,50,0,90,50
Jake Soligo,15,25,7,16.7,0.4,0.5,0.7,70,40,10,40,0
Jordan Dawson,15,35,22,29.5,0.3,0.4,2.0,100,100,80,30,0
Jordon Butts,14,18,3,8.9,0.0,0.0,0.5,10,0,0,0,0
Josh Rachele,15,23,8,15.4,0.6,1.6,1.1,70,20,0,50,10
Josh Worrell,4,19,13,16.0,0.0,0.0,1.0,50,0,0,0,0
Lachlan Gollant,3,9,7,8.0,1.0,1.33,2.0,0,0,0,67,33
Lachlan Murphy,14,22,7,15.2,0.6,0.5,1.2,70,10,0,50,10
Lachlan Sholl,14,26,11,17.5,0.4,0.4,0.3,70,40,10,30,10
Luke Pedlar,14,16,8,12.2,1.4,0.5,1.6,30,0,0,90,50
Matt Crouch,1,12,12,12.0,0.0,0.0,0.0,0,0,0,0,0
Max Michalanney,15,12,6,9.7,0.0,0.0,0.4,0,0,0,0,0
Mitchell Hinge,14,26,1,18.1,0.1,0.2,0.9,80,40,10,10,0
Nick Murray,14,15,2,9.1,0.0,0.0,0.1,20,0,0,0,0
Patrick Parnell,4,25,0,10.25,0.0,0.0,0.75,50,25,25,0,0
Riley Thilthorpe,13,15,5,11.4,0.8,0.3,1.0,30,0,0,50,30
Rory Laird,15,34,21,27.3,0.0,0.1,1.9,100,100,60,0,0
Rory Sloane,15,30,14,20.8,0.4,0.1,1.2,90,30,30,30,10
Sam Berry,4,12,5,10.0,0.0,0.25,1.0,0,0,0,0,0
Shane McAdam,1,7,7,7.0,1.0,1.0,0.0,0,0,0,100,0
Taylor Walker,14,21,7,13.1,3.9,1.1,0.7,50,20,0,100,90
Tom Doedee,11,24,1,14.5,0.0,0.0,0.4,50,20,0,0,0
Wayne Milera,14,26,11,18.8,0.1,0.0,0.7,80,50,10,10,0
