Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alwyn Davey,8,12,3,8.38,0.5,0.25,0.38,0,0,0,50,0
Andrew McGrath,15,29,18,22.47,0.0,0.0,0.53,100,80,33,0,0
Anthony McDonald Tipungwuti,6,13,4,7.67,0.67,0.83,0.17,0,0,0,67,0
Archie Perkins,15,20,8,14.8,1.0,0.67,0.67,53,7,0,67,27
Ben Hobbs,10,26,6,19.4,0.5,0.2,1.1,90,60,10,40,10
Brandon Zerk Thatcher,14,19,6,11.36,0.0,0.0,0.43,21,0,0,0,0
Darcy Parish,10,38,24,32.1,0.2,0.5,1.2,100,100,90,20,0
Dylan Shiel,11,28,2,19.82,0.55,0.09,0.45,82,55,27,27,27
Dyson Heppell,14,24,14,19.29,0.07,0.0,0.71,93,50,0,7,0
Jake Kelly,10,29,8,14.2,0.0,0.0,0.8,30,10,10,0,0
Jake Stringer,13,26,8,14.85,1.46,1.54,0.77,54,8,8,92,23
Jayden Laverde,11,22,8,14.18,0.09,0.0,0.64,45,18,0,9,0
Jordan Ridley,14,32,4,20.14,0.07,0.07,0.57,93,64,14,7,0
Jye Caldwell,15,31,10,19.33,0.6,0.6,0.67,87,47,20,47,13
Jye Menzie,14,17,3,8.86,1.14,0.57,0.43,7,0,0,79,36
Kaine Baldwin,2,14,13,13.5,0.0,0.0,0.5,0,0,0,0,0
Kyle Langford,15,22,7,14.4,1.93,0.87,0.67,53,7,0,87,53
Mason Redman,15,31,13,22.13,0.33,0.27,0.87,93,67,27,27,7
Matt Guelfi,6,14,6,11.0,1.5,0.17,1.0,0,0,0,100,50
Nic Martin,15,31,13,22.07,0.73,0.27,0.73,93,60,33,53,20
Nick Bryan,2,7,6,6.5,0.0,0.0,0.5,0,0,0,0,0
Nick Hind,9,22,7,16.44,0.22,0.11,0.11,67,44,0,11,11
Peter Wright,3,8,6,7.0,1.67,0.33,1.0,0,0,0,33,33
Sam Draper,13,16,7,11.31,0.77,0.85,1.15,23,0,0,54,15
Sam Durham,14,24,9,15.79,0.21,0.14,0.71,64,21,0,14,7
Sam Weideman,13,14,3,9.46,1.0,1.15,0.92,0,0,0,38,38
Will Setterfield,9,28,16,21.56,0.22,0.33,0.78,100,67,22,22,0
Will Snelling,9,19,5,12.78,0.56,0.22,0.89,11,0,0,44,11
Zach Merrett,14,39,18,28.64,0.43,0.43,1.57,100,86,79,36,7
