Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Ash Johnson,15,14,3,7.1,1.5,0.3,0.7,0,0,0,80,40
Beau McCreery,20,12,3,8.9,0.4,0.3,0.2,0,0,0,40,0
Billy Frampton,12,15,3,9.5,0.7,0.2,0.3,20,0,0,60,10
Brayden Maynard,19,27,10,17.8,0.0,0.1,0.8,70,40,20,0,0
Brody Mihocek,18,15,8,9.5,1.5,1.4,0.3,10,0,0,60,50
Daniel McStay,9,16,1,8.11,1.22,0.56,0.67,11,0,0,78,44
Darcy Cameron,13,23,9,14.3,0.2,0.4,2.2,40,10,0,20,0
Darcy Moore,20,22,12,16.7,0.0,0.0,1.1,70,30,0,0,0
Harvey Harrison,4,12,2,7.75,0.75,0.25,0.25,0,0,0,75,0
Isaac Quaynor,20,27,7,17.9,0.0,0.1,0.6,80,30,10,0,0
Jack Crisp,20,28,14,21.9,0.4,0.3,0.5,90,70,40,40,0
Jack Ginnivan,8,15,1,9.12,1.0,0.62,0.25,12,0,0,62,38
Jamie Elliott,18,13,9,10.7,2.5,1.1,0.6,0,0,0,80,70
Jeremy Howe,8,20,8,13.75,0.38,0.0,0.12,50,12,0,12,12
John Noble,20,30,11,19.5,0.1,0.0,1.0,80,50,20,10,0
Jordan De Goey,16,35,17,23.9,0.7,0.3,0.7,100,60,50,60,10
Josh Carmichael,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Josh Daicos,20,33,17,24.1,0.8,0.2,1.0,100,70,40,60,10
Mason Cox,14,14,3,7.1,1.0,0.9,1.6,0,0,0,70,30
Nathan Kreuger,2,5,2,3.5,0.0,0.0,0.0,0,0,0,0,0
Nathan Murphy,19,14,7,10.7,0.0,0.0,0.9,0,0,0,0,0
Nick Daicos,20,37,5,28.5,1.2,0.7,1.4,90,90,90,90,20
Patrick Lipinski,8,23,14,18.38,0.5,0.12,0.62,88,50,0,38,12
Reef McInnes,5,7,1,3.6,0.6,0.2,0.2,0,0,0,40,20
Scott Pendlebury,19,28,14,22.7,0.2,0.1,0.6,90,90,30,20,0
Steele Sidebottom,15,30,4,21.0,0.2,0.1,0.4,90,70,20,20,0
Taylor Adams,19,27,12,19.1,0.8,0.2,1.2,70,50,20,70,10
Tom Mitchell,20,30,11,23.1,0.2,0.1,1.5,80,70,50,20,0
Tom Wilson,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Trent Bianco,1,9,9,9.0,0.0,0.0,0.0,0,0,0,0,0
Trey Ruscoe,1,11,11,11.0,0.0,0.0,1.0,0,0,0,0,0
Will Hoskin Elliott,17,19,2,11.4,0.8,0.4,0.4,40,0,0,60,20
Will Kelly,2,8,5,6.5,0.0,0.0,0.0,0,0,0,0,0
