Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Aliir Aliir,14,16,13,14.33,0.0,0.0,0.33,33,0,0,0,0
Brynn Teakle,4,12,7,9.0,0.33,0.33,1.67,0,0,0,33,0
Charlie Dixon,9,13,7,9.67,2.0,1.33,0.67,0,0,0,67,67
Connor Rozee,14,29,23,25.67,0.67,1.33,1.33,100,100,67,67,0
Dan Houston,14,31,17,22.67,0.67,0.0,0.67,100,67,33,33,33
Darcy Byrne Jones,13,14,7,11.0,0.67,1.33,0.0,0,0,0,67,0
Dylan Williams,11,19,16,18.0,0.0,0.33,0.33,100,0,0,0,0
Francis Evans,5,14,2,6.67,0.67,0.33,0.33,0,0,0,33,33
Jackson Mead,5,10,4,7.67,0.67,0.0,0.33,0,0,0,67,0
Jase Burgoyne,2,8,5,6.5,0.0,0.0,0.0,0,0,0,0,0
Jason Horne Francis,14,18,13,14.67,1.0,0.33,2.67,33,0,0,67,33
Jed McEntee,11,11,4,8.0,1.33,0.0,0.33,0,0,0,100,33
Jeremy Finlayson,12,17,8,11.67,3.67,0.67,0.67,33,0,0,100,100
Josh Sinn,3,7,4,5.33,0.0,0.33,0.0,0,0,0,0,0
Kane Farrell,12,17,14,15.33,0.0,0.0,0.33,67,0,0,0,0
Lachie Jones,6,19,8,13.0,0.0,0.0,1.33,33,0,0,0,0
Miles Bergman,14,17,6,11.0,0.0,0.33,0.33,33,0,0,0,0
Mitch Georgiades,2,14,13,13.5,1.0,2.5,1.0,0,0,0,100,0
Ollie Wines,14,28,18,23.33,0.33,0.33,1.0,100,67,33,33,0
Ollie Lord,6,10,6,8.67,1.0,1.0,0.0,0,0,0,67,33
Orazio Fantasia,3,9,5,7.67,0.67,1.67,0.67,0,0,0,67,0
Riley Bonner,9,16,2,9.0,0.0,0.33,0.0,33,0,0,0,0
Ryan Burton,11,13,7,11.0,1.0,0.33,1.33,0,0,0,100,0
Sam Powell Pepper,14,18,10,13.67,1.33,0.67,1.33,33,0,0,67,67
Scott Lycett,10,13,9,11.0,0.0,0.0,1.33,0,0,0,0,0
Tom Jonas,8,10,2,5.67,0.33,0.0,0.67,0,0,0,33,0
Todd Marshall,11,16,10,13.67,3.33,1.67,0.67,67,0,0,100,100
Tom Clurey,1,3,3,3.0,0.0,0.0,0.0,0,0,0,0,0
Travis Boak,11,26,12,17.0,0.0,0.0,1.67,33,33,33,0,0
Trent McKenzie,12,13,9,10.67,0.0,0.0,0.33,0,0,0,0,0
Willem Drew,14,17,14,15.0,0.33,0.33,1.0,33,0,0,33,0
Willie Rioli,11,13,7,10.0,1.33,0.33,0.33,0,0,0,33,33
Xavier Duursma,7,19,5,11.67,0.67,0.0,2.0,33,0,0,67,0
Zak Butters,14,31,23,26.67,1.0,0.33,1.0,100,100,67,100,0
