Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brad Close,18,24,8,13.94,1.06,0.28,0.94,56,6,0,61,28
Brandan Parfitt,5,14,5,10.8,0.2,0.0,0.8,0,0,0,20,0
Cameron Guthrie,6,28,15,22.33,0.0,0.0,0.67,100,83,33,0,0
Cooper Whyte,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0,0
Esava Ratugolea,13,14,4,9.38,0.0,0.0,0.62,0,0,0,0,0
Gary Rohan,13,16,5,9.23,1.38,0.54,0.62,8,0,0,85,38
Gryan Miers,19,32,10,19.05,0.21,0.58,0.68,79,42,21,21,0
Isaac Smith,18,27,17,20.89,0.44,0.61,0.39,100,61,6,39,6
Jack Bowes,13,25,3,14.46,0.23,0.38,0.54,46,38,8,23,0
Jack Henry,10,16,8,11.7,0.4,0.0,0.9,10,0,0,30,10
Jake Kolodjashnij,15,17,7,11.87,0.0,0.13,0.4,27,0,0,0,0
Jed Bews,13,15,2,10.15,0.0,0.08,0.15,8,0,0,0,0
Jeremy Cameron,17,25,0,15.82,2.59,1.65,0.94,71,29,6,88,65
Jhye Clark,1,6,6,6.0,0.0,0.0,0.0,0,0,0,0,0
Jonathon Ceglar,6,17,7,12.67,0.0,0.0,1.0,17,0,0,0,0
Mark Blicavs,19,22,5,15.84,0.63,0.37,1.11,79,5,0,53,11
Max Holmes,17,33,8,19.47,0.35,0.18,1.06,82,47,18,35,0
Mitch Duncan,13,31,14,22.31,0.23,0.31,0.46,92,77,38,23,0
Mitchell Knevitt,7,17,3,12.43,0.29,0.29,0.57,57,0,0,29,0
Oisin Mullin,5,15,1,7.8,0.0,0.2,0.2,20,0,0,0,0
Oliver Henry,18,17,5,10.44,1.67,1.0,0.83,17,0,0,94,61
Oliver Dempsey,4,11,3,5.75,0.0,0.75,0.25,0,0,0,0,0
Patrick Dangerfield,14,31,15,20.86,0.57,0.43,1.36,100,50,29,50,7
Rhys Stanley,10,16,9,11.3,0.0,0.1,1.4,20,0,0,0,0
Sam De Koning,15,17,7,11.53,0.0,0.0,0.47,20,0,0,0,0
Sam Simpson,6,14,2,9.17,1.17,0.5,0.33,0,0,0,67,50
Tanner Bruhn,16,23,10,16.0,0.5,0.06,0.69,62,12,0,38,12
Tom Stewart,18,31,3,22.61,0.06,0.0,0.89,94,78,44,6,0
Tom Atkins,19,28,12,18.37,0.11,0.05,1.37,79,37,11,11,0
Tom Hawkins,19,16,5,10.95,2.47,1.26,0.47,16,0,0,89,68
Tyson Stengle,15,17,6,11.73,1.47,0.33,0.67,33,0,0,80,40
Zach Guthrie,19,26,10,16.0,0.05,0.05,0.47,53,21,5,5,0
Zach Tuohy,17,28,11,17.88,0.29,0.47,0.47,82,24,6,24,6
