Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Adam Tomlinson,3,25,12,18.33,0.0,0.0,1.67,67,33,33,0,0
Alex Neal-Bullen,12,27,15,21.67,0.33,0.0,1.33,100,67,33,33,0
Bailey Laurie,3,8,1,4.67,0.67,0.0,0.33,0,0,0,33,33
Bayley Fritsch,12,10,8,9.0,1.67,0.33,0.67,0,0,0,67,67
Ben Brown,6,5,3,4.0,0.67,0.33,0.0,0,0,0,67,0
Blake Howes,10,14,9,12.0,0.0,0.0,0.67,0,0,0,0,0
Caleb Windsor,12,13,8,10.0,0.33,0.0,0.33,0,0,0,33,0
Charlie Spargo,1,12,12,12.0,0.0,1.0,1.0,0,0,0,0,0
Christian Petracca,12,26,20,23.33,1.33,0.33,1.0,100,100,33,100,33
Christian Salem,9,32,25,28.0,0.0,0.33,0.67,100,100,100,0,0
Clayton Oliver,12,26,19,23.0,0.33,0.0,1.0,100,67,33,33,0
Daniel Turner,4,6,5,5.33,0.33,0.33,0.33,0,0,0,33,0
Ed Langdon,11,24,17,20.0,0.0,1.33,0.0,100,33,0,0,0
Harrison Petty,10,5,2,3.33,0.33,0.33,0.33,0,0,0,33,0
Jack Billings,10,20,12,15.67,0.0,0.33,1.0,67,33,0,0,0
Jack Viney,12,24,18,20.33,1.0,0.0,0.67,100,33,0,67,33
Jacob van Rooyen,10,13,7,10.0,1.33,1.33,1.0,0,0,0,67,33
Jake Bowey,5,22,15,18.67,0.0,0.0,0.33,100,33,0,0,0
Jake Lever,10,24,1,12.67,0.0,0.0,0.33,33,33,0,0,0
Josh Schache,1,4,4,4.0,0.0,2.0,1.0,0,0,0,0,0
Judd McVee,12,18,14,15.33,0.0,0.0,1.0,33,0,0,0,0
Kade Chandler,12,18,9,13.33,0.67,0.33,0.33,33,0,0,67,0
Koltyn Tholstrup,1,7,7,7.0,0.0,1.0,0.0,0,0,0,0,0
Kysaiah Pickett,10,19,13,16.33,0.67,1.33,1.0,67,0,0,67,0
Lachie Hunter,2,20,7,13.5,0.5,0.0,0.0,50,50,0,50,0
Marty Hore,3,14,7,11.0,0.0,0.0,0.0,0,0,0,0,0
Max Gawn,12,27,20,23.33,0.67,0.67,3.67,100,100,33,67,0
Shane McAdam,3,11,4,8.67,0.33,0.67,0.33,0,0,0,33,0
Steven May,11,25,8,17.0,0.33,0.0,0.33,67,33,33,33,0
Taj Woewodin,10,13,2,8.33,0.0,0.33,0.0,0,0,0,0,0
Tom McDonald,11,16,13,14.67,0.67,0.0,0.33,67,0,0,33,33
Tom Sparrow,12,16,12,14.33,0.0,0.67,0.67,67,0,0,0,0
Trent Rivers,12,24,18,20.33,0.0,0.33,0.67,100,33,0,0,0
