Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Brad Close,10,18,11,13.6,1.0,0.4,0.8,20,0,0,80,20
Brandan Parfitt,8,20,13,17.4,0.2,0.2,0.2,80,40,0,20,0
Cameron Guthrie,4,27,9,16.75,0.0,0.0,1.0,75,25,25,0,0
Connor O'Sullivan,1,11,11,11.0,0.0,1.0,1.0,0,0,0,0,0
Gary Rohan,3,12,4,7.67,1.0,0.0,0.0,0,0,0,67,33
Gryan Miers,10,29,20,22.8,1.2,0.6,0.6,100,100,20,80,40
Jack Bowes,7,23,14,19.8,0.4,0.8,0.4,80,80,0,40,0
Jack Henry,10,12,7,9.2,0.0,0.0,0.4,0,0,0,0,0
Jake Kolodjashnij,9,17,7,12.8,0.0,0.2,0.2,40,0,0,0,0
Jed Bews,15,15,6,10.4,0.0,0.0,0.4,40,0,0,0,0
Jeremy Cameron,9,21,15,17.6,2.4,1.0,0.6,100,20,0,60,40
Jhye Clark,9,14,1,7.2,0.4,0.2,0.4,0,0,0,40,0
Mark Blicavs,10,14,9,11.2,0.2,0.4,0.2,0,0,0,20,0
Mark O'Connor,9,16,6,12.6,0.4,0.4,0.6,40,0,0,40,0
Max Holmes,10,32,21,26.8,0.4,0.4,0.4,100,100,60,40,0
Mitch Duncan,8,24,16,20.8,0.0,0.6,0.0,100,60,0,0,0
Mitchell Knevitt,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
Oisin Mullin,4,15,7,11.25,0.0,0.0,0.75,25,0,0,0,0
Oliver Henry,10,10,7,8.0,2.2,0.4,0.4,0,0,0,100,80
Oliver Dempsey,10,25,13,15.6,0.4,0.6,1.0,20,20,20,40,0
Patrick Dangerfield,4,25,16,21.0,0.5,0.5,0.75,100,75,25,50,0
Rhys Stanley,7,13,3,8.4,0.0,0.2,1.4,0,0,0,0,0
Sam De Koning,9,17,5,11.6,0.0,0.0,1.0,40,0,0,0,0
Shannon Neale,2,11,7,9.0,2.5,1.0,0.0,0,0,0,100,100
Shaun Mannagh,2,13,5,9.0,0.5,1.0,0.0,0,0,0,50,0
Tanner Bruhn,8,21,9,15.6,0.2,0.6,1.8,60,20,0,20,0
Ted Clohesy,1,5,5,5.0,0.0,0.0,0.0,0,0,0,0,0
Tom Stewart,9,24,10,18.8,0.0,0.2,0.4,80,60,0,0,0
Toby Conway,3,21,9,13.67,0.33,0.0,1.67,33,33,0,33,0
Tom Atkins,9,22,6,15.8,0.0,0.4,1.6,80,20,0,0,0
Tom Hawkins,8,11,6,8.0,0.2,0.6,0.4,0,0,0,20,0
Tyson Stengle,10,17,10,14.0,2.4,0.4,0.2,40,0,0,100,80
Zach Guthrie,10,24,15,20.6,0.4,0.0,0.4,100,60,0,40,0
Zach Tuohy,7,17,13,14.6,0.8,0.6,0.6,40,0,0,40,20
