Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Alex Witherden,18,30,7,20.06,0.06,0.0,0.89,89,44,28,6,0
Andrew Gaff,19,32,6,19.89,0.11,0.21,0.68,79,53,21,11,0
Bailey J. Williams,19,23,6,13.74,0.26,0.05,1.79,32,16,0,26,0
Brady Hough,13,22,6,14.38,0.0,0.0,1.0,46,23,0,0,0
Callum Jamieson,4,17,3,9.75,0.0,0.25,1.0,25,0,0,0,0
Campbell Chesser,11,19,5,11.0,0.0,0.36,0.36,9,0,0,0,0
Connor West,9,14,1,10.22,0.33,0.56,1.22,0,0,0,33,0
Dom Sheed,15,43,17,24.4,0.33,0.27,0.93,100,73,53,27,7
Elijah Hewett,10,21,3,12.4,0.3,0.6,0.5,40,10,0,20,10
Elliot Yeo,7,30,7,18.57,0.0,0.0,1.14,57,43,29,0,0
Greg Clark,10,19,7,12.5,0.2,0.2,0.4,30,0,0,20,0
Harry Barnett,1,2,2,2.0,0.0,0.0,0.0,0,0,0,0,0
Harry Edwards,2,10,6,8.0,0.0,0.0,0.0,0,0,0,0,0
Jack Darling,16,18,4,9.94,1.19,1.12,0.94,12,0,0,81,31
Jack Petruccelle,15,22,1,12.4,0.6,0.33,0.67,33,7,0,60,0
Jack Williams,6,12,2,7.17,0.33,0.67,0.33,0,0,0,33,0
Jai Culley,5,14,1,8.4,1.0,0.4,0.6,0,0,0,40,20
Jake Waterman,11,23,6,14.36,1.0,0.82,1.0,36,18,0,45,18
Jamaine Jones,10,30,4,18.5,0.3,0.2,0.8,60,50,30,20,10
Jamie Cripps,8,18,6,12.38,1.0,1.12,0.12,38,0,0,62,25
Jayden Hunt,19,34,10,19.16,0.32,0.32,0.32,74,42,16,26,5
Jeremy McGovern,5,22,10,16.8,0.0,0.0,1.0,60,60,0,0,0
Josh Rotham,9,13,2,8.56,0.0,0.0,0.67,0,0,0,0,0
Liam Duggan,18,35,14,23.11,0.06,0.06,0.44,89,61,39,6,0
Liam Ryan,3,17,9,13.0,1.33,0.33,1.33,33,0,0,67,33
Luke Edwards,10,17,3,10.8,0.0,0.0,0.7,40,0,0,0,0
Luke Foley,8,15,8,12.25,0.0,0.0,0.75,25,0,0,0,0
Luke Shuey,9,28,7,19.22,0.11,0.22,1.89,78,56,33,11,0
Noah Long,15,18,4,10.47,0.47,0.47,0.53,20,0,0,47,0
Oscar Allen,19,15,4,9.89,2.26,0.84,1.32,11,0,0,95,79
Reuben Ginbey,17,20,3,13.71,0.06,0.12,0.53,41,6,0,6,0
Rhett Bazzo,11,13,3,8.64,0.0,0.0,0.36,0,0,0,0,0
Sam Petrevski Seton,10,22,4,12.6,0.3,0.2,0.5,30,20,0,30,0
Shannon Hurn,12,30,5,20.83,0.0,0.0,0.33,83,67,33,0,0
Tim Kelly,18,36,20,27.67,0.5,0.28,0.78,100,100,83,44,6
Tom Barrass,14,21,4,12.93,0.0,0.0,0.57,36,14,0,0,0
Tom Cole,8,20,7,15.88,0.0,0.0,0.62,62,38,0,0,0
Zane Trew,3,11,9,9.67,0.0,0.0,0.0,0,0,0,0,0
