Player,Total Games Played,Highest Dis.,Lowest Dis.,Disposals,Goals,Behinds,Frees For,15 Dis. %,20 Dis. %,25 Dis. %,1 Goal %,2 Goals %
Bailey Macdonald,2,15,10,12.5,0.0,0.0,0.5,50,0,0,0,0
Blake Hardwick,14,23,8,14.4,1.2,0.2,1.0,40,20,0,40,20
Calsher Dear,7,9,5,6.6,1.4,0.6,1.2,0,0,0,100,40
Cam Mackenzie,14,16,12,14.0,1.0,0.2,0.8,40,0,0,60,40
Chad Wingard,14,26,0,17.4,1.0,0.6,1.0,80,40,40,40,40
Changkuoth Jiath,5,12,7,9.2,0.2,0.6,1.2,0,0,0,20,0
Connor Macdonald,14,19,14,16.0,1.0,1.2,0.8,80,0,0,80,20
Conor Nash,14,20,14,16.8,0.2,0.2,0.8,80,20,0,20,0
Denver Grainger-Barras,7,9,0,5.4,0.8,0.2,0.8,0,0,0,80,0
Dylan Moore,14,27,16,19.2,1.4,1.0,2.2,100,20,20,60,20
Finn Maginness,8,20,10,14.8,0.8,0.6,0.2,40,20,0,40,20
Harry Morrison,4,26,7,14.5,0.25,0.0,0.25,25,25,25,25,0
Henry Hustwaite,4,12,2,6.5,0.0,0.0,0.75,0,0,0,0,0
Jack Ginnivan,14,23,14,18.0,1.0,0.8,1.8,80,40,0,80,20
Jack Gunston,10,14,1,8.0,2.0,0.6,0.2,0,0,0,60,60
Jack Scrimshaw,13,17,11,14.8,0.0,0.0,0.8,60,0,0,0,0
Jai Newcombe,14,26,18,23.2,0.2,0.0,1.2,100,80,40,20,0
Jai Serong,4,14,2,8.5,0.0,0.0,0.5,0,0,0,0,0
James Blanck,15,7,5,5.6,0.0,0.0,1.0,0,0,0,0,0
James Sicily,12,33,20,24.4,0.2,0.2,1.4,100,100,40,20,0
James Worpel,14,28,16,20.0,0.0,0.0,0.2,100,40,20,0,0
Jarman Impey,14,21,12,17.4,0.0,0.4,1.4,80,40,0,0,0
Josh Ward,6,19,7,13.6,0.2,0.2,0.2,60,0,0,20,0
Josh Weddle,14,23,8,14.8,0.2,0.4,0.6,40,20,0,20,0
Karl Amon,14,29,19,23.8,0.0,0.0,0.2,100,80,40,0,0
Lloyd Meek,10,18,12,14.0,0.4,0.0,1.4,40,0,0,40,0
Luke Breust,9,6,5,5.4,1.0,0.4,0.2,0,0,0,80,20
Mabior Chol,12,10,7,8.8,2.2,0.6,1.0,0,0,0,80,80
Massimo D'Ambrosio,13,28,20,24.2,0.0,0.6,0.6,100,100,40,0,0
Max Ramsden,3,9,2,5.67,0.33,0.0,1.0,0,0,0,33,0
Mitch Lewis,3,10,7,8.33,1.0,0.67,0.0,0,0,0,100,0
Ned Reeves,4,10,5,8.25,0.25,0.0,0.75,0,0,0,25,0
Nick Watson,7,16,3,10.6,0.8,1.8,0.6,20,0,0,60,20
Sam Butler,2,7,3,5.0,0.0,0.0,0.0,0,0,0,0,0
Sam Frost,14,10,7,8.4,0.0,0.0,0.2,0,0,0,0,0
Seamus Mitchell,9,13,4,7.6,0.0,0.0,0.0,0,0,0,0,0
Will Day,8,27,20,24.4,0.4,0.4,1.4,100,100,60,40,0
